Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2000				2000				La_fin_de	La fin de l'exploitation cessation des activités industrielles du site remonte à l'an 2000.		
2000	10			2000	10			des_études_de_sols	De sa propre initiative, l'exploitant a mené des études de sols à partir d'octobre 2000.		
1934				1957				était_exploitante	La société Standard Products Company était exploitante du site de 1934 à 1957.		'La société Standard Products Company'
2000	10			2000	10			à	De sa propre initiative, l'exploitant a mené des études de sols à partir d'octobre 2000.		
2003	11	05		2003	11	05		a_sollicité_la_levée_de_la_prescription	A cette occasion et devant l'amélioration des résultats, elle a sollicité la levée de la prescription des campagnes de surveillance en application de l'article 3 de son arrêté préfectoral complémentaire du 05 novembre 2003.		
								a_transmis	Par courrier du 09 janvier 2007, COOPER Standard Automotive a transmis à l'inspection des installations classées les rapports de campagne de surveillance de la qualité des eaux souterraines d'avril et d'octobre 2006.		'COOPER Standard Automotive'
1876				1876				est_implantée	lle est implantée depuis 1876.		
2006	10			2006	10			a_transmis	Par courrier du 09 janvier 2007, COOPER Standard Automotive a transmis à l'inspection des installations classées les rapports de campagne de surveillance de la qualité des eaux souterraines d'avril et d'octobre 2006.		'COOPER Standard Automotive'
2003	11	05		2003	11	05		a_rapporté	Après analyse de l'évolution des résultats des mesures de la qualité des eaux souterraines depuis le début de la campagne en 2003 par l'inspection des installations classées, par arrêté préfectoral du 07 février 2007, Monsieur le Préfet du Val d'Oise a rapporté l'arrêté préfectoral complémentaire du 05 novembre 2003.		'le Préfet'
2003				2003				depuis_le_début_de_la_campagne	Après analyse de l'évolution des résultats des mesures de la qualité des eaux souterraines depuis le début de la campagne en 2003 par l'inspection des installations classées, par arrêté préfectoral du 07 février 2007, Monsieur le Préfet du Val d'Oise a rapporté l'arrêté préfectoral complémentaire du 05 novembre 2003.		'le Préfet'
2007	05	29		2007	05	29		procès_verbal_de_récolement	Le procès-verbal de récolement a été transmis à l'exploitant le 29 mai 2007.		
2007	01	09		2007	01	09		a_transmis	Par courrier du 09 janvier 2007, COOPER Standard Automotive a transmis à l'inspection des installations classées les rapports de campagne de surveillance de la qualité des eaux souterraines d'avril et d'octobre 2006.		'COOPER Standard Automotive'
2007	02	07		2007	02	07		a_rapporté	Après analyse de l'évolution des résultats des mesures de la qualité des eaux souterraines depuis le début de la campagne en 2003 par l'inspection des installations classées, par arrêté préfectoral du 07 février 2007, Monsieur le Préfet du Val d'Oise a rapporté l'arrêté préfectoral complémentaire du 05 novembre 2003.		'le Préfet'
