Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
1995				1995				a_été_construit	Ce poste de relevage d'une profondeur de 3,5 mètres environ a été construit en 1995.		
2001	11	05		2001	11	05		Cette_étude_remise	Cette étude remise en date du 5 novembre 2001 a conclu qu'il n'y avait pas de risques dépassant le seuil d'acceptabilité pour les employés de TOP SEDIA, avec une durée d'exposition de 13 ans (durée maximale possible pour les employés de Top Sedia et en cohérence avec le caractère temporaire de l'installation de cette société sur le site).		'TOP SEDIA', 'Top Sedia'
1990				1990				a_été_vendue	Une première partie du site de Fourchambault comprenant les bâtiments et les terrains attenants a été vendue à la mairie de Fourchambault en 1990, et en 1992 le reste du site (partie ouest) a également été vendu à la mairie.		
2010	07			2010	07			effectués_en	Les derniers résultats d'analyses sur le suivi de la qualité des eaux souterraines, portant sur les prélèvements effectués en avril et juillet 2010, démontrent l'absence de migration de PCB dans les deux nappes souterraines, phréatique et marno-calcaire, hors du site.	'PCB'	
1967				1967				La_construction	La construction des installations a débuté en 1967 par un atelier de stockage et d’expédition.		
1988				1988				réalisés	Des travaux de remise en état du site ont été prescrits par arrêté préfectoral et réalisés en 1988-1989.		
2007	09			2007	09			il_a_été_demandé	Par courrier de début septembre 2007, il a été demandé à la société ALSTOM d’identifier le (ou les) mode (s) de transfert de cette pollution des boues, lié (s) potentiellement à la situation du site et dans l’affirmative de proposer les mesures et actions à mettre en place pour éviter le renouvellement de cet incident.	'des boues'	'la société ALSTOM'
2007	11	16		2007	11	16		Une_réunion_publique	Une réunion publique, à destination des salariés de TOP SEDIA et des riverains, a eu lieu le 16 novembre 2007.		'TOP SEDIA'
1959				1973				ont_été_acquis	Les terrains du site ont été acquis entre 1959 et 1973 et les bâtiments ont été construits entre 1967 et 1980.		
2010	11			2010	11			une_nouvelle_campagne_de_prélèvements_a_été_réalisée	Compte tenu de ces résultats, une nouvelle campagne de prélèvements a été réalisée en novembre 2010.  Les résultats de ces analyses devraient être transmis prochainement.		
1986				1986				a_eu_lieu	L’arrêt des fabrications de transformateurs sur le site de Fourchambault a eu lieu en 1986.		
1970				1970				ont_été_produits	Les premières installations de production ont été construites vers 1969 et les premiers transformateurs ont été produits en 1970.		
1999				1999				analyses	A la suite d’analyses d’air et de poussières réalisées en 1999, détectant la présence de PCB dans l’atmosphère des bâtiments, une Etude Détaillée des Risques (EDR) a été demandée.	'PCB'	
1991				1996				a_été_réalisé	Le suivi des eaux souterraines a été réalisé par le BRGM entre 1991 et 1996.		'BRGM'
2004	07			2004	07			s__est_implantée_temporairement	En août 1992, la société TOP SEDIA s’est implantée temporairement sur le site et utilisait les bâtiments pour son activité industrielle de fabrication de mobilier en bois avant d’acquérir définitivement le site en juillet 2004.		'la société TOP SEDIA'
2008	05			2008	05			frais	Suite aux investigations menées, ALSTOM a notamment décidé de faire effectuer en mai 2008, à ses frais, des travaux portant sur le curage des réseaux d'eaux usées de l'ancien site TRANSUNEL.		'ALSTOM', 'TRANSUNEL'
1967				1980				ont_été_construits	Les terrains du site ont été acquis entre 1959 et 1973 et les bâtiments ont été construits entre 1967 et 1980.		
1989				1989				réalisés	Des travaux de remise en état du site ont été prescrits par arrêté préfectoral et réalisés en 1988-1989.		
2007	06	14		2007	06	14		a_détecté	L'Agglomération de Nevers (ADN) qui gère la station d'épuration de Fourchambault a détecté une pollution aux PCB des boues de la station le 14 juin 2007 lors des analyses en vue de l'épandage en agriculture de ces boues.	'PCB'	"L' Agglomération"
1969				1969				ont_été_construites	Les premières installations de production ont été construites vers 1969 et les premiers transformateurs ont été produits en 1970.		
1989				1989				ont_été_prescrits	Des travaux de remise en état du site ont été prescrits par arrêté préfectoral et réalisés en 1988-1989.		
1992				1992				a_également_été_vendu	Une première partie du site de Fourchambault comprenant les bâtiments et les terrains attenants a été vendue à la mairie de Fourchambault en 1990, et en 1992 le reste du site (partie ouest) a également été vendu à la mairie.		
								effectués_en	Les derniers résultats d'analyses sur le suivi de la qualité des eaux souterraines, portant sur les prélèvements effectués en avril et juillet 2010, démontrent l'absence de migration de PCB dans les deux nappes souterraines, phréatique et marno-calcaire, hors du site.	'PCB'	
2008	05			2008	05			des_travaux	Suite aux investigations menées, ALSTOM a notamment décidé de faire effectuer en mai 2008, à ses frais, des travaux portant sur le curage des réseaux d'eaux usées de l'ancien site TRANSUNEL.		'ALSTOM', 'TRANSUNEL'
2006	01			2006	01			a_été_remis	Un complément d’EDR a été remis par la société ALSTOM en janvier 2006.		'la société ALSTOM'
1997	01			1997	01			a_proposé_la_poursuite_des_investigations	En janvier 1997, la DRIRE a proposé la poursuite des investigations permettant de répondre à un certain nombre de questions sur la connaissance du site et le comportement des polluants dans le sol.	'polluants'	'la DRIRE'
1988				1988				ont_été_prescrits	Des travaux de remise en état du site ont été prescrits par arrêté préfectoral et réalisés en 1988-1989.		
1992	08			1992	08			s__est_implantée_temporairement	En août 1992, la société TOP SEDIA s’est implantée temporairement sur le site et utilisait les bâtiments pour son activité industrielle de fabrication de mobilier en bois avant d’acquérir définitivement le site en juillet 2004.		'la société TOP SEDIA'
1999	07	15		1999	07	15		L__étude	L'étude du 15 juillet 1999 a montré que la pollution des eaux souterraines n'est pas susceptible de parvenir au quartier du Feuilloux avant 5000 ans.		
2004	07			2004	07			d__acquérir_définitivement	En août 1992, la société TOP SEDIA s’est implantée temporairement sur le site et utilisait les bâtiments pour son activité industrielle de fabrication de mobilier en bois avant d’acquérir définitivement le site en juillet 2004.		'la société TOP SEDIA'
