Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2012	05	03		2012	05	03		a_lieu	Un arrêté préfectoral d'exécution de travaux d'office a lieu le 3 mai 2012.  Les opérations de mise en sécurité du site commencent le 12 novembre 2014 et se terminent le 16 décembre 2014.		
2014	11	12		2014	11	12		__Les_opérations_de_mise_en_sécurité_du_site_commencent	Un arrêté préfectoral d'exécution de travaux d'office a lieu le 3 mai 2012.  Les opérations de mise en sécurité du site commencent le 12 novembre 2014 et se terminent le 16 décembre 2014.		
1991	10	24		1991	10	24		est_autorisée	L'entreprise est autorisée par l'arrêté préfectoral n°3406/91 du 24/10/1991.		
1993	10	18		1993	10	18		est_reprise	La société SAPC est reprise en novembre 1992 par la société APIM (application de Peinture Industrielle Moulinoise), qui obtient un récépissé de changement d'exploitant le 18 octobre 1993.		'La société SAPC', 'la société APIM'
1986				1986				est_occupé	En 1986, le site est occupé par la SA SAPC (Société d'Application de Peinture du Centre).		'la SA SAPC'
2014	12	16		2014	12	16		l__issue_de_la_visite	A l'issue de la visite du 16 décembre 2014, l'inspection des installations classées propose au préfet de délivrer un procès verbal de réalisation des travaux, le 7 août 2015.		'préfet'
1992	06	24		1992	06	24		est_notifié	Le 24 juin 1992, un arrêté complémentaire lui est notifié.		
2014	12	16		2014	12	16		et_se_terminent	Un arrêté préfectoral d'exécution de travaux d'office a lieu le 3 mai 2012.  Les opérations de mise en sécurité du site commencent le 12 novembre 2014 et se terminent le 16 décembre 2014.		
2009	10	16		2009	10	16		est_placée_en_liquidation_judiciaire_par_jugement	Le 16 octobre 2009, la société est placée en liquidation judiciaire par jugement du tribunal de commerce de Clermont-Ferrand.		'commerce de Clermont - Ferrand'
1992	11			1992	11			est_reprise	La société SAPC est reprise en novembre 1992 par la société APIM (application de Peinture Industrielle Moulinoise), qui obtient un récépissé de changement d'exploitant le 18 octobre 1993.		'La société SAPC', 'la société APIM'
