Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2001	11			2001	11			prescrite	Ils ont précédé l'EDR de Novembre 2001 (prescrite par AP du 28/12/1998 portant sur les parties du site « hors activité ») qui a conclut à une pollution en Plomb, Cadmium et Arsenic sur les enduits, sols et mortier de la cheminée.	'en Plomb , Cadmium et Arsenic'	
1997	03			1997	03			un_diagnostic	Pour la partie A, un diagnostic de la qualité des sols ainsi qu'un complément d'investigation ont été mené respectivement en Mars 1997 et en Mai 1998 (AP du 30/10/1996).		
2009	08	23		2009	08	23		a_été_mise_en_liquidation_judiciaire	La société LEGRE MANTE a été mise en liquidation judiciaire le 23/8/2009.		'La société LEGRE MANTE'
								l__aménagement_d_	L'AP du 22/06/98 et l'AP de mise en demeure du 23/12/1998 imposent à LEGRE MANTE l'aménagement d'une station de traitement des eaux industrielles et fixent le délai de réhabilitation de la partie A à 3 ans.		'LEGRE MANTE'
								est_fixé	Pour ce secteur B, le suivi piézométrique est fixé à une mesure annuelle pendant une période de 3 ans, au vu des résultats finaux de l'EDR.		
2017				2017				ont_depuis_été_abandonnés	Les projets immobiliers correspondant ont depuis été abandonnés courant 2017 (le permis de construire sur la zone C ayant par ailleurs été annulé par la justice administrative).		
2004				2004				pour_une_ERS	Pour la partie B, les nombreuses études réalisées entre 1997 et 2000 (dont ESR par AP du 30/10/1996) montrent une pollution en Cuivre, Plomb et Cyanures totaux (faible solubilisation) ainsi que la présence de remblai industriel de 1 à 13 m de profondeur.  Des mesures de qualité du milieu marin ont été demandées à l'industriel; celles-ci ont été réutilisées pour une ERS effectuée par l'INVS (2004-2005) entraînant l'interdiction de pêche et de consommation de fruits de mer sur la zone.	'Cuivre', 'Plomb', 'Cyanures totaux'	"par l' INVS"
1997				2000				les_nombreuses_études_réalisées	Pour la partie B, les nombreuses études réalisées entre 1997 et 2000 (dont ESR par AP du 30/10/1996) montrent une pollution en Cuivre, Plomb et Cyanures totaux (faible solubilisation) ainsi que la présence de remblai industriel de 1 à 13 m de profondeur.  Des mesures de qualité du milieu marin ont été demandées à l'industriel; celles-ci ont été réutilisées pour une ERS effectuée par l'INVS (2004-2005) entraînant l'interdiction de pêche et de consommation de fruits de mer sur la zone.	'Cuivre', 'Plomb', 'Cyanures totaux'	"par l' INVS"
2012				2012				signer	Depuis lors, un projet de réaménagement porté par la société Oceanis Promotion a conduit le Préfet à signer deux arrêtés relatifs à la réhabilitation du site en 2012.		'la société Oceanis Promotion', 'le Préfet'
1996	10	30		1996	10	30		un_diagnostic	Pour la partie A, un diagnostic de la qualité des sols ainsi qu'un complément d'investigation ont été mené respectivement en Mars 1997 et en Mai 1998 (AP du 30/10/1996).		
2017	09	20		2017	09	20		la_réalisation_d_	Le Préfet a prescrit par arrêté du 20/09/2017 à la SFPTM la réalisation d'une interprétation de l'état des milieux (IEM) et d'un nouveau plan de gestion.		'Le Préfet', 'la SFPTM'
1998	05			1998	05			un_diagnostic	Pour la partie A, un diagnostic de la qualité des sols ainsi qu'un complément d'investigation ont été mené respectivement en Mars 1997 et en Mai 1998 (AP du 30/10/1996).		
2001	11			2001	11			ont_précédé_l_	Ils ont précédé l'EDR de Novembre 2001 (prescrite par AP du 28/12/1998 portant sur les parties du site « hors activité ») qui a conclut à une pollution en Plomb, Cadmium et Arsenic sur les enduits, sols et mortier de la cheminée.	'en Plomb , Cadmium et Arsenic'	
2005				2005				pour_une_ERS	Pour la partie B, les nombreuses études réalisées entre 1997 et 2000 (dont ESR par AP du 30/10/1996) montrent une pollution en Cuivre, Plomb et Cyanures totaux (faible solubilisation) ainsi que la présence de remblai industriel de 1 à 13 m de profondeur.  Des mesures de qualité du milieu marin ont été demandées à l'industriel; celles-ci ont été réutilisées pour une ERS effectuée par l'INVS (2004-2005) entraînant l'interdiction de pêche et de consommation de fruits de mer sur la zone.	'Cuivre', 'Plomb', 'Cyanures totaux'	"par l' INVS"
2007				2007				partie_B_est_mené	En 2007, un projet de bâtir des logements sur la partie B est mené.		
2009	08	23		2009	08	23		__Liquidation_judiciaire	- C : Ancienne usine en activité (cf. fiche spécifique) spécialisée dans la fabrication de produits tartriques; Liquidation judiciaire le 23/8/2009	'produits tartriques'	
2012				2012				un_projet_de_réaménagement	Depuis lors, un projet de réaménagement porté par la société Oceanis Promotion a conduit le Préfet à signer deux arrêtés relatifs à la réhabilitation du site en 2012.		'la société Oceanis Promotion', 'le Préfet'
2002	04			2002	04			la_mise_en_place_d_	Pour le traitement des métaux lourds, la mise en place d'un pilote industriel (Réacteur Electro-cinétique), a été envisagée en Avril 2002.	'métaux lourds', 'Electro-cinétique'	
