Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
1983				1983				a___été_rédigé	Un nouvel arrêté préfectoral a  été rédigé le 30 aout 1983, complété le 9 janvier 1995 par l'arrêté n°64/ENV/94, autorisant la société STOCKOUEST à exploiter un dépôt.		'autorisant la société STOCKOUEST'
2002				2002				Des_diagnostics	Des diagnostics ont été réalisés au droit du site en 2002 ( Étude Simplifiée des Risques (ESR) étapes A et B), suite à la fuite d'huile végétale, et en 2007 (diagnostic des sols et des eaux souterraines), suite à la cessation partielle de l'activité du site.	'huile végétale'	
1981				1981				ont_été_nettoyés	En 1981 les bacs 1 à 9, situés à l'ouest du site, ont été nettoyés et mis à disposition de la société CARGILL France pour le stockage d'huiles végétales alimentaires: soja, colza et tournesol.		'la société CARGILL France'
1962	08	17		1962	08	17		le_stockage_de_fioul_lourd	A sa création, le dépôt, autorisé par arrêté préfectoral du 17/08/1962, était utilisé principalement pour le stockage de fioul lourd destiné à l'E.	'fioul lourd'	
								ont_été_constatées	- au début des années 1980, des dégradations importantes de câbles téléphoniques dues à la présence d'hydrocarbures ont été constatées le long du dépôt, rue Henri Gauthier : cette pollution a été expliquée par l'existence de vidanges de moteurs de poids lourds qui auraient stationné de façon récurrente le long du dépôt sur le trottoir;	'hydrocarbures'	
2010	06			2010	06			Une_Évaluation_Quantitative	Une Évaluation Quantitative des Risques Sanitaires (EQRS) a été réalisée en juin 2010.	'Sanitaires'	
1961				1961				a_été_construit	Le dépôt de Saint-Nazaire a été construit en 1961 en vue de l'implantation de la société MIROLINE, sur une ancienne friche, occupée avant les années 1950 par les voies ferrées menant à l'ancienne gare de Saint-Nazaire.		'la société MIROLINE'
2007	02			2007	02			__transfert	- février 2007: transfert des produits et dégazage des bacs 10, 11 et 12 de la cuve d'additif et des tuyauteries associées		
2009	09			2009	09			cessation_d__activité	Le premier volet du mémoire de cessation d'activité de septembre 2009 fait état des différentes phases de démantèlement des installations du dépôt pétrolier :		
2007				2007				L__activité	L'activité du dépôt pétrolier a cessé partiellement au niveau de la cuvette 2 au début de l'année 2007.		
2007				2007				diagnostic	Des diagnostics ont été réalisés au droit du site en 2002 ( Étude Simplifiée des Risques (ESR) étapes A et B), suite à la fuite d'huile végétale, et en 2007 (diagnostic des sols et des eaux souterraines), suite à la cessation partielle de l'activité du site.	'huile végétale'	
2007				2007				Des_diagnostics	Des diagnostics ont été réalisés au droit du site en 2002 ( Étude Simplifiée des Risques (ESR) étapes A et B), suite à la fuite d'huile végétale, et en 2007 (diagnostic des sols et des eaux souterraines), suite à la cessation partielle de l'activité du site.	'huile végétale'	
2009	06			2009	06			__démantèlement_des_bacs	- juin 2009: démantèlement des bacs 10, 11 et 12 et évacuation des déchets	'des déchets'	
2009	11			2009	11			un_diagnostic	En novembre 2009, un diagnostic complémentaire  réalisé à l'occasion de la cessation d'activité du site a approfondi les investigations des deux zones de pollution mises en évidence lors des précédents diagnostics de sol.		
2009	09			2009	09			__démolition	- septembre 2009: démolition et démantèlement des structures enterrées (tuyauteries...) et des fondations du Poste de Charge de Camions (PCC)		'Poste de Charge de Camions', 'PCC'
1995	01	09		1995	01	09		a___été_rédigé	Un nouvel arrêté préfectoral a  été rédigé le 30 aout 1983, complété le 9 janvier 1995 par l'arrêté n°64/ENV/94, autorisant la société STOCKOUEST à exploiter un dépôt.		'autorisant la société STOCKOUEST'
2009	11			2009	11			les_investigations	En novembre 2009, un diagnostic complémentaire  réalisé à l'occasion de la cessation d'activité du site a approfondi les investigations des deux zones de pollution mises en évidence lors des précédents diagnostics de sol.		
2001	12			2001	12			a_été_repérée	- en décembre 2001, une fuite d'huile végétale a été repérée au niveau du bac n°7.	'huile végétale'	
								a___été_rédigé	Un nouvel arrêté préfectoral a  été rédigé le 30 aout 1983, complété le 9 janvier 1995 par l'arrêté n°64/ENV/94, autorisant la société STOCKOUEST à exploiter un dépôt.		'autorisant la société STOCKOUEST'
								occupée	Le dépôt de Saint-Nazaire a été construit en 1961 en vue de l'implantation de la société MIROLINE, sur une ancienne friche, occupée avant les années 1950 par les voies ferrées menant à l'ancienne gare de Saint-Nazaire.		'la société MIROLINE'
1962	08	17		1962	08	17		était_utilisé_principalement_pour	A sa création, le dépôt, autorisé par arrêté préfectoral du 17/08/1962, était utilisé principalement pour le stockage de fioul lourd destiné à l'E.	'fioul lourd'	
