Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2009				2009				La_première_phase_des_travaux_a_été_lancée	La première phase des travaux a été lancée en 2009 : la demande de permis de construire associée a été examinée par l'inspection des installations classées qui a émis un avis favorable au regard des études réalisées.		
2004	01	13		2004	01	13		la_liquidation_judiciaire	A la suite du jugement de la Cour d'appel de Versailles du 13 janvier 2004, la liquidation judiciaire de la CPE a été étendue à la SCI de l'Essonne avec comme liquidateur Me Horel.		"la Cour d' appel de Versailles", 'la CPE', 'Me Horel'
2008				2008				a_sollicité	La société Bouygues, actuel propriétaire du site, a sollicité l'inspection des installetsions classées en 2008.		'La société Bouygues'
1996	06	07		1996	06	07		l__intervention	Conformément à la circulaire du 7 juin 1996, M. le préfet a demandé le 13 octobre à Mme la ministre de l'Ecologie et du développement durable l'intervention de l'Ademe pour réaliser la mise en sécurité du site et notamment l'évacuation des transformateurs et le curage des réseaux.		'le préfet', "la ministre de l' Ecologie"
								Une_pollution_accidentelle	Une pollution accidentelle de la rivière Essonne a été constatée le 1er octobre (déversements d'hydrocarbures à partir d'un exutoire des eaux pluviales).	'hydrocarbures'	
								Par_jugement	Par jugement du 27/04/98, le tribunal de commerce a étendu à la SCI de l'Essonne la procédure de liquidation judiciaire engagée sur CPE et a nommé Me Horel en tant que liquidateur de la SCI (jugement ensuite contesté par Me Horel).		'CPE', 'Me Horel', 'Me Horel'
2014	10			2014	10			ont_également_été_instruites	En parallèle, d'autres demandes relatives à des logements ont également été instruites en octobre 2014.		
				2010	06	12		Une_enquête_publique	Une enquête publique relative à aménagement des berges de l'Essonne sur les terrains de l'ancienne papeterie a eu lieu entre le 10 mai et le 12 juin 2010.		
2003	11	19		2003	11	19		s__est_achevée	La deuxième et dernière phase de mise en sécurité s’est achevée le 19 novembre 2003		
2003	10	03		2003	10	03		a_prescrit	Devant les risques présentés par le site, (notamment transformateurs au PCB vandalisés dans des locaux), un AP d'urgence a prescrit à Me Lessertois, le 3 octobre 2003, les mesures techniques pour faire cesser le trouble et lui a prescrit la remise en état de la clôture et le gardiennage du site.	'PCB vandalisés'	
2003	10	14		2003	10	14		ont_été_signés	Un arrêté de travaux d'office et un arrêté d'occupation temporaire ont été signés le 14 octobre 2003 chargeant l'Ademe d'effectuer les travaux visés précédemment.		
								l__intervention	Conformément à la circulaire du 7 juin 1996, M. le préfet a demandé le 13 octobre à Mme la ministre de l'Ecologie et du développement durable l'intervention de l'Ademe pour réaliser la mise en sécurité du site et notamment l'évacuation des transformateurs et le curage des réseaux.		'le préfet', "la ministre de l' Ecologie"
								a_cessé	Cette ancienne usine de fabrication à papier a cessé son activité dans le courant des années 1990.		
2004	01	13		2004	01	13		jugement	A la suite du jugement de la Cour d'appel de Versailles du 13 janvier 2004, la liquidation judiciaire de la CPE a été étendue à la SCI de l'Essonne avec comme liquidateur Me Horel.		"la Cour d' appel de Versailles", 'la CPE', 'Me Horel'
2014	10	27		2014	10	27		Un_nouvel_avis_favorable	Un nouvel avis favorable sur le projet définitif a été formulé le 27 octobre 2014 au regard de modifications apportées au projet de groupe scolaire (accompagnées des études sanitaires et justificatifs nécessaires).		
2008	11	07		2008	11	07		Une_réunion	Une réunion s'est donc tenue le 7 novembre 2008 afin de dresser un bilan environnemental des terrains de l'ancien établissement.		
								l__arrêté_d__urgence	Un arrêté du 14 octobre a ensuite mis en demeure Me Lessertois de respecter l'arrêté d'urgence du 3 octobre.		
1997				1997				a_été_mise_en_liquidation_judiciaire	La Compagnie Papetière de l'Essonne a été mise en liquidation judiciaire en 1997.		'La Compagnie Papetière'
								a_été_délivrée	Cette autorisation a été délivrée le 13 octobre.		
2003	10	30		2003	10	30		La_première_phase_de_mise_en_sécurité	La première phase de mise en sécurité s’est terminée le 30 octobre 2003.		
