Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2008	05	12		2008	05	12		un_rapport	Dans cet objectif, l’EPORA a transmis en mars 2015 à la DREAL un diagnostic environnemental complémentaire du 15 mai 2014 réalisé par le bureau AD Environnement complété d'un diagnostic approfondi du 2 juin 2008 et un rapport du 12 mai 2008 intitulé "élaboration du schéma conceptuel et identification des enjeux à protéger" réalisés par le bureau d'études Socotec Industries.		'l’ EPORA', 'la DREAL', 'Socotec Industries'
1983				1983				achète	En 1983, la société RALP Construction achète le site pour une activité de construction d’hôtels.		'la société RALP Construction'
2015	03			2015	03			un_diagnostic_environnemental_complémentaire	Dans cet objectif, l’EPORA a transmis en mars 2015 à la DREAL un diagnostic environnemental complémentaire du 15 mai 2014 réalisé par le bureau AD Environnement complété d'un diagnostic approfondi du 2 juin 2008 et un rapport du 12 mai 2008 intitulé "élaboration du schéma conceptuel et identification des enjeux à protéger" réalisés par le bureau d'études Socotec Industries.		'l’ EPORA', 'la DREAL', 'Socotec Industries'
1982				1982				prend_la_suite_de	En 1982, la société RIVE Manutention prend la suite de la société VOYER.		'la société RIVE Manutention', 'la société VOYER'
1963				1963				est_acheté	En 1963 le site est acheté par l’entreprise VOYER dont l’activité est la fabrication de ponts roulants et d’appareils de levage.		'entreprise VOYER'
1930				1930				fut_reprit	A partir de 1930, le site fut reprit par plusieurs sociétés successives pour entre autre des activités de laminoir (acier, cuivre, aluminium) puis de fonderie et filage, puis de forge, puis de fabrication de ponts roulants et d’appareils de levages.	'cuivre', 'aluminium'	
1993				1993				est_repris	En 1993, le site est repris par la société HEB (maçonnerie et béton) puis par la société RUHL France (fabrication d'armatures en béton).		'la société HEB', 'la société RUHL France'
1956				1956				incommodes_a_été_déclaré	– un dépôt de 30 000 litres de fuel relevant des établissements dangereux, insalubres et incommodes a été déclaré en 1956 par la société Duralumin,	'000 litres de fuel'	'par la société Duralumin'
2008	06	02		2008	06	02		un_diagnostic_approfondi	Dans cet objectif, l’EPORA a transmis en mars 2015 à la DREAL un diagnostic environnemental complémentaire du 15 mai 2014 réalisé par le bureau AD Environnement complété d'un diagnostic approfondi du 2 juin 2008 et un rapport du 12 mai 2008 intitulé "élaboration du schéma conceptuel et identification des enjeux à protéger" réalisés par le bureau d'études Socotec Industries.		'l’ EPORA', 'la DREAL', 'Socotec Industries'
1977				1977				rachète	En 1977, la société NORCOS rachète le site et le renomme Société Industrielle des Etablissements Voyers (SIEV).		'la société NORCOS'
2014	05	15		2014	05	15		un_diagnostic_environnemental_complémentaire	Dans cet objectif, l’EPORA a transmis en mars 2015 à la DREAL un diagnostic environnemental complémentaire du 15 mai 2014 réalisé par le bureau AD Environnement complété d'un diagnostic approfondi du 2 juin 2008 et un rapport du 12 mai 2008 intitulé "élaboration du schéma conceptuel et identification des enjeux à protéger" réalisés par le bureau d'études Socotec Industries.		'l’ EPORA', 'la DREAL', 'Socotec Industries'
1982	11	08		1982	11	08		de_déclaration	– un récépissé de déclaration du 8 novembre 1982 a été délivré à la société Rive Manutention pour les rubriques 282-2 (travail mécanique des métaux) et 328-bis (dépôt d’oxygène liquide) de la nomenclature des installations classées.		'à la société Rive Manutention'
