Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
1982	10	30		1982	10	30		a_cessé_toutes_activités	Ce site a cessé toutes activités depuis le 30 octobre 1982.		
2001	07			2001	07			s__est_achevé	Le traitement par excavation et stockage des terres contaminées a été réalisé par les sociétés BP et TOTAL et s'est achevé en juillet 2001 ; les teneurs résiduelles en hydrocarbures au niveau des sols étaient inférieures à 800 mg/kg de matière sèche.	'TOTAL', 'hydrocarbures'	'les sociétés BP'
2004	02			2004	02			La_campagne_d__analyses	La campagne d'analyses des eaux souterraines, effectuée en février 2004 a montré l'absence d'impact du site sur la qualité des eaux de la nappe.		
1999	03	22		1999	03	22		ont_donc_été_prescrites	Aussi, des mesures de gestion ont donc été prescrites par arrêté complémentaire du 22 mars 1999.		
1982	11	19		1982	11	19		Une_déclaration_faite	Une déclaration faite par la Société Française des Pétroles BP en date du 19 novembre 1982 produite au titre de l’ancien article 34 du décret du 21 septembre 1977 atteste de la cessation définitive d’activité.		'la Société Française des Pétroles BP'
1985				1985				puis_la_démolition_des_bâtiments	La neutralisation des installations comportant le nettoyage et le  dégazage des réservoirs a été réalisée en 1984, puis la démolition des bâtiments en 1985.		
1984				1984				La_neutralisation	La neutralisation des installations comportant le nettoyage et le  dégazage des réservoirs a été réalisée en 1984, puis la démolition des bâtiments en 1985.		
1999				1999				du_rachat	Lors du rachat des terrains concernés par cette ancienne installation classée pour la protection de l’environnement par la Ville de METZ en 1999, des études de diagnostics de sols ont été réalisées et ont montré la présence de pollutions d’origine organique dans les sols (hydrocarbures) enfouis entre 1,00 et 3,00 mètres en dessous du terrain naturel.	'hydrocarbures'	'la Ville'
2001	10	24		2001	10	24		a_demandé	Par lettre du 24 octobre 2001, l'inspection des installations classées a demandé à la société BP FRANCE de faire réaliser une nouvelle étude simplifiée des risques (ESR).		'la société BP FRANCE'
1999				1999				des_études_de_diagnostics	Lors du rachat des terrains concernés par cette ancienne installation classée pour la protection de l’environnement par la Ville de METZ en 1999, des études de diagnostics de sols ont été réalisées et ont montré la présence de pollutions d’origine organique dans les sols (hydrocarbures) enfouis entre 1,00 et 3,00 mètres en dessous du terrain naturel.	'hydrocarbures'	'la Ville'
2006	03			2006	03			a_été_mandaté	En mars 2006, le bureau d’études URS a été mandaté par les sociétés BP et TOTAL pour effectuer des investigations complémentaires afin de délimiter les secteurs à dépolluer.	'TOTAL'	'URS', 'les sociétés BP'
1930				1976				ont_exploité	Les sociétés BP et TOTAL ont exploité de 1930 à 1976 un dépôt d’hydrocarbures d’une surface de 16 250 m2  situé 13 rue des Alliés à METZ DEVANT LES PONTS.	'd’ hydrocarbures'	'Les sociétés BP', 'TOTAL'
1985				1985				La_neutralisation	La neutralisation des installations comportant le nettoyage et le  dégazage des réservoirs a été réalisée en 1984, puis la démolition des bâtiments en 1985.		
