Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2007	05	16		2007	05	16		a_transmis	La SNC WOREX a transmis le 16 mai 2007 à la préfecture et à l’inspection le rapport n°5441 d’avril 2007 de la société SERPOL contenant :		'La SNC WOREX', 'la société SERPOL'
2007	01	26		2007	01	26		une_mise_en	Ces dispositions ont été imposées à WOREX par arrêté du 12 octobre 2004 puis par une mise en demeure par arrêté du 26 janvier 2007.		'WOREX'
1965				1965				initialement_déclaré	Le site a été utilisé pour l’exploitation d’un dépôt d'hydrocarbures, initialement déclaré en 1965 par la SA Charles et Cie, puis repris en 1983 par la société WOREX SNC (anciennement LABEYE et Cie).	'hydrocarbures'	'la SA Charles', 'la société WOREX SNC', 'LABEYE'
2001				2001				ont_été_délocalisées	Les activités du site ont été délocalisées en 2001.		
1983				1983				repris	Le site a été utilisé pour l’exploitation d’un dépôt d'hydrocarbures, initialement déclaré en 1965 par la SA Charles et Cie, puis repris en 1983 par la société WOREX SNC (anciennement LABEYE et Cie).	'hydrocarbures'	'la SA Charles', 'la société WOREX SNC', 'LABEYE'
2008	10	09		2008	10	09		a_été_transmis	Le rapport SERPOL de mars 2008 nous a été transmis par SERPOL le 09/10/2008		'SERPOL'
2003	02			2003	02			a_fait_réaliser	Conformément à l'article 34-1 du décret modifié  n° 77-1133, la Sté WOREX a fait réaliser, en février 2003, un diagnostic des sols par une société spécialisée.		', la Sté WOREX'
								Les_travaux_de_remise_en_état_du_site	Les travaux de remise en état du site, effectués fin février et début mai 2003, ont comporté :		
2003	09			2003	09			l__approbation	Les dispositions prises par la société WOREX n'ont, à aucun moment, été soumises à l’approbation de l’inspection des installations classées, saisie de cette affaire en septembre 2003, bien que le diagnostic environnemental réalisé montre une pollution par les hydrocarbures d'une partie des sols et de la nappe.	'hydrocarbures'	'la société WOREX'
2003	05			2003	05			Les_travaux_de_remise_en_état_du_site	Les travaux de remise en état du site, effectués fin février et début mai 2003, ont comporté :		
2010	11	10		2010	11	10		transmis	Dans son rapport du 11 mars 2011, l’inspection indique que les résultats des deux campagnes de mesure (rapport SERPOL de mars 2009 transmis par la DDPP le 10/11/2010 et rapport GOLDER de juin 2010 transmis par la DDPP le 24/11/2010) confortent les avis précédents de l'inspection des installations classées.		'SERPOL', 'la DDPP', 'GOLDER', 'la DDPP'
				2003	06	16		Une_opération_de_pompage	Une opération de pompage s'est déroulée du 26 mars au 16 juin 2003 à partir d'un puits foré en aval hydraulique de la zone concernée (point de fixation), avec transfert sur un séparateur à hydrocarbures afin de récupérer la fine phase flottante, puis filtration sur charbon actif avant rejet dans le réseau d’assainissement.	'hydrocarbures', 'charbon actif'	
2011	06			2011	06			De_réaliser_une_campagne_de_mesure	- De réaliser une campagne de mesure en juin 2011, portant sur les trois piézomètres suivis lors des campagnes précédentes.		
