Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
1996				1996				responsabilité_du_liquidateur	En 1996, le patrimoine immobilier est sous la responsabilité du liquidateur, la SCP SILVESTRI-BAUDET qui reste dépositaire des clés du site.		'la SCP SILVESTRI', 'BAUDET'
2013	09	18		2013	09	18		par_temps_sec	La CUB a mené au cours du dernier trimestre 2013, 2 campagnes d'analyses de PCB, par temps sec le 18/09/2013 et par temps humide le 22/10/2013, au niveau du collecteur d'assainissement de la rue Delbos en 4 points de prélèvements au droit, en amont et en aval du site SREE, rue Delbos, rue Achard et rue Lauzun.	'PCB'	'La CUB', 'SREE'
2004	02			2004	02			La_campagne_de	La campagne de février 2004 met en évidence la hausse des teneurs en PCB qui dépassent la valeur de référence "eaux de consommation".	'PCB'	
2012	04	27		2012	04	27		a_été_chargée_de_réaliser_les_prestations	Par arrêté préfectoral d'exécution de travaux d'office en date du 27 avril 2012, l'ADEME a été chargée de réaliser les prestations suivantes :		
2010	06			2010	06			ont_été_démolis	Les bâtiments ont été démolis en juin 2010.		
2009	09			2009	09			La_campagne_de	La campagne de septembre 2009 confirme cette situation avec une lègère remontée des traces de PCB dans Gisol, PZ7 et Tirebois.	'PCB'	
2015	03			2015	03			Les_analyses_réalisées	Les analyses réalisées en mars 2015 ont montré la présence, dans les eaux souterraines :		
2015	10			2015	10			de_la_première_campagne_de_suivi_d_	Lors de la première campagne de suivi d'octobre 2015, les deux piézomètres de la rue Delbos (Pz9 et		
2013	10	22		2013	10	22		et_par_temps_humide	La CUB a mené au cours du dernier trimestre 2013, 2 campagnes d'analyses de PCB, par temps sec le 18/09/2013 et par temps humide le 22/10/2013, au niveau du collecteur d'assainissement de la rue Delbos en 4 points de prélèvements au droit, en amont et en aval du site SREE, rue Delbos, rue Achard et rue Lauzun.	'PCB'	'La CUB', 'SREE'
2012	12	03		2012	12	03		Cette_prestation_a_été_confiée	Cette prestation a été confiée le 3 décembre 2012 au groupement TESORA / EAUGEO.		'groupement TESORA', 'EAUGEO'
2008	07	07		2008	07	07		a_acquis	La CUB a acquis les terrains le 07/07/2008.		'La CUB'
2008	03			2008	03			La_campagne	La campagne de mars 2008 confirme la présence d'une contamination importante par les PCB à proximité du site SREE :	'les PCB'	'SREE'
2015				2015				Surveillance_post_travaux_de_dépollution	2.5 - Surveillance post travaux de dépollution de 2015		
