Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
1997				1997				ne_sont_plus_considérés_comme_inertes	Cette usine est suivie autant sur les rejets atmosphériques que sur l'élimination des déchets qui ne sont plus considérés comme inertes depuis 1997.		
1930				1930				son_rachat	Après son rachat en 1930, la production s'oriente vers des articles d'éclairage, mais l'entreprise dépose son bilan en 1985.		
1999	06	17		1999	06	17		Le_prédiagnostic_remis	Le prédiagnostic remis le 17/06/1999 et l'ESR remise le 03 mai 2002 concluent :		
1991				1991				dépose_à_nouveau_son_bilan	En 1991, l'Entreprise dépose à nouveau son bilan, et elle est reprise par son P.		
				2004				des_modifications	Depuis cette date, ce site industriel a subi des modifications et la réglementation sur les verreries a fait l'objet d'un arrêté ministériel du 14 mai 1993 relatif à l'industrie du verre, prévoyant une mise en conformité des installations existantes jusqu'en 2004.		
1987				1987				rachète	En 1987, elle rachète la Société DOMEC en Gironde et devient la première verrerie d'art de France pour le luminaire.		'la Société DOMEC'
1999	09	30		1999	09	30		sont_prescrits	Les activités exercées sur ce site ayant pu être à l'origine de pollution potentielle du sol et du sous-sol, un diagnostic initial et une évaluation simplifiée des risques sont prescrits par l'arrêté du 15/10/1998 avec les échéances : Etape A : 31/03/1999 et étape B : 30/09/1999.		
1928				1928				existe	La verrerie existe depuis 1928 et, à l'époque, était destinée à la fabrication de bouteilles de bière.		
1995	08	29		1995	08	29		est_pris	Le 29/08/1995, un arrêté de mise en demeure de déposer un dossier de demande d'autorisation d'exploiter cette usine est pris suite à des modifications notables de l'usine.		
2008	04	16		2008	04	16		à_la_liquidation	Suite à la liquidation de la SARL "LA VERRERIE DE VIANNE" le 16 avril 2008, l'arrêté du 10/07/2008 met le mandataire liquidateur en demeure de :		'LA VERRERIE DE VIANNE'
1997	08			1997	08			déposer_son_bilan	Les mauvais résultats la conduisent à nouveau à déposer son bilan en août 1997.		
2005	12			2005	12			La_cessation_définitive_d__activité	La cessation définitive d'activité de décembre 2005 entraîne la suppression du rejet des eaux usées contenant des fluorures.	'fluorures'	
1985				1985				dépose_son_bilan	Après son rachat en 1930, la production s'oriente vers des articles d'éclairage, mais l'entreprise dépose son bilan en 1985.		
1986	09	19		1986	09	19		déclaration_est_pris	Un arrêté de mise en demeure de déposer une demande d'autorisation reprenant toutes les activités de l'usine soumises à autorisation ou déclaration est pris le 19/09/1986.		
				2004				une_mise_en_conformité	Depuis cette date, ce site industriel a subi des modifications et la réglementation sur les verreries a fait l'objet d'un arrêté ministériel du 14 mai 1993 relatif à l'industrie du verre, prévoyant une mise en conformité des installations existantes jusqu'en 2004.		
1992	06	16		1992	06	16		Un_arrêté_de_mise_en_demeure	Un arrêté de mise en demeure de cesser ces apports et d'acheminer les déchets vers un centre agréé est pris le 16/06/1992.		
2002	05	03		2002	05	03		remise	Le prédiagnostic remis le 17/06/1999 et l'ESR remise le 03 mai 2002 concluent :		
2005	12	12		2005	12	12		a_cessé_son_activité	Cette installation a cessé son activité le 12 décembre 2005.		
