Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
								Les_travaux_d__enlèvement	Les travaux d'enlèvement ont lieu du 27 mars à la mi-avril 2000.		
2002	11	04		2002	11	04		a_transmis	En raison d'un recours intenté par le Crédit Immobilier de France Sud Massif Central auprès de la juridiction administrative, Mme la ministre de l'écologie et du développement durable a adressé le 4 octobre 2002 un courrier traitant de cet arrêté à M. le Préfet de l'Aveyron, lequel en a transmis copie à la DRIRE Midi-Pyrénées le 4 novembre 2002.		'le Crédit Immobilier de France Sud Massif Central', 'la ministre', 'le Préfet', 'la DRIRE Midi - Pyrénées'
1999	06	02		1999	06	02		a_ensuite_présenté	Un promoteur immobilier (SCI SAFA) a ensuite présenté un projet de complexe sportif sur le site même de l'ancienne mégisserie, projet pour lequel il a obtenu un permis de démolir et de construire le 2 juin 1999.		'SCI SAFA'
1999	12			1999	12			Cette_étude	Cette étude de décembre 1999 a révélé une pollution des sols par des hydrocarbures, du chrome et de l'arsenic et une pollution des eaux souterraines par des hydrocarbures et du chlorobenzène, classant le site en 1, c'est à dire devant faire l'objet d'un diagnostic approfondi.	'hydrocarbures', 'chrome', 'arsenic', 'hydrocarbures', 'du chlorobenzène'	
1968				1968				a_fermé	La ganterie a fermé en 1968 et la mégisserie en 1986.		
1997	03	11		1997	03	11		a_passé	La Ville de MILLAU souhaitant lancer une opération d'aménagement du quartier dit " Capelle Tarn " a passé le 11 mars 1997 une convention dite " de portage financier " avec le Crédit Immobilier de l'Aveyron, par laquelle cette société se portait notamment acquéreur des anciennes usines GUIBERT (bâtiments et terrains), dans le cadre de sa politique de partenariat avec les collectivités locales.		'le Crédit Immobilier', 'GUIBERT'
1999	06	24		1999	06	24		a_informé	La DRIRE, consultée dans le cadre de la procédure de permis, a informé le 24 juin 1999 la mairie de MILLAU de la nécessité de réaliser préalablement à toute construction une étude de sols pour vérifier la faisabilité du projet au regard du degré de pollution.		'La DRIRE', 'MILLAU'
2000	04			2000	04			Les_travaux_d__enlèvement	Les travaux d'enlèvement ont lieu du 27 mars à la mi-avril 2000.		
1999	06	02		1999	06	02		a_obtenu	Un promoteur immobilier (SCI SAFA) a ensuite présenté un projet de complexe sportif sur le site même de l'ancienne mégisserie, projet pour lequel il a obtenu un permis de démolir et de construire le 2 juin 1999.		'SCI SAFA'
2002	10	04		2002	10	04		a_adressé	En raison d'un recours intenté par le Crédit Immobilier de France Sud Massif Central auprès de la juridiction administrative, Mme la ministre de l'écologie et du développement durable a adressé le 4 octobre 2002 un courrier traitant de cet arrêté à M. le Préfet de l'Aveyron, lequel en a transmis copie à la DRIRE Midi-Pyrénées le 4 novembre 2002.		'le Crédit Immobilier de France Sud Massif Central', 'la ministre', 'le Préfet', 'la DRIRE Midi - Pyrénées'
2000				2000				la_réalisation_d__un_diagnostic_approfondi	Pour faire suite à ces mesures d'urgence et considérant les résultats du diagnostic initial, l'inspection a proposé dès 2000 la réalisation d'un diagnostic approfondi et d'une évaluation détaillée des risques (EDR) du site.		
