Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2015				2015				fait_partie_des	Le site d'Arthez-de-Béarn fait partie des 7 sites défaillants identifiés au niveau national devant être traités d'ici la fin de l'année 2015.		
2004	02	19		2004	02	19		a_été_pris_à_l_	Faute d'exécution, un arrêté de consignation a été pris à l'encontre du mandataire le 19 février 2004 pour un montant de 690000 €.		
2012				2012				l__appel_d__offres_lancée	Suite à l'appel d'offres lancée en 2012 par l'association RECYVALOR, la société SARL DROHE RECYCLAGE a été retenue pour l'évacuation de 2000 tonnes.		'RECYVALOR', 'la société SARL DROHE RECYCLAGE'
2006	03	28		2006	03	28		ont_été_annulés	Ces arrêtés ont été annulés (audience du tribunal administratif du 28 mars 2006).		
				2013	06	06		Les_travaux_d__évacuation	Les travaux d'évacuation se sont déroulés du 20 janvier au 6 juin 2013 et ont permis d'évacuer 2001,58 tonnes de pneumatiques usagers qui ont été broyés puis envoyés comme combustible dans des cimenteries.	'pneumatiques usagers'	
2002	10	23		2002	10	23		a_été_mise_en_liquidation_judiciaire_par_jugement	La société ACOTRA a été mise en liquidation judiciaire par jugement du 23 octobre 2002 du tribunal de commerce de Montauban.		'La société ACOTRA'
2006	05	16		2006	05	16		ont_été_pris	Des arrêtés municipaux ont été pris le 16 mai 2006 à l'encontre de 9 détenteurs.		
2008	02	20		2008	02	20		un_accord_interprofessionnel	Sous l'égide du ministère chargé de l'écologie, les professionnels du secteur des pneumatiques (distributeurs, manufacturiers, constructeurs automobiles) et du traitement des déchets ont signé, le 20 février 2008, un accord interprofessionnel relatif à la résorption des stocks historiques de pneumatiques usagés en France.	'pneumatiques usagés'	'déchets'
2005	05	23		2005	05	23		ont_été_mis_en_demeure	Les 10 principaux clients d'ACOTRA (représentant près de 4700 tonnes de pneus) ont été mis en demeure, par arrêté du 23 mai 2005, de récupérer, sous un mois, leurs pneus.	'pneus', 'pneus'	'ACOTRA'
								l__évacuation	Par cet accord volontaire, les professionnels signataires s'engagent à organiser et à financer, par le biais de l'association RECYVALOR, l'évacuation des dépôts de pneumatiques usagés sans responsable solvable, sur une durée de 8 ans et pour un volume maximum de 80000 tonnes.	'pneumatiques usagés'	'RECYVALOR'
