Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2000				2000				une_étude_historique	Conformément aux engagements du protocole, ce site a fait l’objet d’une étude historique en 2000, avec localisation des cuves (recherches bibliographiques, enquêtes…) effectuée par un bureau d’études à la demande de Gaz de France.		'Gaz de France .'
2002				2002				la_vidange_a_eu_lieu_au	De cette étude, il est ressorti la présence d’une cuve à goudron renfermant 7 m³ de goudron pâteux, dont la vidange a eu lieu au 4ème trimestre 2002.	'goudron', 'goudron pâteux'	
								la_vidange_a_eu_lieu_au	De cette étude, il est ressorti la présence d’une cuve à goudron renfermant 7 m³ de goudron pâteux, dont la vidange a eu lieu au 4ème trimestre 2002.	'goudron', 'goudron pâteux'	
2003	12	19		2003	12	19		ont_été_envoyés	Le rapport parcellaire et le rapport de vidange ont été envoyés à la DRIRE, respectivement le 19/12/2003 et le 16/04/2003.		'la DRIRE'
2009	05	18		2009	05	18		a_contesté_l__AP_du	Le PV de récolement ne peut être fourni car l'exploitant a contesté l'AP du 18/05/2009 devant le tribunal administratif de Marseille qui l'a annullé par jugement en date du 23/12/2011.		'le tribunal administratif de Marseille'
2011	12	23		2011	12	23		a_annullé_par_jugement	Le PV de récolement ne peut être fourni car l'exploitant a contesté l'AP du 18/05/2009 devant le tribunal administratif de Marseille qui l'a annullé par jugement en date du 23/12/2011.		'le tribunal administratif de Marseille'
1996	04	25		1996	04	25		signé	L’application de cette méthode a abouti à l’établissement de 5 classes de priorité pour lesquelles les engagements de Gaz de France ont fait l’objet d’un protocole d’accord relatif à la maîtrise et au suivi de la réhabilitation des anciens terrains d’usine à gaz entre le Ministère de l’Environnement et Gaz de France signé le 25 avril 1996.		'Gaz de France', 'le Ministère de l’ Environnement', 'Gaz de France'
2009	05	18		2009	05	18		Les_travaux_de_dépollution	Les travaux de dépollution sont encadrés par l'AP du 18/05/2009.		
1960				1960				l__arrivée	En 1960 l’arrivée du gaz naturel a entraîné l’arrêt de la production.		
				2003	04	16		ont_été_envoyés	Le rapport parcellaire et le rapport de vidange ont été envoyés à la DRIRE, respectivement le 19/12/2003 et le 16/04/2003.		'la DRIRE'
1860				1960				a_accueilli	Il a une superficie d’environ 3859 m² et a accueilli de 1860 à 1960 une usine fabricant du gaz à partir de la distillation de la houille.		
2001				2001				Le_diagnostic_initial	Le diagnostic initial et le diagnostic approfondi ont été réalisés en 2001 et 2002.		
2008	07			2008	07			ont_été_remis	Un plan de gestion et une EQRS ont été remis en Juillet 2008.		
2010				2010				La_réhabilitation_complète	La réhabilitation complète de la friche a été effectuée en 2010 à la faveur d'un projet d'aménagement en maison de retraite, logements, bureaux et commerces.		
2002				2002				Le_diagnostic_initial	Le diagnostic initial et le diagnostic approfondi ont été réalisés en 2001 et 2002.		
2010	05	10		2010	05	10		Les_travaux_de_traitements	Les travaux de traitements se sont achevés le 10/05/2010.		
