Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2010				2010				est_racheté_par	Le groupe Cognis, devenu indépendant en 2001 est racheté par le groupe BASF en 2010.		'Le groupe Cognis', 'le groupe BASF'
1979				1979				jusqu__à_sa_fermeture	- une usine de chlore créée en 1915 par la société des Forces Motrices de la Garonne, et reprise en 1937 par la société d’exploitation de l’Usine de Boussens (SEUB) qui développa différents ateliers (électrolyse du chlorure de sodium, atelier de mercure...) jusqu’à sa fermeture en 1979.	'chlore', 'chlorure', 'sodium', 'mercure'	'la société des Forces Motrices de la Garonne', 'Boussens', 'SEUB'
1937				1937				a_été_créée	- une poudrerie fabriquant des gaz de guerre, dérivés du chlore a été créée en 1937.	'chlore'	
1958				1958				exploite	- la société Hydrogénation Française (HYFRAN), créée à Boussens en 1957, exploite à partir de 1958 une usine de fabrication d’acide stéarique, de glycérine et de stéarates métalliques.	'acide stéarique', 'glycérine', 'stéarates métalliques'	'la société Hydrogénation Française', 'HYFRAN'
2002	04	09		2002	04	09		diagnostic	Dans le cadre d'un changement d'actionnaire, la société COGNIS France a fait réaliser un diagnostic initial et une évaluation simplifiée des risques de l'ensemble du site : diagnostic initial phase A (12 avril 2001), diagnostic intial phase B (9 avril 2002) et ESR (19 avril 2002).		'la société COGNIS France'
2013	11			2013	11			il_a_donc_été_demandé	Lors de l'inspection de novembre 2013, il a donc été demandé à l’exploitant de parfaire le réseau de surveillance afin d’avoir une surveillance à la hauteur des enjeux existants (présence de la Garonne en aval immédiat, zone industrielle historique à fort potentiel de pollution).		
2001	04	12		2001	04	12		un_diagnostic_initial	Dans le cadre d'un changement d'actionnaire, la société COGNIS France a fait réaliser un diagnostic initial et une évaluation simplifiée des risques de l'ensemble du site : diagnostic initial phase A (12 avril 2001), diagnostic intial phase B (9 avril 2002) et ESR (19 avril 2002).		'la société COGNIS France'
2001	04	12		2001	04	12		diagnostic_initial	Dans le cadre d'un changement d'actionnaire, la société COGNIS France a fait réaliser un diagnostic initial et une évaluation simplifiée des risques de l'ensemble du site : diagnostic initial phase A (12 avril 2001), diagnostic intial phase B (9 avril 2002) et ESR (19 avril 2002).		'la société COGNIS France'
1937				1937				reprise	- une usine de chlore créée en 1915 par la société des Forces Motrices de la Garonne, et reprise en 1937 par la société d’exploitation de l’Usine de Boussens (SEUB) qui développa différents ateliers (électrolyse du chlorure de sodium, atelier de mercure...) jusqu’à sa fermeture en 1979.	'chlore', 'chlorure', 'sodium', 'mercure'	'la société des Forces Motrices de la Garonne', 'Boussens', 'SEUB'
1915				1915				créée	- une usine de chlore créée en 1915 par la société des Forces Motrices de la Garonne, et reprise en 1937 par la société d’exploitation de l’Usine de Boussens (SEUB) qui développa différents ateliers (électrolyse du chlorure de sodium, atelier de mercure...) jusqu’à sa fermeture en 1979.	'chlore', 'chlorure', 'sodium', 'mercure'	'la société des Forces Motrices de la Garonne', 'Boussens', 'SEUB'
2015	11			2015	11			a_ainsi_fait_procéder	L'exploitant a ainsi fait procéder à un diagnostic de son réseau piézométrique, les résultats de ces investigations ont été transmis à l'inspection en novembre 2015.		
1948				1948				exploitée_par	- une usine de dégazolinage exploitée par la société Elf Aquitaine à partir de 1948.		'la société Elf Aquitaine'
1984				1984				rachète	La société Sidobre-Sinnova rachète l’usine en 1984 ;		'La société Sidobre - Sinnova'
2001				2001				devenu_indépendant	Le groupe Cognis, devenu indépendant en 2001 est racheté par le groupe BASF en 2010.		'Le groupe Cognis', 'le groupe BASF'
1972				1972				devient	En 1972, la société devient la société des Produits Chimiques du Sidobre-Sinnova.		'la société des Produits Chimiques du Sidobre', 'Sinnova'
2013	11			2013	11			Lors_de_l__inspection	Lors de l'inspection de novembre 2013, il a donc été demandé à l’exploitant de parfaire le réseau de surveillance afin d’avoir une surveillance à la hauteur des enjeux existants (présence de la Garonne en aval immédiat, zone industrielle historique à fort potentiel de pollution).		
2002	04	09		2002	04	09		un_diagnostic_initial	Dans le cadre d'un changement d'actionnaire, la société COGNIS France a fait réaliser un diagnostic initial et une évaluation simplifiée des risques de l'ensemble du site : diagnostic initial phase A (12 avril 2001), diagnostic intial phase B (9 avril 2002) et ESR (19 avril 2002).		'la société COGNIS France'
1974				1974				prend_la_majorité_des_parts_dans	En 1974, la société allemande HENKEL prend la majorité des parts dans la société, qui deviendra en 1999 une filiale du groupe sous le nom de COGNIS.		'la société allemande HENKEL', 'la société', 'COGNIS'
1981				1981				sera_définitivement_fermée	Suite à l’arrêt de la SEUB, qui lui fournit l’hydrogène, l’usine sera définitivement fermée en 1981.	'hydrogène'	'la SEUB'
1957				1957				créée	- la société Hydrogénation Française (HYFRAN), créée à Boussens en 1957, exploite à partir de 1958 une usine de fabrication d’acide stéarique, de glycérine et de stéarates métalliques.	'acide stéarique', 'glycérine', 'stéarates métalliques'	'la société Hydrogénation Française', 'HYFRAN'
