Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2007	04	26		2007	04	26		se_constitue_en_SARL	L'entreprise se constitue en SARL le 26 avril 2007.		
2011	03	30		2011	03	30		La_notification_de_cessation_d__activité	La notification de cessation d'activité a été envoyée le 30 mars 2011.		
2006	12			2006	12			dépose_son_bilan	L'entreprise dépose son bilan en décembre 2006 et un mandataire est désigné dans le cadre du redressement judiciaire de la société.		
2010	04	19		2010	04	19		La_liquidation_judiciaire	La liquidation judiciaire est prononcée le lundi 19 avril 2010.		
2010	04			2010	04			rend_un_bilan_environnemental	En avril 2010, le mandataire judiciaire rend un bilan environnemental du site et le dossier technique amiante conformément à la procédure de redressement judiciaire d'une installation classée pour la protection de l'environnement (ICPE).		
2011	12	1		2011	12	1		est_tenu	1er décembre 2011: par arrêté préfectoral de consignation, le liquidateur judiciaire est tenu de consigner entre les mains du comptable public, pour le compte de la SARL Fonderie Auxerroise, la somme correspondant au coût des travaux à réaliser pour se conformer aux prescriptions faites dans l'arrêté du 17 mai 2011 (60000 euros TTC).		'la SARL Fonderie Auxerroise'
2011	05	17		2011	05	17		est_mise_en_demeure_de_réaliser_les_opérations	17 mai 2011: par arrêté préfectoral, le liquidateur judiciaire est mise en demeure de réaliser les opérations suivantes au sein de l'établissement SARL Fonderie Auxerroise:		'Fonderie Auxerroise'
2011	05	17		2011	05	17		l__arrêté	1er décembre 2011: par arrêté préfectoral de consignation, le liquidateur judiciaire est tenu de consigner entre les mains du comptable public, pour le compte de la SARL Fonderie Auxerroise, la somme correspondant au coût des travaux à réaliser pour se conformer aux prescriptions faites dans l'arrêté du 17 mai 2011 (60000 euros TTC).		'la SARL Fonderie Auxerroise'
								s__implante	Durant le 19ème siècle, la société GUILLET s'implante sur le site sis 28, rue Gérot à Auxerre.		'la société GUILLET'
1993				1993				dépose_son_bilan	En 1993, le groupe BRISARD, alors propriétaire de la société GUILLET, dépose son bilan.		'le groupe BRISARD', 'la société GUILLET'
