Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2015	09			2015	09			la_campagne	- surveillance des eaux souterraines et des gaz du sol faite lors des campagnes de mai et septembre 2015 et mars 2016 (en l’absence d’eau dans les ouvrages lors de la campagne de septembre 2015, aucun prélèvement d’eaux souterraines n’a pu être effectué).		
2011	08	31		2011	08	31		La_mise_en_liquidation_judiciaire	La mise en liquidation judiciaire de la société en date du 31 août 2011, des arrêtés ont été notifiés pour la mise en sécurité du site en 2012.		'la société'
2016	03			2016	03			faite_lors_des_campagnes	- surveillance des eaux souterraines et des gaz du sol faite lors des campagnes de mai et septembre 2015 et mars 2016 (en l’absence d’eau dans les ouvrages lors de la campagne de septembre 2015, aucun prélèvement d’eaux souterraines n’a pu être effectué).		
2002	07			2002	07			Le_diagnostic_initial	Le diagnostic initial et l'étude simplifiée des risques, remis en juillet 2002, mettent en évidence un impact important de la qualité de eaux souterraines en chrome 6, tétrachloroéthylène et trichloroéthylène.	'chrome 6', 'tétrachloroéthylène', 'trichloroéthylène'	
2011	08	31		2011	08	31		une_liquidation_judiciaire	La société a fait l'objet d’une liquidation judiciaire prononcée par le Tribunal de Grande Instance de Mulhouse, le 31 août 2011.		'le Tribunal de Grande Instance', 'Mulhouse'
2012				2012				la_mise_en_sécurité	La mise en liquidation judiciaire de la société en date du 31 août 2011, des arrêtés ont été notifiés pour la mise en sécurité du site en 2012.		'la société'
								faite_lors_des_campagnes	- surveillance des eaux souterraines et des gaz du sol faite lors des campagnes de mai et septembre 2015 et mars 2016 (en l’absence d’eau dans les ouvrages lors de la campagne de septembre 2015, aucun prélèvement d’eaux souterraines n’a pu être effectué).		
2015	09			2015	09			faite_lors_des_campagnes	- surveillance des eaux souterraines et des gaz du sol faite lors des campagnes de mai et septembre 2015 et mars 2016 (en l’absence d’eau dans les ouvrages lors de la campagne de septembre 2015, aucun prélèvement d’eaux souterraines n’a pu être effectué).		
2011	08	31		2011	08	31		ont_été_notifiés	La mise en liquidation judiciaire de la société en date du 31 août 2011, des arrêtés ont été notifiés pour la mise en sécurité du site en 2012.		'la société'
2013	03			2013	03			une_déclaration	Le mandataire judiciaire a commencé cette mise en sécurité, mais devant l'impécuniosité de la société, une déclaration d'impécuniosité a été réalisé par le liquidateur en mars 2013.		
2014	03			2014	03			sollicité_l__intervention	Un rapport a été établis afin de sollicité l'intervention de l'ADEME, qui a rendue son rapport en mars 2014.		
2012				2012				ont_été_notifiés	La mise en liquidation judiciaire de la société en date du 31 août 2011, des arrêtés ont été notifiés pour la mise en sécurité du site en 2012.		'la société'
2014	03			2014	03			a_rendue_son_rapport	Un rapport a été établis afin de sollicité l'intervention de l'ADEME, qui a rendue son rapport en mars 2014.		
2014	08	22		2014	08	22		les_travaux_de_mise_en_sécurité	Le ministère a autorisé les travaux de mise en sécurité et de deux campagnes de surveillance des eaux souterraine et des sols en date du 22 août 2014.		
