Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2004	04	28		2004	04	28		La_campagne_analytique	La campagne analytique effectuée le 28 avril 2004 révèle une pollution modérée de la nappe souterraine par les cyanures, les métaux lourds (cadmium, chrome) les COHV et les PCB.	'les cyanures', 'les métaux lourds', 'cadmium', 'chrome', 'les COHV', 'PCB'	
1937				1937				C__est	C’est en 1937 que la Société Les Nouveautés Mécaniques et Electriques NOMEL (NOMELCO) s’est implantée rue Ethe Virton au Nord-Est de l’agglomération Drouaise, l’activité se limitant à l’époque au découpage, emboutissage et recuit des métaux.		'la Société Les Nouveautés Mécaniques et Electriques NOMEL', 'NOMELCO'
2011				2011				eaux_a_mis_en_évidence	Sur la période 2011-2014 l’analyse des eaux a mis en évidence en amont du site la présence d’éléments trace, Chrome et Cadmium, à des concentrations légèrement supérieures à la valeur de référence de qualité des eaux destinées à la consommation humaine (Arrêté du 11 janvier 2007)	'Chrome', 'Cadmium'	
2014				2014				eaux_a_mis_en_évidence	Sur la période 2011-2014 l’analyse des eaux a mis en évidence en amont du site la présence d’éléments trace, Chrome et Cadmium, à des concentrations légèrement supérieures à la valeur de référence de qualité des eaux destinées à la consommation humaine (Arrêté du 11 janvier 2007)	'Chrome', 'Cadmium'	
2005	09	15		2005	09	15		des_campagnes_successives	La campagne du 14 avril 2005 a mis en évidence une dégradation au regard des teneurs observées en cyanures et PCB, dégradation confirmée globalement lors des campagnes successives effectuées les 12 juillet et 15 septembre 2005 sur ces deux paramètres.	'cyanures', 'PCB'	
								n__ayant_pas_été_détecté	Le nouveau plan d’analyse indique un prélèvement annuel en période de haute-eaux avec une interruption des mesures pour les paramètres n’ayant pas été détecté les 5 dernières années.		
1937				1937				s__est_implantée	C’est en 1937 que la Société Les Nouveautés Mécaniques et Electriques NOMEL (NOMELCO) s’est implantée rue Ethe Virton au Nord-Est de l’agglomération Drouaise, l’activité se limitant à l’époque au découpage, emboutissage et recuit des métaux.		'la Société Les Nouveautés Mécaniques et Electriques NOMEL', 'NOMELCO'
1997	05	28		1997	05	28		a_été_effectuée	La mise en sécurité du site a été effectuée par la pose d’une clôture, en interdisant l’accès et l’élimination des déchets présents, respectivement le 28 mai 1997 et le 23 juillet 1997.		
				1969				prend_en_location_gérance	L’outil industriel s’est progressivement étendu et diversifié (traitement thermique, laminage, traitement de surfaces) jusqu’en 1969 où la Société Industrielle NOMEL prend en location gérance l’ensemble industriel précédemment exploité par NOMELCO, 10 rue de Bailly, 92220 NEUILLY, cette dernière demeurant propriétaire de l’ensemble immobilier.		'la Société Industrielle NOMEL', 'NOMELCO', 'NEUILLY'
								des_campagnes_successives	La campagne du 14 avril 2005 a mis en évidence une dégradation au regard des teneurs observées en cyanures et PCB, dégradation confirmée globalement lors des campagnes successives effectuées les 12 juillet et 15 septembre 2005 sur ces deux paramètres.	'cyanures', 'PCB'	
2006	11			2006	11			Concentrations	Concentrations stables de l'ordre de 30 mg/l en PCE, 1 mg/l en TCE, 3 mg/l en cis-1,2 DCE hormis deux pics de concentrations (50 mg/l en PCE en novembre 2006 et octobre 2007) ;		
1997	07	23		1997	07	23		La_mise_en_sécurité	La mise en sécurité du site a été effectuée par la pose d’une clôture, en interdisant l’accès et l’élimination des déchets présents, respectivement le 28 mai 1997 et le 23 juillet 1997.		
1992	10	30		1992	10	30		a_cessé_ses_activités	L’entreprise a cessé ses activités le 30 octobre 1992		
2005	04	14		2005	04	14		La_campagne	La campagne du 14 avril 2005 a mis en évidence une dégradation au regard des teneurs observées en cyanures et PCB, dégradation confirmée globalement lors des campagnes successives effectuées les 12 juillet et 15 septembre 2005 sur ces deux paramètres.	'cyanures', 'PCB'	
2007	10			2007	10			Concentrations	Concentrations stables de l'ordre de 30 mg/l en PCE, 1 mg/l en TCE, 3 mg/l en cis-1,2 DCE hormis deux pics de concentrations (50 mg/l en PCE en novembre 2006 et octobre 2007) ;		
				1969				s__est_progressivement_étendu	L’outil industriel s’est progressivement étendu et diversifié (traitement thermique, laminage, traitement de surfaces) jusqu’en 1969 où la Société Industrielle NOMEL prend en location gérance l’ensemble industriel précédemment exploité par NOMELCO, 10 rue de Bailly, 92220 NEUILLY, cette dernière demeurant propriétaire de l’ensemble immobilier.		'la Société Industrielle NOMEL', 'NOMELCO', 'NEUILLY'
2010	09	23		2010	09	23		s__est_appelé	Le site NOMEL suite à de multiples changements de raison sociale s’est appelé TEXTRON FASTENING SYSTEMS, ACUMENT puis LISI AUTOMOTIVE NOMEL SAS depuis le 23/09/2010.		'Le site NOMEL', 'TEXTRON FASTENING SYSTEMS', 'ACUMENT puis LISI AUTOMOTIVE NOMEL SAS'
2005	10	28		2005	10	28		a_prescrit	Par lettre du 28 octobre 2005, le service d'inspection a prescrit à l'exploitant d'accroître la fréquence de contrôle, de la périodicité annuelle à semestrielle, et d'ajouter aux paramètres suivis les cyanures libres et le chlorure de vinyle.	'cyanures libres', 'chlorure', 'vinyle'	
