Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2005	10	03		2005	10	03		la_cessation_d__activité	Dans le cadre des études environnementales du site liées à la cessation d'activité initiée le 03 octobre 2005, des diagnostic des sols du 18 décembre 2006 et du 4 septembre 2007, ont été remis à la Préfecture du Tarn et à l'inspection des installations classées.		'la Préfecture'
2005	01	05		2005	01	05		a_été_autorisée	La société Limes et Râpes du Saut du Tarn (groupe MOB Outillage), a été autorisée par arrêté préfectoral du 02 décembre 2003, pour le travail mécanique des métaux et de traitement thermique par bains de sels fondus et complété par arrêté complémentaire du 05 janvier 2005.		'La société Limes', 'groupe MOB Outillage'
2011	11	04		2011	11	04		a_été_déposé	Un dossier de demande de servitudes d'utilité publique a été déposé le 04 novembre 2011.		
1986				1986				L__activité	L'activité du site a démarré en 1986 et a toujours consisté en la fabrication de limes et de râpes.		
2005	10	03		2005	10	03		la_mise_à_l__arrêt_définitif_de_leur_exploitation	Le 03 octobre 2005, la direction de la société Limes et Râpes décidait la mise à l'arrêt définitif de leur exploitation.		'la société Limes'
2006	12	18		2006	12	18		des_diagnostic_des_sols	Dans le cadre des études environnementales du site liées à la cessation d'activité initiée le 03 octobre 2005, des diagnostic des sols du 18 décembre 2006 et du 4 septembre 2007, ont été remis à la Préfecture du Tarn et à l'inspection des installations classées.		'la Préfecture'
2011	05	17		2011	05	17		a_été_signé	Un arrêté complémentaire préfectoral fixant les objectifs de dépollution et encadrant les travaux de dépollution a été signé le  17 mai 2011 par la Préfète du Tarn.		'par la Préfète'
2011	07			2011	07			Ces_travaux_de_réhabilitation	Ces travaux de réhabilitation réalisés entre juillet 2011 et janvier 2012 ont compris :		
2003	12	02		2003	12	02		a_été_autorisée	La société Limes et Râpes du Saut du Tarn (groupe MOB Outillage), a été autorisée par arrêté préfectoral du 02 décembre 2003, pour le travail mécanique des métaux et de traitement thermique par bains de sels fondus et complété par arrêté complémentaire du 05 janvier 2005.		'La société Limes', 'groupe MOB Outillage'
2011	02			2011	02			a_été_transmis	Un plan de gestion a été transmis en février 2011, proposant des solutions de traitement de la pollution sur le principe d'un bilan "coûts-avantages".		
2007	09	04		2007	09	04		ont_été_remis	Dans le cadre des études environnementales du site liées à la cessation d'activité initiée le 03 octobre 2005, des diagnostic des sols du 18 décembre 2006 et du 4 septembre 2007, ont été remis à la Préfecture du Tarn et à l'inspection des installations classées.		'la Préfecture'
2012	05	04		2012	05	04		Une_visite_de_récolement	Une visite de récolement des travaux a été réalisée par la DREAL Midi-Pyrénées le 4 mai 2012 et un procès-verbal de récolement a été transmis en Préfecture.		'la DREAL Midi'
2006	12	18		2006	12	18		ont_été_remis	Dans le cadre des études environnementales du site liées à la cessation d'activité initiée le 03 octobre 2005, des diagnostic des sols du 18 décembre 2006 et du 4 septembre 2007, ont été remis à la Préfecture du Tarn et à l'inspection des installations classées.		'la Préfecture'
2005				2005				la_fermeture_du_site	Les résultats de surveillance des eaux souterraines post-travaux ont permis également de constater que l’impact du site n’a pas été modifié au regard de la qualité des eaux souterraines vérifiée lors de la dernière campagne réalisée depuis la fermeture du site en 2005.		
2005	10	03		2005	10	03		des_diagnostic_des_sols	Dans le cadre des études environnementales du site liées à la cessation d'activité initiée le 03 octobre 2005, des diagnostic des sols du 18 décembre 2006 et du 4 septembre 2007, ont été remis à la Préfecture du Tarn et à l'inspection des installations classées.		'la Préfecture'
2007	09	04		2007	09	04		des_diagnostic_des_sols	Dans le cadre des études environnementales du site liées à la cessation d'activité initiée le 03 octobre 2005, des diagnostic des sols du 18 décembre 2006 et du 4 septembre 2007, ont été remis à la Préfecture du Tarn et à l'inspection des installations classées.		'la Préfecture'
2005	11			2005	11			a_été_arrêtée	L'activité de production a été arrêtée en novembre 2005.		
