Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
				2008	03	27		ont_été_implantés	Cinq piézomètres supplémentaires ont été implantés sur le site entre le 25 et le 27 mars 2008 en aval hydraulique du site.		
2006	12			2006	12			Des_essais_de_pompage	Des essais de pompage ont été réalisés en décembre 2006 pour quantifier les caractéristiques hydrodynamiques du magasin aquifère.		
2007	02	19		2007	02	19		Le_démarrage_effectif_du_traitement	Le démarrage effectif du traitement a eu lieu le 19 février 2007.		
2007	08	17		2007	08	17		le_rapport_d__état_des_lieux	La société TOTAL a transmis au Préfet le 17 août 2007 le rapport d'état des lieux sur site et hors site et le plan de gestion.		'La société TOTAL'
2006	02			2006	02			Le_diagnostic_des_sols_réalisé	Le diagnostic des sols réalisé par SITA Remédiation à la demande de la Sté TOTAL en février 2006 a permis d'identifier deux sources de pollution :		'SITA Remédiation', 'la Sté TOTAL'
2007	03	29		2007	03	29		de_la_campagne	Concernant l'interprétation de l'état des milieux, les puits privés identifiés en aval hydraulique de la station service ont fait l'objet de prélèvements d'eau lors de la campagne du 29 mars 2007.		
2007	03	29		2007	03	29		ont_fait_l__objet_de	Concernant l'interprétation de l'état des milieux, les puits privés identifiés en aval hydraulique de la station service ont fait l'objet de prélèvements d'eau lors de la campagne du 29 mars 2007.		
2007	04	19		2007	04	19		a_été_traitée	Au 19 avril 2007,un total de 2242 m3 d'eau a été traitée.		
2010	01			2010	01			a_été_réimplanté	Le dispositif de traitement, qui avait alors été démantelé, a été réimplanté en janvier 2010.		
2012	03	05		2012	03	05		21_campagnes	Au 05 mars 2012, 21 campagnes de suivi des eaux ont été réalisées et un total de 100 945 m3 d'eau ont été traités.		
								Les_deux_campagnes_de_prélèvements	Les deux campagnes de prélèvements d'eau réalisées fin janvier et fin mars 2007 ont mis en évidence une tendance à la hausse des concentrations qui est liée au démarrage du traitement favorisant la mobilisation des hydrocarbures, ce qui traduit l'efficacité du lessivage de la source de pollution-sol.	'hydrocarbures'	
2007	03			2007	03			Les_deux_campagnes_de_prélèvements	Les deux campagnes de prélèvements d'eau réalisées fin janvier et fin mars 2007 ont mis en évidence une tendance à la hausse des concentrations qui est liée au démarrage du traitement favorisant la mobilisation des hydrocarbures, ce qui traduit l'efficacité du lessivage de la source de pollution-sol.	'hydrocarbures'	
2006	12	08		2006	12	08		transmet	Le 8 décembre 2006, le Préfet transmet à la DRIRE le dossier d'étude de sols mettant en évidence une pollution aux hydrocarbures et BTEX (benzène, toluène, éthylbenzène, xylène) dans les sols et les eaux souterraines au droit du site de la station service "Relais des Balmes" exploitée par la société TOTAL sur le territoire de la commune de Voreppe.	'hydrocarbures', 'BTEX', 'benzène', 'toluène', 'éthylbenzène', 'xylène'	'le Préfet', 'la DRIRE', 'la société TOTAL'
				2009	12			Des_travaux_de	Des travaux de modernisation du site ont été réalisés entre les mois d'octobre et décembre 2009.		
