Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
1547				1547				avait_débuté	Le site dont l'activité avait débuté en 1547, a cessé son activité en septembre 2009.		
2011	09	07		2011	09	07		a_engagé_une_procédure	La société Malaucène Industries SNC n’ayant pas déféré à la mise en demeure du 7 septembre 2011, Monsieur le préfet a engagé une procédure de consignation répondant du montant des travaux à réaliser pour la mise en sécurité de certaines installations du site et le traitement des sources de pollution (1 321 580 € TTC).		'La société Malaucène', 'le préfet'
2011	12	14		2011	12	14		a_prononcé_la_liquidation_judiciaire	Par jugement du 14 décembre 2011, le tribunal de commerce d'Avignon a prononcé la liquidation judiciaire de la société Malaucène Industries SNC (sans poursuite de l'activité), qui avait été mise en cessation de paiement le 1er novembre 2011.		'la société Malaucène'
2015				2015				Les_travaux_de_mise_en_sécurité	Les travaux de mise en sécurité de ces deux zones ont été réalisés dans le courant du premier semestre 2015, pour un coût de 325 000 euros.		
2009	09			2009	09			a_cessé_son_activité	Le site dont l'activité avait débuté en 1547, a cessé son activité en septembre 2009.		
2011	09	07		2011	09	07		la_mise_en_demeure	La société Malaucène Industries SNC n’ayant pas déféré à la mise en demeure du 7 septembre 2011, Monsieur le préfet a engagé une procédure de consignation répondant du montant des travaux à réaliser pour la mise en sécurité de certaines installations du site et le traitement des sources de pollution (1 321 580 € TTC).		'La société Malaucène', 'le préfet'
2012				2012				a_été_finalisé	Un plan de gestion a été finalisé en 2012.		
2011	09	1		2011	09	1		il_a_été_demandé	Par arrêté préfectoral complémentaire du 17 août 2011, il a été demandé à la société Malaucène Industries SNC, pour le 1er septembre 2011, de compléter le plan de gestion et de démarrer les travaux de mise en sécurité d’anciens bassins de stockage et de traitement des sources de pollution.		'la société Malaucène'
2011	11	30		2011	11	30		avait_perçu	Au 30 novembre 2011, la direction départementale des finances publiques avait perçu de la société Malaucène Industries SNC la somme de 870 000 € TTC.		'la direction départementale des', 'la société Malaucène Industries'
2011	11	1		2011	11	1		avait_été_mise_en_cessation_de_paiement	Par jugement du 14 décembre 2011, le tribunal de commerce d'Avignon a prononcé la liquidation judiciaire de la société Malaucène Industries SNC (sans poursuite de l'activité), qui avait été mise en cessation de paiement le 1er novembre 2011.		'la société Malaucène'
2011	04	04		2011	04	04		ont_été_mises_en_place	Des restrictions sur l'usage des eaux souterraines et des eaux superficielles du Groseau ont été mises en place par la mairie de MALAUCENE, le 4 avril 2011 (consommation des eaux superficielles et de la nappe, usages des eaux superficielles et des eaux souterraines connexes, comme l'arrosage et le remplissage de piscines, et déconseillant la consommation des produits de la pêche dans le Groseau).		
2011	08	17		2011	08	17		il_a_été_demandé	Par arrêté préfectoral complémentaire du 17 août 2011, il a été demandé à la société Malaucène Industries SNC, pour le 1er septembre 2011, de compléter le plan de gestion et de démarrer les travaux de mise en sécurité d’anciens bassins de stockage et de traitement des sources de pollution.		'la société Malaucène'
