Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2013	04	11		2013	04	11		une_intervention	Compte tenu de la défaillance des responsables et de l'impact potentiel de ce site sur son environnement, le préfet de la région Lorraine a autorisé en date du 11 avril 2013 une intervention de l'ADEME sur ce site pour sa mise en sécurité.		'le préfet de la région Lorraine'
2016	07	13		2016	07	13		a_été_sinistré	Il s’avère que la mise en sécurité du site n’est pas assurée, avec un accès très aisé à l’ensemble des bâtiments, dont celui qui a été sinistré le 13 juillet 2016 et dont la toiture présente des risques indéniables d’effondrement et une présence potentielle d’amiante.		
2011	06	09		2011	06	09		avait_constaté	Lors d’une visite d’inspection, réalisée le 9 juin 2011, l’inspection avait constaté la présence sur le site d’un transformateur électrique contenant des Polychlorobiphényles (PCB).	'transformateur électrique', 'contenant des Polychlorobiphényles', 'PCB'	
1981				1981				a_débuté	L'activité de fonderie de métaux et d'alliages non ferreux sous pression (zinc et aluminium) a débuté en 1981, auparavant le site était occupé par des activités de tissage.	'non ferreux', 'zinc', 'aluminium'	
2011	11	30		2011	11	30		s__est_rendu_sur_site	Lorsque le prestataire s’est rendu sur site le 30 novembre 2011 pour effectuer les opérations d’enlèvement de l’appareil, il a constaté que celui-ci avait été sorti du bâtiment et vandalisé et le diélectrique répandu sur le sol devant le local.		
2016	07	13		2016	07	13		à_l__incendie_intervenu	Une visite de l'inspection a été réalisée en juillet 2016  suite à l’incendie intervenu le 13 juillet 2016 dans l’usine désaffectée.		
1989				1989				ont_donné_lieu_à	Plusieurs pollutions du milieu naturel (notamment Le Bouchot) par des relargages de cyanures, métaux lourds, soude et hydrocarbures ont donné lieu à des procédures, au titre de la police de la pêche, en 1989 et 1990.	'cyanures', 'métaux lourds', 'soude', 'hydrocarbures'	
2006	07	11		2006	07	11		de_la_visite_d__inspection	Lors de la visite d'inspection du 11 juillet 2006, il a été constaté la présence d'irisations en couche mince au droit du rejet de l'installation dans le Bouchot.		
2011	04	19		2011	04	19		Par_jugement	Par jugement du 19 avril 2011, la société C.		'la société C.'
1990				1990				ont_donné_lieu_à	Plusieurs pollutions du milieu naturel (notamment Le Bouchot) par des relargages de cyanures, métaux lourds, soude et hydrocarbures ont donné lieu à des procédures, au titre de la police de la pêche, en 1989 et 1990.	'cyanures', 'métaux lourds', 'soude', 'hydrocarbures'	
2016	07			2016	07			Une_visite	Une visite de l'inspection a été réalisée en juillet 2016  suite à l’incendie intervenu le 13 juillet 2016 dans l’usine désaffectée.		
