Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
				2015	01	05		des_installations_classées_pour_la_protection	La société PRODEM exploite sur le territoire de la commune de CORNEBARRIEU des installations classées pour la protection de l'environnement autorisées par arrêté préfectoral du 23 juillet 1991, et arrêtés préfectoraux complémentaires des 16 décembre 2010, 23 juillet 2012, 4 mars 2013, 26 avril 2013, 5 janvier 2015 et 14 novembre 2016.		'La société PRODEM', 'CORNEBARRIEU'
2012	07			2012	07			Une_première_phase	Une première phase d'essai pilote d'injection a été réalisée en juillet 2012, les résultats transmis par l’exploitant concluent à l’efficacité de l'injection sur la baisse des teneurs en trichloréthylène et en Chrome VI au niveau de la zone d'essai.	'trichloréthylène', 'Chrome VI'	
2008				2008				Les_premiers_résultats	Les premiers résultats de cette surveillance, fin 2008, ont fait apparaitre une pollution au droit de l'établissement, par des composés organohalogénés volatils (COHV) et par du chrome VI.	'des composés organohalogénés volatils', 'COHV', 'chrome VI'	
				2013	04	26		des_installations_classées_pour_la_protection	La société PRODEM exploite sur le territoire de la commune de CORNEBARRIEU des installations classées pour la protection de l'environnement autorisées par arrêté préfectoral du 23 juillet 1991, et arrêtés préfectoraux complémentaires des 16 décembre 2010, 23 juillet 2012, 4 mars 2013, 26 avril 2013, 5 janvier 2015 et 14 novembre 2016.		'La société PRODEM', 'CORNEBARRIEU'
2016	11	14		2016	11	14		des_installations_classées_pour_la_protection	La société PRODEM exploite sur le territoire de la commune de CORNEBARRIEU des installations classées pour la protection de l'environnement autorisées par arrêté préfectoral du 23 juillet 1991, et arrêtés préfectoraux complémentaires des 16 décembre 2010, 23 juillet 2012, 4 mars 2013, 26 avril 2013, 5 janvier 2015 et 14 novembre 2016.		'La société PRODEM', 'CORNEBARRIEU'
2013	03			2013	03			Le_traitement_des_sols	Le traitement des sols a été poursuivi par une 2e phase de test en mars 2013 puis une nouvelle injection a eu lieu en juillet 2015.		
2010				2010				une_baisse_générale	De plus, les prélèvements effectués sur les piézomètres mettent en évidence une baisse générale des teneurs en chrome VI et trichloréthylène depuis 2010.	'chrome VI', 'trichloréthylène'	
2009				2009				a_procédé_au_contrôle	En 2009, la société a procédé au contrôle et à la réfection de l'ensemble des points bas des rétentions du site, et à la réfection de certaines rétentions, dans l'objectif de supprimer la voie de transfert des produits polluants (dont les produits contenant du chrome) vers la nappe souterraine.	'produits polluants', 'les produits contenant du', 'chrome'	
2015	07			2015	07			une_nouvelle_injection_a_eu_lieu	Le traitement des sols a été poursuivi par une 2e phase de test en mars 2013 puis une nouvelle injection a eu lieu en juillet 2015.		
2010	12	16		2010	12	16		des_installations_classées_pour_la_protection	La société PRODEM exploite sur le territoire de la commune de CORNEBARRIEU des installations classées pour la protection de l'environnement autorisées par arrêté préfectoral du 23 juillet 1991, et arrêtés préfectoraux complémentaires des 16 décembre 2010, 23 juillet 2012, 4 mars 2013, 26 avril 2013, 5 janvier 2015 et 14 novembre 2016.		'La société PRODEM', 'CORNEBARRIEU'
1990				1990				a_supprimé	Au cours de l'été 2008, et en application de l'arrêté préfectoral complémentaire du 21 mai 2008, la société PRODEM a supprimé le trichloréthylène utilisé sur le site depuis la création du site en 1990, et l'a remplacé par des agents lessiviels.	'trichloréthylène', 'des agents lessiviels'	'la société PRODEM'
								Ces_mises_en_conformité	Ces mises en conformité lui ont été imposées par arrêté préfectoral de mise en demeure en date du 19/05/09.		
2010	07			2010	07			les_travaux_réalisés_ont_permis_d__extraire	Le rapport de suivi de la barrière hydraulique transmis en mars 2018 indique que les travaux réalisés ont permis d’extraire environ 64 kg de chrome VI entre juillet 2010 et mars 2018 et 4,6 kg de trichloréthylène entre juillet 2010 et novembre 2016.	'chrome VI', 'trichloréthylène'	
2008				2008				a_supprimé	Au cours de l'été 2008, et en application de l'arrêté préfectoral complémentaire du 21 mai 2008, la société PRODEM a supprimé le trichloréthylène utilisé sur le site depuis la création du site en 1990, et l'a remplacé par des agents lessiviels.	'trichloréthylène', 'des agents lessiviels'	'la société PRODEM'
2010				2010				a_été_élaboré	Courant 2010, un plan de gestion des pollutions a été élaboré et transmis à l'inspection des installations classées.		
2010	12	16		2010	12	16		a_été_signé	Sur la base des investigations réalisées, un arrêté préfectoral de dépollution a été signé le 16 décembre 2010.		
2008	05	21		2008	05	21		a_supprimé	Au cours de l'été 2008, et en application de l'arrêté préfectoral complémentaire du 21 mai 2008, la société PRODEM a supprimé le trichloréthylène utilisé sur le site depuis la création du site en 1990, et l'a remplacé par des agents lessiviels.	'trichloréthylène', 'des agents lessiviels'	'la société PRODEM'
				2013	03	04		des_installations_classées_pour_la_protection	La société PRODEM exploite sur le territoire de la commune de CORNEBARRIEU des installations classées pour la protection de l'environnement autorisées par arrêté préfectoral du 23 juillet 1991, et arrêtés préfectoraux complémentaires des 16 décembre 2010, 23 juillet 2012, 4 mars 2013, 26 avril 2013, 5 janvier 2015 et 14 novembre 2016.		'La société PRODEM', 'CORNEBARRIEU'
2009				2009				des_analyses	Plusieurs puits privés ayant été identifiés lors de ces recherches, dont au moins un utilisé pour abreuver un chien, remplir une piscine et arroser des plantes vertes, des analyses d'eau des puits ont été engagées par la société au cours de l'été 2009, et poursuivies au second semestre.		
2018	03			2018	03			transmis	Le rapport de suivi de la barrière hydraulique transmis en mars 2018 indique que les travaux réalisés ont permis d’extraire environ 64 kg de chrome VI entre juillet 2010 et mars 2018 et 4,6 kg de trichloréthylène entre juillet 2010 et novembre 2016.	'chrome VI', 'trichloréthylène'	
2009				2009				au_cours_de	Plusieurs puits privés ayant été identifiés lors de ces recherches, dont au moins un utilisé pour abreuver un chien, remplir une piscine et arroser des plantes vertes, des analyses d'eau des puits ont été engagées par la société au cours de l'été 2009, et poursuivies au second semestre.		
2016	11			2016	11			les_travaux_réalisés_ont_permis_d__extraire	Le rapport de suivi de la barrière hydraulique transmis en mars 2018 indique que les travaux réalisés ont permis d’extraire environ 64 kg de chrome VI entre juillet 2010 et mars 2018 et 4,6 kg de trichloréthylène entre juillet 2010 et novembre 2016.	'chrome VI', 'trichloréthylène'	
				2012	07	23		des_installations_classées_pour_la_protection	La société PRODEM exploite sur le territoire de la commune de CORNEBARRIEU des installations classées pour la protection de l'environnement autorisées par arrêté préfectoral du 23 juillet 1991, et arrêtés préfectoraux complémentaires des 16 décembre 2010, 23 juillet 2012, 4 mars 2013, 26 avril 2013, 5 janvier 2015 et 14 novembre 2016.		'La société PRODEM', 'CORNEBARRIEU'
2009				2009				a_donc_procédé	La société a donc procédé en 2009 à des campagnes de surveillance plus rapprochées, ainsi qu'à une identification des éventuelles cibles situées en aval hydraulique de l'établissement.		'La société'
2008				2008				a_été_mise_en_place	Compte tenu des activités exercées, une surveillance des eaux souterraines a été mise en place sur le site de la société PRODEM, en 2008, par arrêté préfectoral complémentaire du 21 mai 2008.		'la société PRODEM'
