Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2011				2011				les_campagnes	D’une manière générale, les campagnes de 2010 et 2011 ont relevées des concentrations au droit des ouvrages extérieurs au site faibles par rapport à celles observées pour les forages F1 et F2 pour les paramètres physico-chimiques.		
2007	06	13		2007	06	13		une_déclaration_de_changement	Le 13 juin 2007, une déclaration de changement d'exploitant est faite pour l'exploitation par la société Terralys.		'la société Terralys'
2008				2011				des_campagnes	Lors des campagnes de 2008 à 2011, les ouvrages captant la nappe du Plio-Quaternaire étaient secs.		
								Ces_interdictions	Ces interdictions doivent être publiées dans le délai de 1 an au registre des hypothèques selon une procédure laissée au choix de l'exploitant.		
2008	12			2008	12			Les_campagnes_de_mesures	Les campagnes de mesures de mars, juin, septembre et décembre 2008 confirment globalement les données antérieures, à savoir la présence d’une contamination organique et physico-chimique centrée sur le site, qui s’atténue significativement en aval hydraulique.		
2010				2010				les_campagnes	D’une manière générale, les campagnes de 2010 et 2011 ont relevées des concentrations au droit des ouvrages extérieurs au site faibles par rapport à celles observées pour les forages F1 et F2 pour les paramètres physico-chimiques.		
2004	06	11		2004	06	11		Le_diagnostic	Le diagnostic et l’Évaluation Simplifiée des Risques (ESR) du site sont remis par la Société BURGEAP le 11 juin 2004.		'la Société BURGEAP'
1985	05	20		1985	05	20		autorisée	.D) et autorisée par les arrêtés préfectoraux du 3 août 1979, 4 juillet 1984, 20 mai 1985 et 18 février 2004.		
2007	06	13		2007	06	13		déclaration_changement	Le 13 juin 2007, déclaration changement d'exploitant: les installations sont maintenant exploitées par la Société TERRALYS.		'la Société TERRALYS'
2008				2008				durant_l_	Une augmentation de la concentration en nitrate est observée durant l’année 2008.	'nitrate'	
				2005				a_été_exploitée	Installation a été exploitée jusqu'en 2005 par LE GROUPEMENT GIRONDIN POUR L'ELIMINATION DES DECHETS (G.		"LE GROUPEMENT GIRONDIN POUR L' ELIMINATION DES DECHETS"
								Les_campagnes_de_mesures	Les campagnes de mesures de mars, juin, septembre et décembre 2008 confirment globalement les données antérieures, à savoir la présence d’une contamination organique et physico-chimique centrée sur le site, qui s’atténue significativement en aval hydraulique.		
2004	02	18		2004	02	18		autorisée	.D) et autorisée par les arrêtés préfectoraux du 3 août 1979, 4 juillet 1984, 20 mai 1985 et 18 février 2004.		
2008				2008				les_campagnes_de	Un dépassement des valeurs seuils de potabilité sur toutes les campagnes de 2008 en :		
