Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
1999				1999				a_été_démantelé	Suite à la cessation définitive de l'activité, le site a été démantelé dans le courant des années 1999 et 2000.		
2010	04			2010	04			a_été_détecté	Le benzène a été détecté en avril 2010 dans les 4 piézomètres situés en aval hydraulique immédiat du site.	'benzène'	
2004	12	29		2004	12	29		acte	L'acte portant institution de servitudes conventionnelles au profit de l'Etat a été signé par les parties le 29 décembre 2004 et a été publié à la Conservation des Hypothèques.		
2000	10	09		2000	10	09		un_diagnostic_approfondi	En complément des différentes études réalisées entre 1991 et 1996, un diagnostic approfondi du site et une évaluation détaillée des risques ont été imposés à la société SOFCA par arrêté préfectoral N° 1597 du 9 octobre 2000.		'la société SOFCA'
2004	01	06		2004	01	06		récolement_a_été_rédigé	Le site a fait l'objet d'un réaménagement paysagé et le procès verbal de récolement a été rédigé le 06 janvier 2004 par l'inspection des installations classées.		
1991				1996				un_diagnostic_approfondi	En complément des différentes études réalisées entre 1991 et 1996, un diagnostic approfondi du site et une évaluation détaillée des risques ont été imposés à la société SOFCA par arrêté préfectoral N° 1597 du 9 octobre 2000.		'la société SOFCA'
1965	08			1965	08			un_incendie	L’origine de la pollution est à rechercher d’une part dans un incendie ayant détruit en Août 1965 un dépôt de 50 tonnes de produits chimiques divers stockés en fûts, d’autre part dans des pertes éventuelles de confinement de solvants.	'produits chimiques divers'	
2000				2000				a_été_démantelé	Suite à la cessation définitive de l'activité, le site a été démantelé dans le courant des années 1999 et 2000.		
2002	11	28		2002	11	28		a_été_transmise	Dans ce cadre, une proposition de réhabilitation des sables de Fontainebleau par extraction des gaz du sol par la technique du venting a été transmise, pour examen au service d'inspection le 28 novembre 2002.		
1993	01			1997	03			Un_traitement_de_décontamination	Un traitement de décontamination des eaux souterraines a été mis en œuvre de janvier 1993 à mars 1997, à l’initiative de la société SOFCA, et a permis l’extraction d’environ 2,5 tonnes de composés organiques volatils.	'composés organiques volatils'	'la société SOFCA'
