Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
				2004	02	21		Les_travaux_de_traitement	* Traitement des pollutions détectées : Les travaux de traitement de la cuve à goudron retrouvée non vidangée sur le terrain en 2003 se sont déroulés du 16 au 21 février 2004, sous la maîtrise d'œuvre d'ICF Environnement.	'goudron'	'ICF Environnement'
1996	04			1996	04			ont_cessé_leur_activité_avant	Les deux sites BASIAS, soit ont cessé leur activité avant la nationalisation, soient étaient exploités par une structure publique ou mixte, les excluant du périmètre de la nationalisation, soit ont été vendues ou rétrocédées avant la mise en œuvre du protocole d'avril 1996.		'sites BASIAS'
2004	09	29		2004	09	29		ont_été_envoyés	Le rapport parcellaire du site ainsi que le rapport de fin de travaux ont été envoyés à la DRIRE le 29 septembre 2004.		'la DRIRE'
2003	07	16		2003	07	16		investigations_de_terrain	Les ouvrages, susceptibles de contenir encore des sous-produits, ont fait l'objet d'investigations de terrain menées par ICF Environnement le 16 juillet 2003.		'ICF Environnement'
1861				1953				a_accueilli	Le site d'Aubusson a accueilli de 1861 à 1953 une usine fabriquant du gaz à partir de la distillation de la houille.		
2006	11	29		2006	11	29		lancement	Le site n’a pas été répertorié dans BASIAS lors de la réalisation de l’inventaire historique régional sur le département de la Creuse (lancement par le comité de pilotage le 29 novembre 2006, mise à disposition du public en juillet 2008, période retenue 1800-2007).		'la Creuse'
2006	11	29		2006	11	29		la_réalisation_de_l__inventaire_historique_régional	Le site n’a pas été répertorié dans BASIAS lors de la réalisation de l’inventaire historique régional sur le département de la Creuse (lancement par le comité de pilotage le 29 novembre 2006, mise à disposition du public en juillet 2008, période retenue 1800-2007).		'la Creuse'
1996	04	25		1996	04	25		signé	Les engagements de Gaz de France en résultant ont fait l'objet d'un protocole d'accord relatif à la maîtrise et au suivi de la réhabilitation des anciens terrains d'usines à gaz, signé le 25 avril 1996 entre le Ministère de l'Environnement et Gaz de France.		'Gaz de France', "le Ministère de l' Environnement", 'Gaz de France'
1861				1953				a_fonctionné	* Investigations : L'usine a fonctionné de 1861 à 1953.		
2004	06			2004	06			établi	* Environnement et parcellaire au moment du diagnostic et du traitement (Source : "Rapport parcellaire" établi en juin 2004 par ICF Environnement, bureau d'études spécialisé en diagnostics environnementaux et mandaté par Gaz-de-France) :		'Gaz-de-France'
2003				2003				vidangée_sur_le_terrain	* Traitement des pollutions détectées : Les travaux de traitement de la cuve à goudron retrouvée non vidangée sur le terrain en 2003 se sont déroulés du 16 au 21 février 2004, sous la maîtrise d'œuvre d'ICF Environnement.	'goudron'	'ICF Environnement'
