Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2009				2009				les_opérations_de_démantèlement	La station service est fermée depuis 1999 mais la notification de la cessation d'activité n'a été faite qu’en mai 2010 par le dernier exploitant après la réalisation d’un diagnostic environnemental au droit du site (réalisé en janvier 2007), complété par un rapport détaillant les opérations de démantèlement de la station service (réalisées fin 2009).		
1966	02	15		1966	02	15		avait_été_délivré	A ce titre, un récépissé initial de déclaration avait été délivré le 15 février 1966 au nom de la société La Mure Union.		'la société La Mure Union'
1974				1974				plusieurs_extensions_au_cours	L'installation a fait l'objet de plusieurs extensions au cours du temps, en 1974, 1980 et finalement en 1998, par ajout de plusieurs réservoirs enterrés de stockage de carburant (essence, supercarburant gas-oil) et d'un stockage aérien de Gaz de Pétrole Liquéfié (GPL).	'carburant', 'essence', 'supercarburant', 'oil', 'GPL'	'Gaz de Pétrole Liquéfié'
2007	01			2007	01			le_diagnostic_environnemental	Ces analyses ont aussi été menées dans la fouille réalisée au niveau de la zone de distribution des carburants (volucompteurs) pour laquelle le diagnostic environnemental de janvier 2007 avait mis en évidence la présence significative d'hydrocarbures et de BTEX ainsi que dans une tranchée où se trouvaient les tuyauteries d'alimentation des volucompteurs.	'carburants', 'hydrocarbures', 'BTEX'	
2007	01			2007	01			un_diagnostic_du_site	L'exploitant a fait réaliser en janvier 2007 un diagnostic du site par un bureau d'études, dont les principaux éléments sont synthétisés ci-après.		
2007	01			2007	01			la_réalisation_d__un_diagnostic_environnemental	La station service est fermée depuis 1999 mais la notification de la cessation d'activité n'a été faite qu’en mai 2010 par le dernier exploitant après la réalisation d’un diagnostic environnemental au droit du site (réalisé en janvier 2007), complété par un rapport détaillant les opérations de démantèlement de la station service (réalisées fin 2009).		
2011	01	31		2011	01	31		a_été_délivré	Un récépissé a été délivré le 31 janvier 2011 pour prendre acte de la cessation d’activité.		
2007	01			2007	01			réalisé	La station service est fermée depuis 1999 mais la notification de la cessation d'activité n'a été faite qu’en mai 2010 par le dernier exploitant après la réalisation d’un diagnostic environnemental au droit du site (réalisé en janvier 2007), complété par un rapport détaillant les opérations de démantèlement de la station service (réalisées fin 2009).		
2010	05			2010	05			la_notification	La station service est fermée depuis 1999 mais la notification de la cessation d'activité n'a été faite qu’en mai 2010 par le dernier exploitant après la réalisation d’un diagnostic environnemental au droit du site (réalisé en janvier 2007), complété par un rapport détaillant les opérations de démantèlement de la station service (réalisées fin 2009).		
1980	01	14		1980	01	14		délivré	Sur le plan administratif, la station service a bénéficié en dernier lieu d'un récépissé de déclaration délivré le 14 janvier 1980 pour les stockages enterrés suivants visés par l'ex-rubrique n°253 de la nomenclature des installations classées (dépôts de liquides inflammables) :	'liquides inflammables'	
1966	1965			1966	1965			a_été_créée	La station service a été créée en 1965/1966.		
1999				1999				est_fermée	La station service est fermée depuis 1999 mais la notification de la cessation d'activité n'a été faite qu’en mai 2010 par le dernier exploitant après la réalisation d’un diagnostic environnemental au droit du site (réalisé en janvier 2007), complété par un rapport détaillant les opérations de démantèlement de la station service (réalisées fin 2009).		
1998	06	15		1998	06	15		avait_été_délivré	En outre, lors de la mise en place de la cuve aérienne et de la distribution de GPL, un récépissé de déclaration avait été délivré le 15 juin 1998 pour la rubrique n° 1414-3 de la nomenclature des installations classées (distribution de GPL).	'GPL', 'GPL'	
