Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2003	08	27		2003	08	27		la_déclaration	Selon la déclaration de la société TOTAL FRANCE du 27 août 2003, la station service comprend 8 installations de distribution dédiées aux véhicules légers et 2 autres dédiées aux poids lourds, pour un débit total équivalent de 19,28 m3/h.		'la société TOTAL FRANCE'
2002				2002				dysfonctionnement	Suite au dysfonctionnement d'un déshuileur sur le site de la station service en fin d'année 2002 entrainant une pollution du ruisseau de "l'Eau Bourde", la société TOTAL FRANCE a fait mettre en place un barrage absorbant en entrée du réseau d'évacuation des eaux pluviales ainsi qu'en sortie du séparateur des eaux de piste de façon à garantir l'absence de rejet non conforme en aval du réseau de la station service.	'eaux de piste'	'la société TOTAL FRANCE'
2003	01			2003	01			transmettre	- transmettre les bordereaux d'élimination des déchets, résultant de l'activité, depuis janvier 2003.		
2008	08			2008	08			a_été_ajouté	Le peroxyde de calcium a été ajouté d'août 2008 à août 2013.	'Le peroxyde de calcium'	
2013	08			2013	08			a_été_ajouté	Le peroxyde de calcium a été ajouté d'août 2008 à août 2013.	'Le peroxyde de calcium'	
2003	07	22		2003	07	22		conduit_une_visite_inopinée	Suite à l'observation d'hydrocarbures dans le ruisseau de "L'Eau Bourde", l'inspection des installations classées conduit une visite inopinée le 22 juillet 2003.	'hydrocarbures'	
2003	09			2003	09			Le_diagnostic	Le diagnostic réalisé en septembre 2003 montre la présence d'hydrocarbures sous forme dissoute au droit de 2 des 3 ouvrages implantés sur l'emprise du site.	'hydrocarbures'	
2009	09	16		2009	09	16		la_campagne	Malgré l'ajout début 2009 de 200 grammes d'IXPER (oxydant visant à favoriser la biodégradation), les résultats d'analyses de la campagne du 16 septembre 2009 confirment les teneurs en benzène.	'oxydant', 'benzène'	"d' IXPER"
2014	08			2014	08			de_la_campagne_d_	Lors de la campagne d'août 2014, un impact en benzène est toujours présent en PZC.	'benzène'	
2009				2009				l__ajout	Malgré l'ajout début 2009 de 200 grammes d'IXPER (oxydant visant à favoriser la biodégradation), les résultats d'analyses de la campagne du 16 septembre 2009 confirment les teneurs en benzène.	'oxydant', 'benzène'	"d' IXPER"
2003	08	27		2003	08	27		comprend	Selon la déclaration de la société TOTAL FRANCE du 27 août 2003, la station service comprend 8 installations de distribution dédiées aux véhicules légers et 2 autres dédiées aux poids lourds, pour un débit total équivalent de 19,28 m3/h.		'la société TOTAL FRANCE'
