Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
1989	11	17		1989	11	17		ont_été_repris	Suite à la cessation d'activité de l'usine à gaz en 1960, les biens immobiliers ont été repris par Électricité de France (EDF), qui les a ensuite cédés à la congrégation des Sœurs de la Providence le 17 novembre 1989.	'EDF'	'Électricité de France'
2010				2010				se_sont_terminés	Après dépollution du site, les travaux d'extension ont pu reprendre notamment sur les parcelles AI 214, 215 et 216 puis se sont terminés d'après les images aériennes en 2010 (Plan cartographique n°4).		
2006	11	13		2006	11	13		les_travaux_d__extension	Le 13 novembre 2006, les travaux d'extension de la maison de retraite de la Providence ont été arrêtés à cause de la découverte d'une ancienne fosse à goudron.		
1960				1960				la_cessation_d__activité	Suite à la cessation d'activité de l'usine à gaz en 1960, les biens immobiliers ont été repris par Électricité de France (EDF), qui les a ensuite cédés à la congrégation des Sœurs de la Providence le 17 novembre 1989.	'EDF'	'Électricité de France'
1952	01	1		1952	01	1		a_exploité	Gaz de France a exploité ce site en tant qu'ancienne usine à gaz jusqu'en 1960 par décret du 1er janvier 1952 ; la ville de Mayenne étant propriétaire des terrains et installations depuis 1891.		'Gaz de France'
				1960				a_exploité	Gaz de France a exploité ce site en tant qu'ancienne usine à gaz jusqu'en 1960 par décret du 1er janvier 1952 ; la ville de Mayenne étant propriétaire des terrains et installations depuis 1891.		'Gaz de France'
1996	04	25		1996	04	25		signé	L’application de cette méthode a abouti à l’établissement de cinq classes de priorité pour lesquelles les engagements de Gaz de France ont fait l’objet d’un protocole d’accord relatif à la maîtrise et au suivi de la réhabilitation des anciens terrains d’usines à gaz entre le Ministère de l’Environnement et Gaz de France signé le 25 avril 1996.		'Gaz de France', 'le Ministère de l’ Environnement', 'Gaz de France'
2007	03			2007	03			Des_analyses_réalisées	Des analyses réalisées en mars 2007 mettait en évidence une pollution des sols et des eaux en Hydrocarbures Aromatiques Polycycliques (HAP)	'Hydrocarbures Aromatiques Polycycliques', 'HAP'	
1989	11	17		1989	11	17		a_ensuite_cédés	Suite à la cessation d'activité de l'usine à gaz en 1960, les biens immobiliers ont été repris par Électricité de France (EDF), qui les a ensuite cédés à la congrégation des Sœurs de la Providence le 17 novembre 1989.	'EDF'	'Électricité de France'
2006				2006				des_travaux_d__extension	En 2006, des travaux d’extension de l’établissement ont été entrepris au lieu et place d’une partie de ce parking et de ces lieux de stockage.		
