Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
								démantèlement_des_installations	- Cimenterie après cessation: évacuation des déchets, vidange et dégazage des cuves, démantèlement des installations en 98-99.		'Cimenterie'
								investigation_analytiques_complémentaires	- investigation analytiques complémentaires du 26/05/99.		
2002	03			2002	03			Cessation_d__activité_partielle	Travaux réalisés (Cessation d'activité partielle du site en mars 2002):		
								étude_historique_et_environnementale	- étude historique et environnementale du 18/11/97.		
1998	05	18		1998	05	18		étude_de_sols	- étude de sols, phase A et B du 18 mai 1998.		
								Création	- Création de la cimenterie et de la carrière dans les années 1930.		
2007	08	29		2007	08	29		Visite_de_récolement	- Visite de récolement des travaux de l'ancienne décharge interne de la cimenterie, le 29/08/2007.		
1994				1994				a_été_fermée	En 1994, la cimenterie a été fermée et l'exploitation de la carrière s'est poursuivit avec la commercialisation de la craie.		
								la_déclaration_de_cessation_d__activité	la déclaration de cessation d'activité de la cimenterie a été effectuée par l'exploitant par lettre du 22/08/97.		
								évaluation_simplifiée_des_risques	- évaluation simplifiée des risques du 8/12/98, site en classe 2 (à surveiller).		
