Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2009				2009				a_souhaité_vendre	En 2009, la SCI a souhaité vendre ce bien en vue d’une activité commerciale et a réalisé, afin de répondre aux acheteurs sur le contexte environnemental du site, un diagnostic de la situation environnementale du site démontrant l’existence d’anomalies dans les sols du site.		
2010				2010				a_été_réalisée	En 2010, une étude complémentaire a été réalisée afin d’étudier l’extension verticale et horizontale de la pollution.		
1988				1988				a_racheté	En 1988, la société SCI LE CHALET DES AULNES a racheté les parcelles 1220 et 1221.		'la société SCI LE CHALET DES AULNES'
1981				1981				ont_été_rachetées	En 1981, les parcelles 920 à 924 ont été rachetées par un lotisseur.		
1988				1988				la_promesse_de_vente	En 1988, la promesse de vente, enregistrée par le receveur principal des impôts entre GAZ DE FRANCE et M.		'GAZ DE FRANCE'
2014				2014				ont_été_préconisées_dans_le	En 2014, les mesures de gestion suivantes ont été préconisées dans le cadre d’une expertise judiciaire :		
2014				2014				une_demande_d__intervention	En 2014 une demande d’intervention de l’ADEME a été sollicitée auprès du ministère en charge de l'environnement  concernant les 5 habitations du lotissement des parcelles 920 à 924.		
2017	06	26		2017	06	26		a_adressé	Par courrier du 26 juin 2017, la société ENGIE a adressé à la préfecture d'Eure-et-Loire le rapport de fin de travaux visant à la réhabilitation et la mise en sécurité du site sur la parcelle 1221 pour un usage industriel.		'la société ENGIE'
2001				2001				ont_été_construites_en	Des habitations ont été construites en 2001.		
1964				1964				absence_de_déclaration_formelle	Par ailleurs, en l’absence de déclaration formelle de cessation d’activité en 1964 et en 1988 par EDF-GDF, un arrêté préfectoral complémentaire a été pris le 22 août 2016 visant à la mise en sécurité du site et reprenant les conclusions du rapport de 2014 listant les actions devant être engagés par ENGIE pour remettre le site dans un état compatible avec un usage industriel.		'EDF - GDF', 'ENGIE'
1988				1988				absence_de_déclaration_formelle	Par ailleurs, en l’absence de déclaration formelle de cessation d’activité en 1964 et en 1988 par EDF-GDF, un arrêté préfectoral complémentaire a été pris le 22 août 2016 visant à la mise en sécurité du site et reprenant les conclusions du rapport de 2014 listant les actions devant être engagés par ENGIE pour remettre le site dans un état compatible avec un usage industriel.		'EDF - GDF', 'ENGIE'
2016	01			2016	01			la_poursuite	En janvier 2016, la poursuite de l’intervention de l’ADEME a été décidée afin d’engager les travaux d’excavation de quelques m3 de terres pollués, programmé pour fin octobre 2016, et d’investigations complémentaires sur les eaux souterraines (sur la base de 2 campagnes pour une dizaine d'ouvrage incluant les puits déjà connus.		
2009				2009				Un_diagnostic_initial	Un diagnostic initial, concernant la parcelle 1221, a été réalisé en 2009 dans le cadre du projet de vente mentionné ci-dessus.		
2015				2015				Une_seconde_étude_a_été_réalisée	Une seconde étude a été réalisée dans le cadre d'une intervention de l’ADEME en 2015, en vue de procéder à des contrôles en matière de salubrité des 5 habitations, situées sur les parcelles 920 à 924, du lotissement du bocage.		
2016	10			2016	10			engager_les_travaux_d__excavation	En janvier 2016, la poursuite de l’intervention de l’ADEME a été décidée afin d’engager les travaux d’excavation de quelques m3 de terres pollués, programmé pour fin octobre 2016, et d’investigations complémentaires sur les eaux souterraines (sur la base de 2 campagnes pour une dizaine d'ouvrage incluant les puits déjà connus.		
				1964				a_été_exploitée	Il a accueilli une usine à gaz qui a été exploitée par GAZ DE FRANCE jusqu’en 1964 avant d’accueillir des réservoirs aériens de propane pour la distribution d’air propané.		'GAZ DE FRANCE'
2016	08	22		2016	08	22		a_été_pris	Par ailleurs, en l’absence de déclaration formelle de cessation d’activité en 1964 et en 1988 par EDF-GDF, un arrêté préfectoral complémentaire a été pris le 22 août 2016 visant à la mise en sécurité du site et reprenant les conclusions du rapport de 2014 listant les actions devant être engagés par ENGIE pour remettre le site dans un état compatible avec un usage industriel.		'EDF - GDF', 'ENGIE'
