Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2004	07	20		2004	07	20		liquidation_judiciaire	La société PINDALP a été placée en redressement judiciaire le 20 janvier 2004 puis en liquidation judiciaire le 20 juillet 2004.		'La société PINDALP'
2005	01	15		2005	01	15		a_été_transmis_le	Ce travail a été réalisé par un bureau spécialisé et a été transmis le 15 janvier 2005 par Monsieur GRANGETTE.		
2004	01	20		2004	01	20		a_été_placée_en_redressement_judiciaire	La société PINDALP a été placée en redressement judiciaire le 20 janvier 2004 puis en liquidation judiciaire le 20 juillet 2004.		'La société PINDALP'
2000	12	07		2000	12	07		Une_étude_de_sol	Une étude de sol a finalement été transmise le 7 décembre 2000.		
2007	02	23		2007	02	23		La_procédure_de_liquidation_judiciaire	La procédure de liquidation judiciaire a pris fin le 23 février 2007 pour insuffisance d'actifs.		
1999	11	15		1999	11	15		avait_été_mis_en_demeure	Sur la base de ces constats, l’exploitant avait été mis en demeure, par arrêté du 15 novembre 1999, de régulariser la situation administrative de l’établissement, de mettre en conformité les installations de traitement de surface avec les dispositions réglementaires en vigueur et de faire éliminer dans des filières autorisées, l’ensemble des déchets de traitement de surface présents dans l’établissement.		
2001				2001				a_cessé_toute_activité	Dans le courant de l’année 2001, le site a cessé toute activité sans qu'aucune déclaration auprès de la préfecture n'ait été réalisée ni aucune action de traitement de la pollution du sous-sol.		
2004	07	20		2004	07	20		a_été_placée_en_redressement_judiciaire	La société PINDALP a été placée en redressement judiciaire le 20 janvier 2004 puis en liquidation judiciaire le 20 juillet 2004.		'La société PINDALP'
1999	11	25		1999	11	25		la_réalisation	Par ailleurs, compte tenu du danger de pollution des sols induit par ces pratiques, le préfet a prescrit à la société PINDALP, par arrêté du 25 novembre 1999, la réalisation sous quatre mois d’une évaluation simplifiée des risques conformément à la méthodologie élaborée par le ministère chargé de l’environnement et le BRGM ainsi que, sous six mois, la réalisation d’une étude complémentaire visant à déterminer les travaux et aménagements nécessaires pour mettre en sécurité le site à long terme.		'le préfet', 'la société PINDALP', 'le BRGM'
2004	01	20		2004	01	20		liquidation_judiciaire	La société PINDALP a été placée en redressement judiciaire le 20 janvier 2004 puis en liquidation judiciaire le 20 juillet 2004.		'La société PINDALP'
1999	10			1999	10			a_été_découverte	Elle a exploité dans ce cadre un établissement situé 10, avenue des Vieux Moulins à Annecy dont l'existence a été découverte en octobre 1999, lors d'une visite d'inspection inopinée.		
2000	09	11		2000	09	11		un_arrêté_de_mise_en_demeure	Ces études n’ayant pas été réalisées dans les délais impartis, elles ont fait l’objet d’un arrêté de mise en demeure du 11 septembre 2000.		
2002	06	28		2002	06	28		une_visite	Cette situation a été constatée lors d'une visite du site effectuée le 28 juin 2002 ainsi que l’état d’abandon du bâtiment, la présence à l’extérieur de celui-ci de déchets divers issus des anciennes activités tels que la carcasse d’une étuve, des cuves, des ferrailles et des déchets banals divers.	'des déchets banals'	
2005				2005				a_réalisé	Enfin, la société Les carrières du Salève, qui a succédé à la société PINDALP dans l'occupation du site, a réalisé fin 2005 préalablement à l'installation de sa plateforme dédiée aux matériaux de construction,  les travaux d'imperméabilisation des terres impactées prescrits au liquidateur judiciaire.		'la société Les carrières du Salève', 'la société PINDALP'
