Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2009	08	26		2009	08	26		l__arrêt_de_ses_activités	Le 26 août 2009, suite à plusieurs plaintes de la mairie de BRON concernant le délaissement du site, l’exploitant a déclaré l’arrêt de ses activités.		
2012	07	23		2012	07	23		a_été_pris	Compte tenu de ces éléments, et estimant par ailleurs que le dossier de réhabilitation était incomplet, un arrêté de prescriptions spéciales a été pris le 23 juillet 2012 à l’encontre de la société OIL FRANCE pour compléter les études et travaux de 2011.		'la société OIL FRANCE'
2013	04	18		2013	04	18		le_mémoire_de_cessation_d__activité	La société OIL FRANCE n’ayant pas respecté ces prescriptions, et EST Métropole Habitat, propriétaire des terrains ayant un intérêt à ce que la cessation d’activité aboutisse, elle a réalisé pour le compte de OIL FRANCE le mémoire de cessation d’activité (CSD Ingénieurs, 18 avril 2013) et l’a transmis le 6 mai 2013 à l’inspection des installations classées.		'La société OIL FRANCE', 'EST Métropole Habitat', 'OIL FRANCE'
2011				2011				une_analyse	Des travaux de dépollution, menés en 2010 et 2011, ont déjà fait objet d’une analyse de l’inspection des installations classées (rapport du 7 mai 2012).		
2018	10	11		2018	10	11		a_été_mise_en_place	La fin des travaux de dépollution a été actée par un rapport de la DREAL du 18/04/2018 et une servitude d'utilité publique a été mise en place sur le site le 11/10/2018.		'la DREAL'
2005	12	15		2005	12	15		déclaration_de_changement_d__exploitant	La société OIL FRANCE a repris le site en 2005 (récépissé de déclaration de changement d'exploitant du 15/12/2005).		'La société OIL FRANCE'
2019	02	14		2019	02	14		est_entrée_en_liquidation_judiciaire	La société OIL FRANCE est entrée en liquidation judiciaire le 14/02/2019.		'La société OIL FRANCE'
2012	05	07		2012	05	07		une_analyse	Des travaux de dépollution, menés en 2010 et 2011, ont déjà fait objet d’une analyse de l’inspection des installations classées (rapport du 7 mai 2012).		
2010	10	30		2010	10	30		a_transmis	Le 30 octobre 2010, la société OIL FRANCE a transmis un dossier de déclaration de mise à l’arrêt de ses activités, accompagné d’un diagnostic des sols.		'la société OIL FRANCE'
2010				2010				une_analyse	Des travaux de dépollution, menés en 2010 et 2011, ont déjà fait objet d’une analyse de l’inspection des installations classées (rapport du 7 mai 2012).		
2013	05	06		2013	05	06		l__a_transmis	La société OIL FRANCE n’ayant pas respecté ces prescriptions, et EST Métropole Habitat, propriétaire des terrains ayant un intérêt à ce que la cessation d’activité aboutisse, elle a réalisé pour le compte de OIL FRANCE le mémoire de cessation d’activité (CSD Ingénieurs, 18 avril 2013) et l’a transmis le 6 mai 2013 à l’inspection des installations classées.		'La société OIL FRANCE', 'EST Métropole Habitat', 'OIL FRANCE'
2012	03			2012	03			est_racheté	En mars 2012, le terrain est racheté par PORTES DES ALPES HABITAT (PAH), devenu depuis EST Métropole Habitat (EMH).		'PORTES DES ALPES HABITAT', 'PAH', 'EST Métropole Habitat'
1974				1974				a_débuté	L'activité de station service a débuté sur le site en 1974 par la société SHELL.		'la société SHELL'
2014	09			2016	03			a_été_réalisé	Un suivi des eaux souterraines a été réalisé entre septembre 2014 et mars 2016.		
2009	09	28		2009	09	28		a_alors_été_mis_en_demeure	L’exploitant a alors été mis en demeure, par arrêté du 28 septembre 2009, d’assurer la mise en sécurité du site.		
2011	03			2011	03			des_travaux_d__excavation	En mars 2011, des travaux d’excavation de terres polluées et de démantèlement ont été engagés.		
2005				2011				Plusieurs_diagnostics	Plusieurs diagnostics ont été menés entre 2005 et 2011.		
2005				2005				a_repris	La société OIL FRANCE a repris le site en 2005 (récépissé de déclaration de changement d'exploitant du 15/12/2005).		'La société OIL FRANCE'
2018	10	11		2018	10	11		La_fin_des_travaux_de_dépollution	La fin des travaux de dépollution a été actée par un rapport de la DREAL du 18/04/2018 et une servitude d'utilité publique a été mise en place sur le site le 11/10/2018.		'la DREAL'
2012				2012				un_diagnostic_complémentaire	En 2012, un diagnostic complémentaire dans les sols est mené par EMH (propriétaire) dans le cadre du nouvel usage envisagé (logements).		'EMH'
2011				2011				a_été_pris	Compte tenu de ces éléments, et estimant par ailleurs que le dossier de réhabilitation était incomplet, un arrêté de prescriptions spéciales a été pris le 23 juillet 2012 à l’encontre de la société OIL FRANCE pour compléter les études et travaux de 2011.		'la société OIL FRANCE'
2014	11	28		2014	11	28		un_bilan_de_fin_de_travaux	• un bilan de fin de travaux daté du 28 novembre 2014 ;		
