Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2007	05	10		2007	05	10		a_été_établi	C’est pourquoi un procès verbal de constat des travaux de remise en état effectués pour un usage industriel a été établi en date du 10 mai 2007.		
2002	02			2002	02			un_diagnostic_de_pollution	En février 2002, en vue d'un rachat du terrain par la mairie pour des constructions d'habitations, le site a fait l'objet d'un diagnostic de pollution réalisé pour le compte de l'EPFL (Établissement Public Foncier de Lorraine), qui a mis en évidence la présence de teneurs élevées en métaux dans les sols.	'métaux'	
2007				2007				a_été_effectuée	La surveillance des eaux souterraines a été effectuée en 2007 et elle a révélé une légère contamination des eaux souterraines par les hydrocarbures totaux (2,4 mg/l) supérieure à la valeur limite des eaux brutes destinées à la consommation humaine issues de l’arrêté ministériel du 11 janvier 2007 (1 mg/l).	'hydrocarbures totaux'	
1998	09	04		1998	09	04		était_soumise_à_déclaration	Cette entreprise était soumise à déclaration au titre des rubriques n° 1432 et 1434 de la législation des installations classées relatives au stockage et à la distribution de gasoil pour les besoins de l’exploitation (récépissé n°9800255 du 4 septembre 1998).	'gasoil'	
2005	01	18		2005	01	18		la_réalisation_d__une_étude_simplifiée_des_risques	Dans le cadre de la cessation de ses activités, la société MAYER et FILS s’est vue prescrire, par arrêté n° 2005-AG/2-26 du 18 janvier 2005, la réalisation d’une étude simplifiée des risques (ancienne méthodologie de traitement des sites et sols pollués) pour le site qu’elle a exploité à CHATEL-SAINT-GERMAIN.		'la société MAYER', 'CHATEL-SAINT-GERMAIN'
2007				2007				ensemble_de_ces_travaux_a_été_effectué	L’ensemble de ces travaux a été effectué début 2007.		
2006	03	30		2006	03	30		L__évaluation_simplifiée_des_risques	L’évaluation simplifiée des risques a été réalisée le 30 mars 2006.		
2006	09	21		2006	09	21		les_mesures	Dans ces conditions, l’exploitant s’est vu imposer, par arrêté préfectoral n° 2006-DEDD/1-329 du 21 septembre 2006, les mesures suivantes :		
1974				1999				a_exploité	La société MAYER et FILS a exploité depuis les années 1974 jusqu’à 1999 une entreprise de travaux publics sur ce site.		'La société MAYER'
2007	03	21		2007	03	21		Une_visite_d__inspection	Une visite d’inspection en date du 21 mars 2007 avait permis de constater que la dépollution totale du site avait été effectuée (pour ce qui concerne la pollution issue de l’ancienne activité relevant de la législation des ICPE, à savoir notamment le stockage et la distribution de gasoil).	'gasoil'	
