Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2003	01	13		2003	01	13		Une_nouvelle_campagne_de_prélèvements_a_été_effectuée	Une nouvelle campagne de prélèvements a été effectuée 13 janvier 2003 et a confirmé l'absence d'impact sur la qualité des eaux de la rivière.		
2003	07	27		2003	07	27		ont_été_renouvelées	Les analyses d'eau de la rivière en amont et en aval de l'usine ont été renouvelées les 27 juillet 2003, 3 mars et 26 août 2004, les 16 février et 23 août 2005, les 12 avril et 24 juillet 2007, les 20 mai et 24 septembre 2008 et les 23 avril et 5 août 2009.		
2013	10	24		2013	10	24		a_été_délivré_en	Le récépissé n°20130067 a été délivré en ce sens le 24 octobre 2013.		
2001	08			2001	08			ont_été_remis	Les compléments demandés ont été remis en août 2001.		
2007	07	24		2007	07	24		ont_été_renouvelées	Les analyses d'eau de la rivière en amont et en aval de l'usine ont été renouvelées les 27 juillet 2003, 3 mars et 26 août 2004, les 16 février et 23 août 2005, les 12 avril et 24 juillet 2007, les 20 mai et 24 septembre 2008 et les 23 avril et 5 août 2009.		
								ont_été_renouvelées	Les analyses d'eau de la rivière en amont et en aval de l'usine ont été renouvelées les 27 juillet 2003, 3 mars et 26 août 2004, les 16 février et 23 août 2005, les 12 avril et 24 juillet 2007, les 20 mai et 24 septembre 2008 et les 23 avril et 5 août 2009.		
2002	05	14		2002	05	14		de_la	Les modalités de dépollution de la zone de stockage des déchets et de la surveillance des eaux de la Borèze préconisée dans l'étude de sols ont été définies par l'arrêté préfectoral complémentaire du 19 juin 2002 (dont le projet avait été approuvé lors de la séance du 14 mai 2002 du conseil départemental d'hygiène).	'stockage des déchets'	
1990				1990				transférée	Cette usine possédait une activité de traitement de surface transférée en 1990 sur un autre site.		
2002	08	22		2002	08	22		Une_première_analyse	Une première analyse des eaux de la rivière a été effectuée le 22 août 2002, en période de basses eaux.		
2002	05	14		2002	05	14		avait_été_approuvé_lors	Les modalités de dépollution de la zone de stockage des déchets et de la surveillance des eaux de la Borèze préconisée dans l'étude de sols ont été définies par l'arrêté préfectoral complémentaire du 19 juin 2002 (dont le projet avait été approuvé lors de la séance du 14 mai 2002 du conseil départemental d'hygiène).	'stockage des déchets'	
2004	08	26		2004	08	26		ont_été_renouvelées	Les analyses d'eau de la rivière en amont et en aval de l'usine ont été renouvelées les 27 juillet 2003, 3 mars et 26 août 2004, les 16 février et 23 août 2005, les 12 avril et 24 juillet 2007, les 20 mai et 24 septembre 2008 et les 23 avril et 5 août 2009.		
2002	01	30		2002	01	30		La_mise_en_œuvre_de_travaux_de_nettoyage	La mise en œuvre de travaux de nettoyage et de dépollution de la zone de stockage des déchets d'aluminium a été demandée à l'exploitant le 30 janvier 2002.	"stockage des déchets d' aluminium"	
2003				2003				La_dépollution	La dépollution des sols de l'ancienne zone de stockage des déchets s'est terminée au cours du premier trimestre 2003 et l'exploitant a fourni à l'inspection des installations classées les justificatifs d'élimination des terres polluées.		
