Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2007	01	12		2007	01	12		Le_diagnostic	Le diagnostic, objet du rapport daté du 12 janvier 2007, a été commandé par Me SAVENIER, ès qualité d'administrateur judiciaire de FAA.		'Me SAVENIER', 'FAA'
2011	12	13		2011	12	13		La_campagne	La campagne du 13/12/2011permet de constater des teneurs en PCB, hydrocarbures totaux et éléments traces métalliques ( Chrome, cuivre, nickel, plomb et manganèse) sont en dessous des limites de quantification ou égales au droit des trois piézomètres.	'PCB', 'hydrocarbures totaux', 'traces métalliques', 'Chrome', 'cuivre', 'nickel', 'plomb', 'manganèse'	
								de	L'arrêté préfectoral du 5 avril 2006 prescrit ce diagnostic à la société Fonderie Automotive Aquitaine (FAA) à l'échéance de 3 mois.		'la société Fonderie Automotive Aquitaine'
2007	07	13		2007	07	13		le_plan_de_cession	Suite à plusieurs mises en redressement judiciaire, le site a ensuite été repris par Fumel Automotive Aquitaine (F2A) ; puis le tribunal de commerce a retenu le 13 juillet 2007 le plan de cession de l'usine à l'ukrainien MOTORDETAL sous le nom de Fumel D.		'Fumel Automotive Aquitaine', 'F2A', 'ukrainien MOTORDETAL', 'le nom de Fumel D.'
1970				1970				Filiale_de	Filiale de Saint-Gobain - Pont à Mousson en 1970, puis devenue SADEFA, elle est rachetée par la Compagnie Financière de Valois en 1988 et intègre le Groupe VALFOND (actionnaire U.		'Saint-Gobain', 'SADEFA', 'la Compagnie Financière de Valois', 'le Groupe VALFOND'
1988				1988				la_suppression	Au cours des années, des suppressions d'activités et des restructurations sont intervenues, dont la suppression des hauts fourneaux en 1988.		
2003	08	1		2003	08	1		a_repris	La société Fumel Technologie a repris le 1er août 2003 les actifs de la SADEFA pour un euro, avec 381 personnes.		'La société Fumel Technologie', 'la SADEFA'
2009	04	08		2009	04	08		__Le_Tribunal_de_Commerce_a_arrêté	Les pleins pouvoirs étaient entre les mains de l'administrateur depuis la décision du tribunal de commerce d'Agen du 2 mars 2009.  Le Tribunal de Commerce a arrêté, le 08/04/2009, le plan de redressement par voie de cession des actifs au profit de la société METALTEMPLE AQUITAINE à l'exception de la zone de fonderie à plat dite "BMD" qui reste à la charge de l'administrateur judiciaire du précédent exploitant FUMEL D (Me SAVENIER).		'Agen', '  Le Tribunal de Commerce', 'de la société METALTEMPLE AQUITAINE', 'exploitant FUMEL', '( Me SAVENIER'
				2014	06			analyse	Au 22/07/2016, aucune analyse après juin 2014 n'a été fourni.		
2010	12	15		2010	12	15		La_campagne_du	La campagne du 15/12/2010 permet de montrer des teneurs en PCB, hydrocarbures totaux et éléments traces métalliques (chrome, cuivre, manganèse, nickel, plomb et zinc) en dessous des limites de quantification.	'PCB', 'hydrocarbures totaux', 'métalliques', 'chrome', 'cuivre', 'manganèse', 'nickel', 'plomb', 'zinc'	
2012	05	14		2012	05	14		La_campagne	La campagne du 14/05/2012 permet de mettre en évidence des teneurs en hydrocarbures totaux et éléments de traces métalliques en dessous des limites de quantification ou égales.	'hydrocarbures totaux', 'éléments de traces métalliques'	
1988				1988				est_rachetée	Filiale de Saint-Gobain - Pont à Mousson en 1970, puis devenue SADEFA, elle est rachetée par la Compagnie Financière de Valois en 1988 et intègre le Groupe VALFOND (actionnaire U.		'Saint-Gobain', 'SADEFA', 'la Compagnie Financière de Valois', 'le Groupe VALFOND'
2011	03	24		2011	03	24		La_campagne	La campagne du 24/03/2011 met en évidence des teneurs en PCB, hydrocarbures totaux et éléments traces métalliques ( Chrome, cuivre, nickel, plomb et manganèse) sont en dessous des limites de quantification ou égales au droit des trois piézomètres.	'PCB', 'hydrocarbures totaux', 'traces métalliques', 'Chrome', 'cuivre', 'nickel', 'plomb', 'manganèse'	
1847				1847				a_été_créée	La Fonderie de Fumel (47) a été créée en 1847.		'La Fonderie', 'de Fumel'
1999	09	30		1999	09	30		Les_études_remises	Les études remises le 30 septembre 1999 concluent :		
2012	09	24		2012	09	24		La_campagne_du	La campagne du 24/09/2012 permet de mettre en évidence des teneurs en hydrocarbures totaux et éléments de traces métalliques en dessous des limites de quantification ou égales.	'hydrocarbures totaux', 'éléments de traces métalliques'	
