Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2006	04	05		2006	04	05		Les_campagnes_de_surveillance	Les campagnes de surveillance de la qualité des eaux souterraines ont été envoyées à l'inspection des installations classées conformément à l'arrêté préfectoral du 5 avril 2006.		
2010	10			2010	10			exploitée_par	Cette station-service exploitée par DELEK FRANCE depuis octobre 2010 est soumise au régime de déclaration, au titre de la nomenclature des installations classées pour la protection de l'environnement.		'DELEK FRANCE'
2007	10	24		2007	10	24		des_campagnes_de_surveillance	Les résultats d'analyses obtenus à l'issue des campagnes de surveillance de la qualité des eaux souterraines effectuées les 15 et 24 octobre 2007, avant et après travaux de dépollution des sols, ont permis de mettre en évidence des teneurs très faibles d'hydrocarbures, ainsi que l'absence de BTEX au sein de l'ensemble des ouvrages de contrôle.	'hydrocarbures', 'BTEX'	
2007	04			2007	04			a_été_détectée	En avril 2007, une fuite au niveau d'une canalisation d'aspiration a été détectée.		
				2007	10	24		Les_opérations_de_dépollution	Les opérations de dépollution se sont déroulées du 15 au 24 octobre 2007.		
2006	04	05		2006	04	05		était_tenue_de_respecter	5 avril 2006 : par arrêté préfectoral, la société BP France était tenue de respecter les prescriptions suivantes:		'la société BP France'
								__travaux_complémentaires_de_reconnaissance	18 au 20 octobre 2005: travaux complémentaires de reconnaissance du sous-sol. 18 sondages ont été réalisés à l'aide d'un carottier portatif sur l'ensemble du site de la station-service notamment aux abords des zones potentiellement à risques telles que les cuves enterrées, les aires de distribution de carburants, les aires de dépotage, les séparateurs d'hydrocarbures...	'carburants', 'hydrocarbures'	
2005	10	20		2005	10	20		__travaux_complémentaires_de_reconnaissance	18 au 20 octobre 2005: travaux complémentaires de reconnaissance du sous-sol. 18 sondages ont été réalisés à l'aide d'un carottier portatif sur l'ensemble du site de la station-service notamment aux abords des zones potentiellement à risques telles que les cuves enterrées, les aires de distribution de carburants, les aires de dépotage, les séparateurs d'hydrocarbures...	'carburants', 'hydrocarbures'	
2005	11			2007	04			6_campagnes_de_surveillance	6 campagnes de surveillance ont été réalisées de novembre 2005 à avril 2007.		
								avant_et_après_travaux_de_dépollution	Les résultats d'analyses obtenus à l'issue des campagnes de surveillance de la qualité des eaux souterraines effectuées les 15 et 24 octobre 2007, avant et après travaux de dépollution des sols, ont permis de mettre en évidence des teneurs très faibles d'hydrocarbures, ainsi que l'absence de BTEX au sein de l'ensemble des ouvrages de contrôle.	'hydrocarbures', 'BTEX'	
2007	10	24		2007	10	24		avant_et_après_travaux_de_dépollution	Les résultats d'analyses obtenus à l'issue des campagnes de surveillance de la qualité des eaux souterraines effectuées les 15 et 24 octobre 2007, avant et après travaux de dépollution des sols, ont permis de mettre en évidence des teneurs très faibles d'hydrocarbures, ainsi que l'absence de BTEX au sein de l'ensemble des ouvrages de contrôle.	'hydrocarbures', 'BTEX'	
2006	08	10		2006	08	10		La_campagne_de_surveillance	La campagne de surveillance de la qualité des eaux souterraine du 10 août 2006 a conclu à des teneurs en hydrocarbures totaux au sein de tous les ouvrages inférieures aux teneurs des campagnes de 2005.	'hydrocarbures totaux'	
2004	03	24		2004	03	24		__travaux_de_reconnaissance	23 et 24 mars 2004: travaux de reconnaissance du sous-sol du site dans le cadre du diagnostic initial (étude relevant de l'ancienne réglementation en matière de sites et sols pollués). 11 sondages ont été effectués sur l'ensemble du site.		
								__travaux_de_reconnaissance	23 et 24 mars 2004: travaux de reconnaissance du sous-sol du site dans le cadre du diagnostic initial (étude relevant de l'ancienne réglementation en matière de sites et sols pollués). 11 sondages ont été effectués sur l'ensemble du site.		
								des_campagnes_de_surveillance	Les résultats d'analyses obtenus à l'issue des campagnes de surveillance de la qualité des eaux souterraines effectuées les 15 et 24 octobre 2007, avant et après travaux de dépollution des sols, ont permis de mettre en évidence des teneurs très faibles d'hydrocarbures, ainsi que l'absence de BTEX au sein de l'ensemble des ouvrages de contrôle.	'hydrocarbures', 'BTEX'	
