Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2009				2009				est_de_nouveau_arrêtée	2009 : l'installation est de nouveau arrêtée de mars 2009 à juillet 2009 pour nettoyage et maintenance : la phase libre d'hydrocarbures reste présente sur 2 des 4 piézomètres.	'hydrocarbures'	
								une	Après une période de 18 mois de fonctionnement, il a été observé une diminution de la présence de produits flottants au droit des ouvrages concernés.	'produits flottants'	
2011				2011				la_poursuite_du_traitement	Il a donc été décidé la poursuite du traitement dans son fonctionnement actuel ainsi  que le suivi piézométrique des 3 ouvrages présents au droit de la zone pour l'année 2011.		
2010				2010				a_de_nouveau_été_détectée	2010 : lors de la campagne de prélèvement une phase organique libre d'hydrocarbures d'une épaisseur d'environ 1 cm a de nouveau été détectée au droit de l'ouvrage PZ100.	'hydrocarbures'	
2009	03			2009	07			est_de_nouveau_arrêtée	2009 : l'installation est de nouveau arrêtée de mars 2009 à juillet 2009 pour nettoyage et maintenance : la phase libre d'hydrocarbures reste présente sur 2 des 4 piézomètres.	'hydrocarbures'	
2010	12			2010	12			Le_suivi_annuel	Le suivi annuel de la qualité des eaux souterraines effectué en décembre 2010 a mis en évidence un sens d'écoulement local de la nappe souterraine dirigé globalement vers l'est, ce qui caractérise les piézomètres en aval hydraulique du site.		
2010				2010				est_détecté	2010 : Le manganèse est détecté sur l'ouvrage PZ104 à des teneurs en forte diminution  depuis la campagne de décembre 2007, et inférieures à la valeur réglementaire française pour l'eau potable.	'manganèse'	
								traitement_in_situ	- traitement in situ des terres et de l'eau par bioventing et air-sparging pendant 3 ans.		
2004				2004				à_ce_diagnostic	Suite à ce diagnostic de 2004, un pompage de la nappe a été réalisé sur le PZ100, créant un cône de rabattement accélérant la récupération de la phase flottante.		
1833				1833				Les_premières_activités	Les premières activités recensées sur le site remontent à 1833, date à laquelle l'usine du Havre a été fondée par les frères Mazeline.		'les frères Mazeline'
2007				2007				a_été_remise_en_service	2007 : l’installation de pompage a été remise en service le 20 février 2007 du fait de l’évolution négative des hauteurs de flottant .		
2004				2004				un_diagnostic_de_sol	2004 : suite à la présence d’une phase organique libre d’hydrocarbures au droit du piézomètre PZ100 et du fait que l’origine de cette contamination ne soit pas connue, un diagnostic de sol a été réalisé en 2004.	'hydrocarbures'	
2010				2010				la_campagne	La diminution générale des teneurs en TCE et PCE est confirmée par la campagne de 2010.	'TCE', 'PCE'	
2006	07			2006	07			a_donc_été_arrêté	Le pompage a donc été arrêté en juillet 2006.		
1971				1971				fut_rachetée	En 1966, FCM a cessé son activité et fut rachetée en 1971 par la société DRESSER FRANCE qui s'associera plus tard, en 1981, avec la société INGERSOLL RAND pour enfin devenir DRESSER RAND.		'FCM', 'la société DRESSER FRANCE', 'la société INGERSOLL RAND', 'DRESSER RAND'
2004				2004				un_pompage	Suite à ce diagnostic de 2004, un pompage de la nappe a été réalisé sur le PZ100, créant un cône de rabattement accélérant la récupération de la phase flottante.		
2007	02	20		2007	02	20		a_été_remise_en_service	2007 : l’installation de pompage a été remise en service le 20 février 2007 du fait de l’évolution négative des hauteurs de flottant .		
1972				1972				a_été_rachetée	En 1972, l'usine a été rachetée par la société les « Forges et Chantiers de la Méditerranée » constructeur de navires et de moteurs pour la marine.		'la société les « \xa0 Forges', 'de la Méditerranée'
								une_surveillance_renforcée	Arrêté préfectoral du 27 novembre 2000 prescrivant une surveillance renforcée des eaux souterraines pendant au minimum 1 an (1 analyse tous les 2 mois sur 7 piézomètres).		
1966				1966				a_cessé	En 1966, FCM a cessé son activité et fut rachetée en 1971 par la société DRESSER FRANCE qui s'associera plus tard, en 1981, avec la société INGERSOLL RAND pour enfin devenir DRESSER RAND.		'FCM', 'la société DRESSER FRANCE', 'la société INGERSOLL RAND', 'DRESSER RAND'
1981				1981				s__associera_plus	En 1966, FCM a cessé son activité et fut rachetée en 1971 par la société DRESSER FRANCE qui s'associera plus tard, en 1981, avec la société INGERSOLL RAND pour enfin devenir DRESSER RAND.		'FCM', 'la société DRESSER FRANCE', 'la société INGERSOLL RAND', 'DRESSER RAND'
