Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2007				2007				se_sont_réduites	Il n’y a plus de flottants à pomper au niveau de la nappe depuis mai 2006, et en 2007, les courbes d’isoconcentration en hydrocarbures du site se sont réduites régulièrement  et s’établissaient désormais sous les valeurs réglementaires	'hydrocarbures'	
2012	03			2012	03			La_campagne	La campagne de mars 2012 concernant le suivi trimestriel de la qualité des eaux souterraines a indiqué:		
2000				2000				a_été_renforcée	Suite à l'évaluation simplifiée des risques réalisée en 2000, la surveillance des eaux a été renforcée selon les modalités suivantes:		
2007	06			2007	06			__Le_redémarrage_de	2. d’autre part, par venting avec traitement des vapeurs récupérées sous le bac, par charbon actif et oxydation catalytique de décembre 2005 à janvier 2007.  Le redémarrage de l’installation en juin 2007 a conduit à une absence de concentration mesurable.	'charbon actif'	
1972				1972				a_été_construit	Le dépôt a été construit en 1972 dans la zone industrielle de LONGVIC en bordure du canal de Bourgogne.		
2008	03	31		2008	03	31		ont_été_annulées	31 mars 2008: considérant que la pollution résiduelle à l'aval immédiat du site est du niveau du seuil de détection du laboratoire, les dispositions de l'arrêté préfectoral du 20 août 2007 ont été annulées et remplacées par les suivantes:		
1992				1992				sont_effectuées	Des mesures périodiques de la qualité des eaux sont effectuées depuis 1992 dans les 4 piézomètres entourant le site.		
2007				2007				réduisent_régulièrement	En 2007 les courbes d’isoconcentration du site se réduisent régulièrement au niveau de la zone de lagunage.		
2014	05			2014	05			a_fait_réaliser	mai 2014 : à la demande de l'Inspection des installations classées, l'exploitant a fait réaliser un bilan quadriennal de la surveillance des eaux souterraines du site.		
2007	03			2007	03			s__établissent	En  mars 2007 les enveloppes s’établissent à:		
2005	07	27		2005	07	27		a_constaté	A partir du 27 juillet 2005, ENTREPOT PETROLIER DE DIJON a constaté des écarts sur le stock du produit essence sans plomb 95.	'essence sans'	'ENTREPOT PETROLIER DE DIJON', 'plomb 95'
2005	07	27		2005	07	27		A	A partir du 27 juillet 2005, ENTREPOT PETROLIER DE DIJON a constaté des écarts sur le stock du produit essence sans plomb 95.	'essence sans'	'ENTREPOT PETROLIER DE DIJON', 'plomb 95'
