Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2014	03	21		2014	03	21		a_procédé_à_une_visite	Le 21 mars 2014, l’inspection des installations classées a procédé à une visite des installations.		
2012				2012				Un_diagnostic	Un diagnostic de la pollution des sols a été réalisé en 2012.		
2011	02	14		2011	02	14		la_reprise_du_site	Par lettre du 3 juin 2009, Plysorol EUROPE a fait part au préfet  de la reprise de l'exploitation du site sachant qu'en date du 14 février 2011 PLYSOROL INTERNATIONAL fait part de la reprise du site en tant que nouvel exploitant.		'Plysorol EUROPE', '2011 PLYSOROL INTERNATIONAL'
1965	05	26		1965	05	26		comportant	Ce site a fait l'objet d'un arrêté préfectoral d'autorisation d'exploiter en tant qu'établissement insalubre et dangereux pour une usine de contreplaquées comportant une installation de combustion dès le 26 mai 1965 au nom de la SA Rougier et Fils.		'la SA Rougier'
1998				1998				fait_l__objet_d_	En 1998, ce site repris par la société ROLTECH fait l'objet d'un arrêté préfectoral d'autorisation d'exploiter pour son usine de fabrication de panneaux contreplaqués en date du 24 juillet 1998 comportant notamment:		'la société ROLTECH'
1995				1995				__sont_envoyées_en_centre	En 1995, environ 500t de boues contenues dans d'anciennes lagunes enterrées présentes sur le site (anciennes eaux de lavage de colles enrobées de membranes polyéthhylène et enfouies)  sont envoyées en centre de stockage de déchets non dangereux (avec aucune trace de pollution résiduelle sur le site).	'polyéthhylène'	
				2018	05			des_travaux_d__excavation	Entre mars et mai 2018, des travaux d’excavation ont été menés par l’Établissement Public Foncier (EPF) de Vendée.		
2015	03	31		2015	03	31		Lors_de_la_visite_d__inspection	Lors de la visite d'inspection du 31 mars 2015, il a été constaté:		
2012	09	30		2012	09	30		a_cessé_son_activité	Ce site d’environ 9 hectares a cessé son activité le 30 septembre 2012 suite à une décision de liquidation judiciaire de la société et le liquidateur ne disposant pas de suffisamment de fonds disponibles n’a pu que réaliser, pour partie, la mise en sécurité du site conformément à ses obligations.		
2009	06	03		2009	06	03		a_fait_part	Par lettre du 3 juin 2009, Plysorol EUROPE a fait part au préfet  de la reprise de l'exploitation du site sachant qu'en date du 14 février 2011 PLYSOROL INTERNATIONAL fait part de la reprise du site en tant que nouvel exploitant.		'Plysorol EUROPE', '2011 PLYSOROL INTERNATIONAL'
