Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2014	07			2014	07			a_conduit	La société PURFER a pris la décision de rationaliser localement ses activités en les recentrant sur ses sites de Saint-Martin d’Hères et Domène, ce qui l’a conduit en juillet 2014 à décider de la fermeture définitive du site.		'La société PURFER'
1994	01	1		1994	01	1		exploitait	La société PURFER, filiale du groupe DERICHEBOURG, exploitait depuis le 1er janvier 1994 une activité de transit, regroupement et tri de déchets métalliques dans la commune de Grenoble, au 5, rue Prosper Mérimée, pour laquelle elle était autorisée au titre de la réglementation des installations classées.	'déchets métalliques'	'La société PURFER', 'groupe DERICHEBOURG'
2015	12			2015	12			Les_deux_dernières_campagnes_d__investigation	Les deux dernières campagnes d’investigation des eaux souterraines réalisées à un an d’intervalle (décembre 2015 et décembre 2016) corroborent les résultats des campagnes trimestrielles menées au cours de l’exploitation du site, à savoir :		
2016	12			2016	12			Les_deux_dernières_campagnes_d__investigation	Les deux dernières campagnes d’investigation des eaux souterraines réalisées à un an d’intervalle (décembre 2015 et décembre 2016) corroborent les résultats des campagnes trimestrielles menées au cours de l’exploitation du site, à savoir :		
2015				2015				un_diagnostic_environnemental	Comme indiqué ci-avant, un diagnostic environnemental a été mené en fin d’année 2015 et complété au cours du premier semestre 2016 par le bureau d’études G Environnement.		
2015	03			2015	03			une_application_effective	L’arrêt total et définitif des activités a été notifié par courrier le 17 novembre 2014 au préfet de l’Isère, pour une application effective en mars 2015.		
2014	11	17		2014	11	17		L__arrêt_total_et_définitif	L’arrêt total et définitif des activités a été notifié par courrier le 17 novembre 2014 au préfet de l’Isère, pour une application effective en mars 2015.		
2016	06			2016	06			21_sondages_dans_les_sols	Il a consisté en la réalisation de 21 sondages dans les sols, réalisés en deux séquences (novembre 2015 et juin 2016).		
2009				2009				avait_été_implanté	Un réseau constitué de trois piézomètres avait été implanté en 2009 alors que l’activité industrielle de la société PURFER était effective.		'la société PURFER'
2015	03			2015	03			L__arrêt_total_et_définitif	L’arrêt total et définitif des activités a été notifié par courrier le 17 novembre 2014 au préfet de l’Isère, pour une application effective en mars 2015.		
2015	11			2015	11			21_sondages_dans_les_sols	Il a consisté en la réalisation de 21 sondages dans les sols, réalisés en deux séquences (novembre 2015 et juin 2016).		
