Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2002	08	08		2002	08	08		surveillance_semestrielle	Depuis l'arrêté préfectoral du 8 août 2002, le site de Friville Escarbotin est soumis à surveillance semestrielle de la nappe phréatique.		
2002	08	08		2002	08	08		est_soumis_à	Depuis l'arrêté préfectoral du 8 août 2002, le site de Friville Escarbotin est soumis à surveillance semestrielle de la nappe phréatique.		
2009				2009				la_cessation_de_votre_activité	Les résultats du diagnostic réalisé par Maître Foucart montrent des impacts significatifs au-delà des objectifs de dépollution et pour certains dans des zones censées avoir été excavées lors des travaux de dépollution réalisés à l’occasion de la cessation de votre activité sur ce site en 2009.		
2009				2009				a_repris	La société COLORIS a repris les activités de peinture et de traitement de surface de la société LAPERCHE et a déclaré le changement d’exploitant au Préfet en 2009.		'La société COLORIS', 'la société LAPERCHE'
2007				2007				l__activité	Fin 2007, l'activité de l'usine Laperche est déplacée sur la commune de Ouest Marest, le groupe Assa Abloy y regroupant ses activités.		'Laperche', 'le groupe Assa Abloy'
2010				2010				adressait	Le 25 aout 2010, le liquidateur adressait au Préfet son mémoire de cessation d'activité déclarant ainsi la société COLORIS en cessation d'activité au titre des ICPE.		'la société COLORIS'
1788				1788				a_été_créé	Le site de Friville-Escarbotin a été créé en 1788.		'Friville - Escarbotin'
2010	10	11		2010	10	11		a_été_reprise	la société a été reprise par la société COLORIS en 2008 qui a par la suite déposé une cessation d 'activité le 11/10/2010 suite à la liquidation judiciaire prononcée et désignant Maître FOUCART mandataire de la liquidation.		'la société COLORIS', 'Maître FOUCART'
2009				2009				le_changement	La société COLORIS a repris les activités de peinture et de traitement de surface de la société LAPERCHE et a déclaré le changement d’exploitant au Préfet en 2009.		'La société COLORIS', 'la société LAPERCHE'
2008				2008				a_été_reprise	la société a été reprise par la société COLORIS en 2008 qui a par la suite déposé une cessation d 'activité le 11/10/2010 suite à la liquidation judiciaire prononcée et désignant Maître FOUCART mandataire de la liquidation.		'la société COLORIS', 'Maître FOUCART'
2009				2009				Une_analyse_des_risques_résiduels	Une analyse des risques résiduels a été effectuée ensuite courant 2009 mettant en évidence la présence de tri et tétrachloroéthylène en fond de fouille.	'tri et tétrachloroéthylène'	
								adressait	Le 25 aout 2010, le liquidateur adressait au Préfet son mémoire de cessation d'activité déclarant ainsi la société COLORIS en cessation d'activité au titre des ICPE.		'la société COLORIS'
