Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2012				2012				ne_font_plus	Les piézomètres PZ1' et PZ6' ne font plus l'objet de prélèvements et d'analyses depuis 2012.		
2000	02			2000	02			Des_études_de_pollution	Des études de pollution ont été entreprises sur le site depuis février 2000.		
2008	12			2008	12			a_transmis	En juillet et décembre 2008, l'exploitant a transmis les résultats des 2 premières campagnes de mesures (campagnes d'avril et septembre 2008).		
2012	04			2012	04			Sept_campagnes	Sept campagnes se suivi annuelles ont été effectuées depuis avril 2012, conformément aux modifications indiquées ci-dessus.		
2009	01	23		2009	01	23		a_été_signé_le	L'arrêté préfectoral n° 09 DAIDD 1 IC 23 a été signé le 23 janvier 2009.		
2008	09			2008	09			des_2_premières_campagnes_de_mesures___campagnes	En juillet et décembre 2008, l'exploitant a transmis les résultats des 2 premières campagnes de mesures (campagnes d'avril et septembre 2008).		
								des_2_premières_campagnes_de_mesures___campagnes	En juillet et décembre 2008, l'exploitant a transmis les résultats des 2 premières campagnes de mesures (campagnes d'avril et septembre 2008).		
2002				2002				achète	En 2002, la société Mavidis, achète les terrains, dans le but d'y transférer le centre commercial qu'elle exploite actuellement sur la commune de Villeparisis.		'la société Mavidis'
2008	06			2008	06			Les_derniers_travaux_de_dépollution	Les derniers travaux de dépollution ont été réalisés en juin 2008.		
								ont_été_implantés	Il s'agit d'un terrain de 48 308 m2 sur lequel trois établissements industriels exerçant principalement des activités de préparation et conditionnement chimico-pharmaceutique et de fabrication de peintures et vernis ont été implantés dans les années 50.		
2009	03			2009	03			a_transmis	En mars 2009, l'exploitant a transmis un rapport global de fin de travaux de dépollution énonçant notamment les dispositions constructives particulières et les restrictions d'usage liées aux milieux "sol" et "eau souterraine".		
								a_transmis	En juillet et décembre 2008, l'exploitant a transmis les résultats des 2 premières campagnes de mesures (campagnes d'avril et septembre 2008).		
								a_cessé	Leur activité a cessé au début des années 1980.		
