Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
								Cette_étude_transmise	Cette étude transmise à l'administration en 06/97 et complétée en 07/99 classe le site "à surveiller" dans l'usage actuel (site industriel).		
2001				2001				a_cessé	L'activité a cessé depuis 2001.		
2007	04			2007	04			un_rapport_complémentaire	Par un rapport complémentaire d'avril 2007, la SEDL a répondu aux remarques du tiers expert.		'la SEDL'
2001	06			2001	06			La_désorption_thermique	La désorption thermique des terres créosotées, terminée depuis début juin 2001, a permis le traitement d'environ 28000 tonnes.		
2010	08	06		2010	08	06		ont_été_instaurées	Les servitudes d'utilité publique ont été instaurées par arrêté préfectoral du 6 août 2010.		
1991				1991				sont_imposées	Des dispositions sont imposées à l'industriel en 1991 : l'installation de piézomètres et une demande de connaissance sommaire de pollution des sols.		
								complétée	Cette étude transmise à l'administration en 06/97 et complétée en 07/99 classe le site "à surveiller" dans l'usage actuel (site industriel).		
2002				2002				s__est_achevé	Le traitement par lixiviation in situ a commencé fin septembre 2001 et s'est achevé au premier semestre 2002.		
2001	09			2001	09			Le_traitement_par_lixiviation_in_situ	Le traitement par lixiviation in situ a commencé fin septembre 2001 et s'est achevé au premier semestre 2002.		
2007	06	08		2007	06	08		a_été_remis	En application de l'arrêté préfectoral du 8 juin 2007, un dossier permettant l'institution de servitudes a été remis.		
1989				1989				Une_étude_hydrogéologique	Une étude hydrogéologique réalisée sur le site en 1989 a été transmise à cette occasion.		
								étude_d__Evaluation_Simplifiée_des_Risques	L'étude d'Evaluation Simplifiée des Risques a été imposée par l'administration le 22/04/97.		
2000	07			2000	07			ont_été_imposés	Cette EDR, la surveillance du site puis les travaux de réhabilitation ont été imposés par AP de 07/2000.		
2000	03			2000	03			a_été_transmise	Cette EDR a été transmise à l'administration en 03/2000.		
2004				2004				Etude_Détaillée_des_Risques	- Etude Détaillée des Risques mise à jour (2004),		
1925				1925				exploite	.I., anciennement ROLLIN DUPRET, exploite depuis 1925 une unité de traitement de bois.		'ROLLIN DUPRET'
