Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2001	11	12		2001	11	12		de_la_visite	Lors de la visite d'inspection du 12 novembre 2001, il a été constaté ce qui suit :		
2005	03	03		2005	03	03		les_travaux_complémentaires_de_couverture	Le 03 mars 2005, les travaux complémentaires de couverture (reprofilage, étanchéité, etc. pour supprimer les points de stagnation d'eaux pluviales, sont en cours.		
2006	12	13		2006	12	13		Végétalisation	Le 13/12/2006 : Végétalisation à parfaire, suppression des eaux stagnantes observées sur le dôme.		
1996	08	13		1996	08	13		a_créé	Par arrêté du 13 août 1996, le Préfet a créé la Commission Locale d'Information et de Surveillance chargée d'assurer le suivi des conditions de réhabilitation de la décharge anciennement exploitée par la société STMB, au lieu dit "Montfaucon" sur la commune de Martignas sur Jalle.		'le Préfet', 'la société STMB'
								apparaîssent	Au 2ème trimestre 2003, des phénomènes d’érosion et probablement d’écoulement inter-paliers apparaîssent.		
1982	11	17		1982	11	17		information_sur_le	- information sur le contentieux STMB/arrêté préfectoral du 17 novembre 1982.		'STMB'
2003	12	24		2003	12	24		a_pris	Le Préfet a pris le 24/12/2003 un arrêté d'occupation temporaire pour permettre à ONYX de pénétrer sur la propriété voisine en vue de réaliser des piézomètres et des travaux de confortement de la digue ouest.		'Le Préfet', 'ONYX'
1995				1995				a_cessé_son_activité	La décharge de la Société des Transports Mixtes Bordelais (STMB) lieu dit Montfaucon, 33127 Martignas sur Jalle a cessé son activité en 1995.		'La décharge de la Société des Transports Mixtes Bordelais'
								Le_bilan	Le bilan de la surveillance depuis 20 ans montre que l'impact a diminué d'une part et que la fréquence d'analyses et le nombre de points de contrôle peuvent être optimisés.		
2002	01			2002	01			les_travaux_de_remise_en_état_de_la	En janvier 2002,la société Onyx Aquitaine a réalisé les travaux de remise en état de la digue Nord-Ouest de manière à supprimer notamment le rejets de lixiviats dans le milieu naturel.		'2002,la société Onyx Aquitaine'
2005	1			2005	1			Un_complément_d__étude_hydraulique_remis	Un complément d'étude hydraulique remis le 1er 2005 conclut à la deconnexion des 2 niveaux d'eau souterraine de subsurface et du miocèce avec les lixiviats de la décharde.		
2002	07			2002	07			L__étude_remise	L'étude remise en juillet 2002 confirme les mesures fixées par l'arrêté du 27 mars 1995.		
1982	11	17		1982	11	17		L__extension	L'extension de l'exploitation de la décharge sur les parcelles 44, 45, 64,65, 66, 67 et 68 a été autorisée à deux reprises par les arrêtés du 05 septembre 1979 et du 17 novembre 1982.		
1997	06	05		1997	06	05		s__est_réunie	Cette commission s'est réunie sous la Présidence du Sous-Préfet de Bordeaux le 05 juin 1997.		'Sous-Préfet de Bordeaux'
2003				2003				apparaîssent	Au 2ème trimestre 2003, des phénomènes d’érosion et probablement d’écoulement inter-paliers apparaîssent.		
