Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2008	12			2008	12			la_mise_en_place	Enfin, les SUP prescrivent la mise en place du plan de gestion proposé par ANTEA dans son rapport de décembre 2008.		'ANTEA'
2009	09	09		2009	09	09		a_institué	Suite à la demande de l'exploitant en date du 6 mai 2009 complétée le 20 mai 2009 et au rapport d'inspection du 9 septembre 2009, l'arrêté préfectoral du 27 novembre 2009 a institué des servitudes d'utilité publique (SUP) sur le site de TPLC.		'TPLC'
2006	03	29		2006	03	29		a_recommandé_la_mise_en_place_d_	Dans son rapport du 29 mars 2006, cette dernière a recommandé la mise en place d’un réseau de drainage des biogaz.		
2001	11	19		2001	11	19		un_contrôle	Le 19 novembre 2001, un arrêté préfectoral a prescrit à la société SEMDO un contrôle de la qualité des eaux souterraines au droit du site.		'la société SEMDO'
2000				2006				Plusieurs_diagnostics	Plusieurs diagnostics des sols ont été menés sur le site entre 2000 et 2006.		
2009	09	09		2009	09	09		au_rapport_d__inspection	Suite à la demande de l'exploitant en date du 6 mai 2009 complétée le 20 mai 2009 et au rapport d'inspection du 9 septembre 2009, l'arrêté préfectoral du 27 novembre 2009 a institué des servitudes d'utilité publique (SUP) sur le site de TPLC.		'TPLC'
2009	03	09		2009	03	09		a_été_signé	Un document contractuel d’assistance au suivi des travaux d’aménagement a été signé entre ANTEA et TPLC le 9 mars 2009.		'ANTEA', 'TPLC'
2008	12			2008	12			confirme	Dans son rapport de décembre 2008, ANTEA confirme la présence de risques liés à la présence de biogaz sur le site, et recommande notamment la mise en place d’un réseau de drainage (différent de celui proposé par GINGER ENVIRONNEMENT), de vides sanitaires au droit du bâtiment, d’un système d’alerte automatique pour ces deux installations ainsi que d’un contrôle régulier de l’absence de biogaz.	'présence de biogaz', 'biogaz'	'ANTEA', 'GINGER ENVIRONNEMENT'
2008	09	25		2008	09	25		réaliser_une_tierce_expertise	Suite aux rapports de GINGER ENVIRONNEMENT relatifs au dimensionnement du réseau de drainage des biogaz et à l’élaboration du plan de gestion, publiés respectivement le 19 décembre 2007 et le 8 août 2008, TPLC a demandé à la société ANTEA de réaliser une tierce expertise du plan de gestion le 25 septembre 2008.		'GINGER ENVIRONNEMENT', 'TPLC', 'la société ANTEA'
2006				2006				Une_campagne_de_mesures	Une campagne de mesures de biogaz a été menée par la société GINGER ENVIRONNEMENT en 2006.		'la société GINGER ENVIRONNEMENT'
