Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2004	11			2004	11			une_actualisation	La société Thévenin et Ducrot a transmis le 23/11/2006 une actualisation de l'évaluation détaillée des risques de novembre 2004.		'La société Thévenin'
2006	08			2006	08			évacuées_en_centre_de_traitement	- une excavation des terres contaminées (prescrite par AP du 15/03/2006) sur une surface de 40 m² environ et jusqu'à une profondeur d'environ 4 m, soit 161 tonnes de terres contaminées par des hydrocarbures évacuées en centre de traitement agréé, réalisé en août 2006.	'hydrocarbures'	
2008	10			2008	10			Trois_campagnes_de_mesure	Trois campagnes de mesure de la qualité de l'air dans la maison d’habitation ont été réalisées en septembre 2007, octobre 2008 et mai 2009 qui ont permis de réactualiser une nouvelle évaluation des risques sanitaires.		
2007	09			2007	09			Trois_campagnes_de_mesure	Trois campagnes de mesure de la qualité de l'air dans la maison d’habitation ont été réalisées en septembre 2007, octobre 2008 et mai 2009 qui ont permis de réactualiser une nouvelle évaluation des risques sanitaires.		
2007	07	12		2007	07	12		la_réalisation_de	- la réalisation de prélèvements d'air ambiant dans l'habitation voisine (prescrit par arrêté préfectoral du 12/7/2007).		
2002				2002				Les_importants_travaux_réalisés	Les importants travaux réalisés sur le site en 2002 et en 2006 ainsi que le traitement des eaux par pompage/écrémage ont permis d'améliorer sensiblement la qualité des eaux souterraines.		
2001	12			2002	09			prescrit_par	- un pompage et un traitement des eaux ont été effectués (prescrit par arrêté préfectoral du 16/8/2001) entre décembre 2001 et septembre 2002 ;		
2001				2001				est_en_place	En ce qui concerne les eaux souterraines, la surveillance des eaux est en place depuis 2001, à partir de 8 piézomètres (4 sur le site TD, 4 dans la propriété voisine) et trimestrielle.		'TD'
1997	09	09		1997	09	09		a_fait_l__objet_d_	Ce dépôt a fait l'objet d'un récépissé de déclaration daté du 9 septembre 1997.		
1998	04	30		1998	04	30		ont_été_imposées	Suite à la constatation de pollutions par hydrocarbures dans le sous-sol du dépôt et dans un puits voisin de l'installation, des dispositions complémentaires ont été imposées à la société Thévenin et Ducrot Distribution par arrêté du 30/04/1998.	'hydrocarbures'	'la société Thévenin'
2004	11			2004	11			évaluation_détaillée_des_risques	La société Thévenin et Ducrot a transmis le 23/11/2006 une actualisation de l'évaluation détaillée des risques de novembre 2004.		'La société Thévenin'
2006	11	23		2006	11	23		une_actualisation	La société Thévenin et Ducrot a transmis le 23/11/2006 une actualisation de l'évaluation détaillée des risques de novembre 2004.		'La société Thévenin'
2013	09	16		2013	09	16		a_été_signé	L'arrêté préfectoral instituant des servitudes d'utilité publique sur le site a été signé le 16 septembre 2013.		
2001	08	16		2001	08	16		prescrit_par	- un pompage et un traitement des eaux ont été effectués (prescrit par arrêté préfectoral du 16/8/2001) entre décembre 2001 et septembre 2002 ;		
2009	05			2009	05			Trois_campagnes_de_mesure	Trois campagnes de mesure de la qualité de l'air dans la maison d’habitation ont été réalisées en septembre 2007, octobre 2008 et mai 2009 qui ont permis de réactualiser une nouvelle évaluation des risques sanitaires.		
2006				2006				Les_importants_travaux_réalisés	Les importants travaux réalisés sur le site en 2002 et en 2006 ainsi que le traitement des eaux par pompage/écrémage ont permis d'améliorer sensiblement la qualité des eaux souterraines.		
2006				2006				les_travaux_complémentaires_de_dépollution	Depuis les travaux complémentaires de dépollution réalisés en 2006, les teneurs sont en baisse.		
2010	06			2010	06			ainsi_été_mise_en_évidence	Une teneur maximale de 0,64 mg/L a ainsi été mise en évidence en juin 2010 dans le piézomètre implanté sur le site à proximité immédiate des zones de pollution résiduelle.	'pollution résiduelle'	
2011	10			2011	10			a_été_transmis	Le dossier de demande de servitudes a été transmis en octobre 2011 et est en cours d'instruction.		
