Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2009	10			2009	10			Les_investigations_URS_ont_été_réalisées	Les investigations URS ont été réalisées en juillet et en octobre 2009.		
2012	08	29		2012	08	29		La_visite_de_récolement	La visite de récolement des travaux du 29 août 2012 a permis de constater la bonne exécution des travaux conformément aux prescriptions des arrêtés préfectoraux des 23 juin et 7 novembre 2011.		
1990				1990				exploitée	Ancienne usine de fabrication d'émaux et de colorants pour l'industrie de la céramique et de la verrerie exploitée depuis 1990 par la société FERRO COULEURS FRANCE sur la ZI Magré 87 Limoges.	'colorants'	'la société FERRO COULEURS FRANCE'
2010				2010				de_la_cessation_totale_des_activités	Au moment de la cessation totale des activités en 2010, l'exploitant a mandaté URS pour réaliser un diagnostic environnemental complémentaire.		'URS'
2016	02	08		2016	02	08		la_poursuite_de_cette_surveillance_dans_des_conditions_identiques	Ainsi, malgré la demande d'adaptation du plan de surveillance formulée par l'exploitant le 21 décembre 2015, l'inspection des installations classées a confirmé par courrier du 8 février 2016 la poursuite de cette surveillance dans des conditions identiques, donc avec maintien de la liste des paramètres et de la fréquence semestrielle (hautes eaux et basses eaux) instituées par les arrêtés préfectoraux de 2011.		
2015	12	21		2015	12	21		la_poursuite_de_cette_surveillance_dans_des_conditions_identiques	Ainsi, malgré la demande d'adaptation du plan de surveillance formulée par l'exploitant le 21 décembre 2015, l'inspection des installations classées a confirmé par courrier du 8 février 2016 la poursuite de cette surveillance dans des conditions identiques, donc avec maintien de la liste des paramètres et de la fréquence semestrielle (hautes eaux et basses eaux) instituées par les arrêtés préfectoraux de 2011.		
								__ont_été_enfouis	Depuis la construction de l'usine en  1960, jusqu'à à la fin des années 80, les déchets de fabrication, principalement des casses de réfractaires et des emballages de calcination, ont été enfouis dans une ancienne décharge localisée sur le site, régulièrement autorisée par l'arrêté préfectoral du 13 avril 1988.		
2013	11	22		2013	11	22		a_été_rédigé	Le 22 novembre 2013, un rapport d'analyses a été rédigé par le laboratoire ALGADE concernant l'évaluation de la pollution radioactive résiduelle.		'le laboratoire ALGADE'
2010	09			2010	09			déclare_la_cessation_définitive	Le 06 avril 2010, la société FERRO COULEURS FRANCE déclare la cessation définitive d'activité à l'échéance de septembre 2010.		'la société FERRO COULEURS FRANCE'
1999				1999				ont_été_menées	Elles ont été menées en 1999 et 2000 par ACTREAD.		
								a_permis_de_constater	La visite de récolement des travaux du 29 août 2012 a permis de constater la bonne exécution des travaux conformément aux prescriptions des arrêtés préfectoraux des 23 juin et 7 novembre 2011.		
2000				2000				ont_été_menées	Elles ont été menées en 1999 et 2000 par ACTREAD.		
2010	04	06		2010	04	06		déclare_la_cessation_définitive	Le 06 avril 2010, la société FERRO COULEURS FRANCE déclare la cessation définitive d'activité à l'échéance de septembre 2010.		'la société FERRO COULEURS FRANCE'
2006				2006				Les_travaux_de_réhabilitation	Les travaux de réhabilitation ont été réalisés en 2006.		
2011	11	07		2011	11	07		a_permis_de_constater	La visite de récolement des travaux du 29 août 2012 a permis de constater la bonne exécution des travaux conformément aux prescriptions des arrêtés préfectoraux des 23 juin et 7 novembre 2011.		
1960				1960				Depuis_la_construction_de	Depuis la construction de l'usine en  1960, jusqu'à à la fin des années 80, les déchets de fabrication, principalement des casses de réfractaires et des emballages de calcination, ont été enfouis dans une ancienne décharge localisée sur le site, régulièrement autorisée par l'arrêté préfectoral du 13 avril 1988.		
								Les_investigations_URS_ont_été_réalisées	Les investigations URS ont été réalisées en juillet et en octobre 2009.		
