Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2003				2003				a_été_rachetée	En outre la société voisine SFERO a été rachetée par la société FAMER Industrie sur redressement judiciaire en 2003.		'la société voisine SFERO', 'la société FAMER Industrie'
1986				1986				l__usinage	L'ancien site RIVOIRE était spécialisé dans l'usinage en sous-traitance de pièces mécaniques et la fabrication d'engrenages, et était classée sous le régime de déclaration au titre des anciennes rubriques n° 1 bis, 251 et 405 de la nomenclature des installations classées pour la protection de l'environnement (ateliers où l'on emploie des matières abrasives, liquides halogénés, et application à froid de vernis, peintures et encres d'impression) depuis1988, de la rubrique 355 (utilisation d'appareils contenant des PCB) depuis 1986 et de la rubrique 282 (travail mécanique des métaux et alliages) depuis 1960.	'liquides halogénés', 'des PCB'	'RIVOIRE'
2011	09			2011	09			investigations_environnementales	En décembre 2011, la société Famer Industrie adressait à l’inspection un rapport d’investigations environnementales autour du transformateur réalisées en septembre 2011 par Antéagroup.		'la société Famer Industrie', 'Antéagroup'
1986				1986				spécialisé_dans	L'ancien site RIVOIRE était spécialisé dans l'usinage en sous-traitance de pièces mécaniques et la fabrication d'engrenages, et était classée sous le régime de déclaration au titre des anciennes rubriques n° 1 bis, 251 et 405 de la nomenclature des installations classées pour la protection de l'environnement (ateliers où l'on emploie des matières abrasives, liquides halogénés, et application à froid de vernis, peintures et encres d'impression) depuis1988, de la rubrique 355 (utilisation d'appareils contenant des PCB) depuis 1986 et de la rubrique 282 (travail mécanique des métaux et alliages) depuis 1960.	'liquides halogénés', 'des PCB'	'RIVOIRE'
2010	09	27		2010	09	27		le_diagnostic_de_sols	Le 27 septembre 2010, EPORA a transmis à la DREAL le diagnostic de sols et des eaux souterraines effectué à sa demande en mai 2010 par la société ANTEA.		'EPORA', 'la DREAL', 'la société ANTEA'
2011	12			2011	12			adressait	En décembre 2011, la société Famer Industrie adressait à l’inspection un rapport d’investigations environnementales autour du transformateur réalisées en septembre 2011 par Antéagroup.		'la société Famer Industrie', 'Antéagroup'
2001	11	07		2001	11	07		une_déclaration_transmise	Le 7 janvier 2004, l'Inspection des installations classées, informée de la reprise de la société RIVOIRE par FAMER Industrie demandait par courrier une mise à jour des éléments permettant de s'assurer du classement du site ; la nouvelle direction du site faisait parvenir copie d'une déclaration transmise en préfecture en date du 7 novembre 2001, qui portait mention de l'activité suivante : usinage en sous traitance de pièces mécaniques et taillage d'engrenages sans stockage de liquides inflammables.	'liquides inflammables'	'la société RIVOIRE', 'FAMER Industrie'
2009	01			2009	01			son_intention	Dans le cadre de la revitalisation du secteur Manufacture – Plaine Achille, EPORA faisait connaître en janvier 2009 son intention d'acquérir les tènements voisins FAMER RIVOIRE et SFERO.		'FAMER RIVOIRE', 'SFERO'
2011	01	26		2011	01	26		informait	Le 26 janvier 2011, Farmer Industrie informait la DDPP (Direction Départementale de la Protection des Populations), par courrier, de la cessation d’activité de son site.		'Farmer Industrie', 'la DDPP'
2011	07	05		2011	07	05		a_été_vandalisé	Le transformateur au PCB a été vandalisé suite à effraction le 5 juillet 2011, avec déversement d'huile sur la dalle de l'atelier.	'PCB'	
2010	05			2010	05			le_diagnostic_de_sols	Le 27 septembre 2010, EPORA a transmis à la DREAL le diagnostic de sols et des eaux souterraines effectué à sa demande en mai 2010 par la société ANTEA.		'EPORA', 'la DREAL', 'la société ANTEA'
2011	07	07		2011	07	07		signé	Un arrêté signé le 07 juillet 2011 portant mesures d'urgence suite à déversement de l'huile du transformateur, prescrit :		
1988				1988				l__usinage	L'ancien site RIVOIRE était spécialisé dans l'usinage en sous-traitance de pièces mécaniques et la fabrication d'engrenages, et était classée sous le régime de déclaration au titre des anciennes rubriques n° 1 bis, 251 et 405 de la nomenclature des installations classées pour la protection de l'environnement (ateliers où l'on emploie des matières abrasives, liquides halogénés, et application à froid de vernis, peintures et encres d'impression) depuis1988, de la rubrique 355 (utilisation d'appareils contenant des PCB) depuis 1986 et de la rubrique 282 (travail mécanique des métaux et alliages) depuis 1960.	'liquides halogénés', 'des PCB'	'RIVOIRE'
2011	07	06		2011	07	06		a_été_évacué	Le transformateur a été évacué le 6 juillet 2011, les déchets souillés ont été enlevés et la dalle essuyée.		
1988				1988				spécialisé_dans	L'ancien site RIVOIRE était spécialisé dans l'usinage en sous-traitance de pièces mécaniques et la fabrication d'engrenages, et était classée sous le régime de déclaration au titre des anciennes rubriques n° 1 bis, 251 et 405 de la nomenclature des installations classées pour la protection de l'environnement (ateliers où l'on emploie des matières abrasives, liquides halogénés, et application à froid de vernis, peintures et encres d'impression) depuis1988, de la rubrique 355 (utilisation d'appareils contenant des PCB) depuis 1986 et de la rubrique 282 (travail mécanique des métaux et alliages) depuis 1960.	'liquides halogénés', 'des PCB'	'RIVOIRE'
