Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2002	01	08		2002	01	08		a_été_établi	Le rapport final de remise en état du site a été établi le 08/01/2002.		
2002	03	20		2002	03	20		a_été_établi	Le rapport final du suivi de la qualité des eaux souterraines a été établi le 20/03/2002.		
2001	02	05		2001	02	05		a_été_acté	Suite au rapport de l'inspection des installations classées datant du 21/11/2000, un arrêté préfectoral a été acté le 05/02/2001, imposant la remise en état du site et le contrôle des eaux souterraines et superficielles semestriel sur trois ans.		
2000	10	31		2000	10	31		ESR_a_été_établi	Dans le cadre de la cessation d'activité de la société PARADES et d'un processus d'acquisition du site par la société ACCES SPACE, un rapport contenant les résultats d'investigations du site et une Evaluation Simplifiée des Risques (ESR)a été établi le 29/09/2000 et un dossier de cessation d'activités a été établi le 31/10/2000.		'la société PARADES', 'la société ACCES SPACE'
								les_analyses	De même, les analyses de la qualité des eaux souterraines (campagne de mai et août 2000) ont montré:		
2000	08			2000	08			les_analyses	De même, les analyses de la qualité des eaux souterraines (campagne de mai et août 2000) ont montré:		
2000				2000				décelées_durant_l_	Les concentrations en COHV à la dernière campagne (janvier 2002) sont similaires à celles des investigations réalisées lors des études précédentes et les teneurs en HCT totaux semblent en décroissance depuis celles décelées durant l'année 2000, selon le bureau d'étude.	'COHV', 'HCT totaux'	
2000	10	31		2000	10	31		a_été_établi	Dans le cadre de la cessation d'activité de la société PARADES et d'un processus d'acquisition du site par la société ACCES SPACE, un rapport contenant les résultats d'investigations du site et une Evaluation Simplifiée des Risques (ESR)a été établi le 29/09/2000 et un dossier de cessation d'activités a été établi le 31/10/2000.		'la société PARADES', 'la société ACCES SPACE'
2004	12			2004	12			__campagne	Par courrier du 10/02/2005, le rapport  du suivi de la qualité des eaux souterraines (campagne de décembre 2004) a été transmis à l'administration.		
2000	09	29		2000	09	29		ESR_a_été_établi	Dans le cadre de la cessation d'activité de la société PARADES et d'un processus d'acquisition du site par la société ACCES SPACE, un rapport contenant les résultats d'investigations du site et une Evaluation Simplifiée des Risques (ESR)a été établi le 29/09/2000 et un dossier de cessation d'activités a été établi le 31/10/2000.		'la société PARADES', 'la société ACCES SPACE'
