Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2002	06			2002	06			de	Les campagnes d'analyses de janvier et août 2001, de février et juin 2002, de janvier 2003 et juillet 2003, de janvier et décembre 2004, de janvier et décembre 2005, de janvier 2006 montrent des résultats satisfaisants pour un usage non sensible.		
								de	Les campagnes d'analyses de janvier et août 2001, de février et juin 2002, de janvier 2003 et juillet 2003, de janvier et décembre 2004, de janvier et décembre 2005, de janvier 2006 montrent des résultats satisfaisants pour un usage non sensible.		
2004	12			2004	12			Les_campagnes_d__analyses	Les campagnes d'analyses de janvier et août 2001, de février et juin 2002, de janvier 2003 et juillet 2003, de janvier et décembre 2004, de janvier et décembre 2005, de janvier 2006 montrent des résultats satisfaisants pour un usage non sensible.		
1977				1977				a_été_créée	Une aire d'exercices de lutte contre le feu d'environ 5000 m2 a été créée en 1977 sur la partie sud de la décharge (arrêté préfectoral du 27/06/1977).		
1973				1980				a_été_comblée	Après l'exploitation, la gravière a été comblée avec des déchets industriels entre 1973 et 1980, puis avec des déchets banals et des cendres d'incinération de boues de station d'épuration provenant de l'usine TOTAL E&P France à partir de 1982.	'des déchets industriels'	'TOTAL E&P France'
2003	10	31		2003	10	31		ont_été_prescrites	Des Servitudes d'utilité Publique ont été prescrites par l'arrêté préfectoral du 31 octobre 2003.		
1998				1998				a_décidé_de_fermer	Fin 1998, faisant suite à cette étude, l'exploitant a décidé de fermer et de réhabiliter cette décharge selon les préconisations de l'étude ci-dessus.		
2001	03	26		2001	03	26		les_travaux_étaient_achevés	Le 26 mars 2001, les travaux étaient achevés.		
								Les_campagnes_d__analyses	Les campagnes d'analyses de janvier et août 2001, de février et juin 2002, de janvier 2003 et juillet 2003, de janvier et décembre 2004, de janvier et décembre 2005, de janvier 2006 montrent des résultats satisfaisants pour un usage non sensible.		
2001	08			2001	08			Les_campagnes_d__analyses	Les campagnes d'analyses de janvier et août 2001, de février et juin 2002, de janvier 2003 et juillet 2003, de janvier et décembre 2004, de janvier et décembre 2005, de janvier 2006 montrent des résultats satisfaisants pour un usage non sensible.		
2002	05	27		2002	05	27		ont_dressé_le_PV_de_récolement	Les Inspecteurs des Installations Classées ont dressé le PV de récolement le 27 mai 2002 :		
2002	06			2002	06			Les_campagnes_d__analyses	Les campagnes d'analyses de janvier et août 2001, de février et juin 2002, de janvier 2003 et juillet 2003, de janvier et décembre 2004, de janvier et décembre 2005, de janvier 2006 montrent des résultats satisfaisants pour un usage non sensible.		
