Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2004	01			2004	01			a_été_prescrit	Parallèlement à ces investigations, le suivi de la qualité des eaux souterraines et superficielles a été prescrit à l'exploitant par voie d'arrêté préfectoral en janvier 2004.		
								deux_campagnes_de_prélèvements	La mise en place de 3 piézomètres a été décidée par GDF ainsi que deux campagnes de prélèvements (octobre/novembre 2001 et février/mars 2002).		'GDF'
1992				1992				a_été_réaménagé	Le site a été réaménagé en 1992 avec la construction des nouveaux locaux de l'agence EDF GDF de Lons Le Saunier.		"l' agence EDF GDF"
2004	11			2004	11			transmis	Un rapport transmis fin novembre 2004 fait état des résultats d'investigations menées par GDF.		'GDF'
2004	07			2004	07			une_étude_complémentaire_a_été_remise	Des incertitudes restant sur l'hydrogéologie locale, une étude complémentaire a été remise par GDF en juillet 2004 afin de confirmer ou infirmer l'absence de transfert entre la nappe présente au droit du site et le ruisseau la Vallière.		'GDF'
1992				1992				des_travaux_d__élimination	Dans le cadre du réaménagement du site, des travaux d'élimination des déchets identifiés ont été menés en 1992.		
1842				1960				a_accueilli	Le site d'une superficie d'environ 7000 m2 a accueilli les installations de production de gaz par distillation de la houille de 1842 à 1960.		
2001	11			2001	11			deux_campagnes_de_prélèvements	La mise en place de 3 piézomètres a été décidée par GDF ainsi que deux campagnes de prélèvements (octobre/novembre 2001 et février/mars 2002).		'GDF'
2008	10			2008	10			Les_dernières_analyses_réalisées	Les dernières analyses réalisées en octobre 2008 montrent toujours une pollution en HAP et cyanures totaux au droit d'un piézomètre sur site et une pollution en cyanures totaux et benzène au droit du piézomètre installé entre le piézomètre cité ci-dessus et la rivière la Vallière.	'HAP', 'cyanures totaux', 'cyanures totaux', 'benzène'	
1996	04	25		1996	04	25		signé	L'application de cette méthode a abouti à l'établissement de 5 classes de priorité pour lesquelles les engagements de GAZ DE FRANCE ont fait l'objet d'un protocole d'accord relatif à la maîtrise et au suivi de la réhabilitation des anciens terrains d'usine à gaz entre le Ministère de l'Environnement et GAZ DE FRANCE, signé le 25 avril 1996.		'GAZ DE FRANCE', "le Ministère de l' Environnement", 'GAZ DE FRANCE'
2003	03			2003	03			La_réalisation	La réalisation en mars 2003 d'analyses de suivi de la qualité des eaux souterraines a permis de confirmer la présence de composés issus de l'ancienne usine à gaz au droit d'un des piézomètres sur le site.		
