Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2006	11			2006	11			notifie_au_Préfet_du_Val_de_Marne_la_cessation_d__activité	En novembre 2006 Transfo Service notifie au Préfet du Val-de-Marne la cessation d'activité et transmet le 12/10/2006 un premier diagnostic de pollution et le 05/11/07, un mémoire de mise en sécurité du site et de réhabilitation.		'Transfo Service'
								a_adressé	Par lettre du 14/02/2010 TRANSFO SERVICES a adressé à la Préfecture les résultats d'analyses des eaux de la nappe des calcaires de Saint-Ouen, suite à 2 campagnes réalisées en octobre et en décembre 2010.		'TRANSFO SERVICES'
2006	10	12		2006	10	12		un_premier_diagnostic_de_pollution	En novembre 2006 Transfo Service notifie au Préfet du Val-de-Marne la cessation d'activité et transmet le 12/10/2006 un premier diagnostic de pollution et le 05/11/07, un mémoire de mise en sécurité du site et de réhabilitation.		'Transfo Service'
2006				2006				des_diagnostics_de_pollution	Lors des diagnostics de pollution réalisés en 2006, des concentrations significatives en polluants volatils (hydrocarbures, solvants chlorés) ont été mis en évidence.	'polluants volatils', 'hydrocarbures', 'solvants chlorés'	
								2_campagnes_réalisées	Par lettre du 14/02/2010 TRANSFO SERVICES a adressé à la Préfecture les résultats d'analyses des eaux de la nappe des calcaires de Saint-Ouen, suite à 2 campagnes réalisées en octobre et en décembre 2010.		'TRANSFO SERVICES'
1930				1930				se_sont_succédées	Depuis 1930 environ, plusieurs sociétés se sont succédées sur ce site d’une surface de 2000 m² pour y exercer des activités de location et réparation de transformateurs électriques dont des transformateurs contenant des PCB.	'des PCB'	
								un_premier_diagnostic_de_pollution	En novembre 2006 Transfo Service notifie au Préfet du Val-de-Marne la cessation d'activité et transmet le 12/10/2006 un premier diagnostic de pollution et le 05/11/07, un mémoire de mise en sécurité du site et de réhabilitation.		'Transfo Service'
2010	12			2010	12			2_campagnes_réalisées	Par lettre du 14/02/2010 TRANSFO SERVICES a adressé à la Préfecture les résultats d'analyses des eaux de la nappe des calcaires de Saint-Ouen, suite à 2 campagnes réalisées en octobre et en décembre 2010.		'TRANSFO SERVICES'
2005	10			2005	10			les_travaux_de_décapage	L'exploitant a donc engagé en octobre 2005 les travaux de décapage des terres polluées de l'ensemble de ces jardins en fonction des seuils préconisés et a procédé au remplacement des terres polluées par de la terre propre ainsi qu'à la reconstitution des jardins à l'identique.		
2012				2012				une_nouvelle_campagne_d__analyses	Afin de valider les données de ces 2 campagnes d'analyses, à la demande de l'inspection, l'exploitant a fait réaliser une nouvelle campagne d'analyses au printemps 2012, en période de hautes eaux.		
2010	12			2010	12			a_adressé	Par lettre du 14/02/2010 TRANSFO SERVICES a adressé à la Préfecture les résultats d'analyses des eaux de la nappe des calcaires de Saint-Ouen, suite à 2 campagnes réalisées en octobre et en décembre 2010.		'TRANSFO SERVICES'
2005	07			2005	07			la_découverte	Suite à la découverte en juillet 2005 d'une forte pollution aux PCB des sols des jardins mitoyens au sud du site, des travaux d'urgence de dépollution ont été réalisés par l'exploitant (enlèvement et élimination des végétaux et des terres sur 20 cm) et un plan d'action a été établi en concertation avec un bureau conseil afin d'établir un diagnostic précis de la pollution de l'ensemble des jardins voisins du site et de déterminer les mesures supplémentaires de réhabilitation à mettre en œuvre sur ces terrains pour supprimer tout risque sanitaire potentiel sur le long terme.	'PCB'	
2016	07	22		2016	07	22		a_été_signé	L'arrêté préfectoral instaurant les servitudes d'utilité publique a été signé le 22/07/2016.		
2006	11	30		2006	11	30		a_cessé_ses_activités	L'établissement a cessé ses activités le 30/11/2006.		
1992				1992				a_succédé	La société TRANSFO SERVICE, filiale de SCHNEIDER ELECTRIC, a succédé en 1992 à la société ELECTRIC VITRY.		'La société TRANSFO SERVICE', 'SCHNEIDER ELECTRIC', 'société ELECTRIC VITRY'
								de_fournir_un_diagnostic_approfondi	Par AP du 10/05/2006, il a été imposé à TRANSFO SERVICES de fournir un diagnostic approfondi de la pollution des sols sur leur site (délai 3 mois) ainsi qu’une EDR (délai 6 mois) permettant de définir les mesures de mise en sécurité, de dépollution et de surveillance du site nécessaires pour assurer la protection des usagers du site et de son voisinage.		'TRANSFO SERVICES'
