Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2012	10	26		2012	10	26		avaient_été_demandés	Des compléments avaient été demandés par le rapport de l’Inspection des Installations Classées du 26/10/2012.		
2013	06	06		2013	06	06		avaient_également_été_envoyées	Ces demandes de compléments avaient également été envoyées avec l’arrêté préfectoral de mise en demeure de la société Locations Industrielles Distroff du 06/06/2013.		'la société Locations Industrielles Distroff'
2005	10			2005	10			Des_campagnes_d__analyses	Des campagnes d'analyses des eaux souterraines ont été réalisées en octobre 2005.		
1996				1996				a_cessé_son_activité	Ancienne unité de fabrication d'engrais et de ciment à partir notamment de scories de la sidérurgie, les fours à ciment ont été arrêtés en 1955 et la partie engrais a cessé son activité en 1996.		
1996	06			1996	06			Un_complément_d__étude	Un complément d'étude de juin 1996 précisant que les usages résidentiels, de loisirs ou agricole de la zone contaminée doivent être prohibés.  Un arrêté du 15 juillet 1996 impose la prise de servitudes, portant sur les restrictions d'usage, par acte notarié.		
2004	08	20		2004	08	20		La_réalisation_d__une_Evaluation_Simplifiée_des_Risques	La réalisation d'une Evaluation Simplifiée des Risques (ESR) a été prescrite par arrêté du 20 août 2004.		
2006				2006				des_investigations_complémentaires_menées	Suite à cette première étude, des investigations complémentaires menées en 2006 :		
2011				2011				Une_analyse	Une analyse des risques résiduels a été conduite par la société Antéa pour le compte de CEDEST Engrais en 2011 et conclut à la compatibilité de l’état des sols avec un usage industriel de ses anciennes installations.		'la société Antéa', 'CEDEST Engrais'
2013	06	06		2013	06	06		mettant_en_demeure	- Arrêté du 06/06/2013 mettant en demeure la société Locations Industrielles Distroff, dont le siège social est situé Zone Industrielle 57925 Distroff, en tant que dernier exploitant de l’usine d’engrais et de traitement de scories du site de Distroff, de respecter les dispositions de l’article R.512-39-1 du Code de l’Environnement dans un délai d’un mois.		'la société Locations Industrielles Distroff'
1995	09			1995	09			Un_diagnostic	Un diagnostic de septembre 1995 montre une pollution des sols par du chrome, peu mobilisable dans les conditions du milieu.	'du chrome'	
1997				1997				ont_été_exercées	Depuis 1997, diverses  activités ont été exercées sur le site, des activités de peintures industrielles et des stockages d'huiles et d'hydrocarbures.	"d' hydrocarbures"	
1892				1955				a_été_exploitée	Au nord du site une carrière de calcaire et d'argile a été exploitée de 1892 à 1955 sur environ 27 hectares, cette carrière a été partiellement comblée par des matériaux issus de terrassements et de démolitions.		
1955				1955				ont_été_arrêtés	Ancienne unité de fabrication d'engrais et de ciment à partir notamment de scories de la sidérurgie, les fours à ciment ont été arrêtés en 1955 et la partie engrais a cessé son activité en 1996.		
