Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
1968	11	14		1968	11	14		a_été_autorisée	La construction d'une seconde usine d'incinération d'ordures ménagères (UIOM) par la ville du Havre a commencé en 1965, et son autorisation a été autorisée par arrêté préfectoral en date du 14 novembre 1968.	'ordures ménagères'	
1912				1912				ont_été_construits	En 1985, des bâtiments ont été construits sur le site notamment un atelier d'équarrissage mais ce n'est qu'à partir de 1912 que ces bâtiments ont accueilli l'usine d'incinération originelle qui comportait une unité de fabrication de briquettes de mâchefers destinées à la construction.		
1985				1985				ont_été_construits	En 1985, des bâtiments ont été construits sur le site notamment un atelier d'équarrissage mais ce n'est qu'à partir de 1912 que ces bâtiments ont accueilli l'usine d'incinération originelle qui comportait une unité de fabrication de briquettes de mâchefers destinées à la construction.		
2007	10	08		2007	10	08		la_fin_de_la_réhabilitation	Lors de la réhabilitation, il a été demandé à l'exploitant d'effectuer une campagne d'analyse des eaux souterraines avant le démarrage des travaux (le 07 mai 2007), au cours des travaux (le 19 juillet 2007) et à la fin de la réhabilitation (le 08 octobre 2007).		
1965				1965				La_construction_d_	La construction d'une seconde usine d'incinération d'ordures ménagères (UIOM) par la ville du Havre a commencé en 1965, et son autorisation a été autorisée par arrêté préfectoral en date du 14 novembre 1968.	'ordures ménagères'	
2007	05	07		2007	05	07		le_démarrage_des_travaux	Lors de la réhabilitation, il a été demandé à l'exploitant d'effectuer une campagne d'analyse des eaux souterraines avant le démarrage des travaux (le 07 mai 2007), au cours des travaux (le 19 juillet 2007) et à la fin de la réhabilitation (le 08 octobre 2007).		
2007	10	08		2007	10	08		a_été_demandé	Lors de la réhabilitation, il a été demandé à l'exploitant d'effectuer une campagne d'analyse des eaux souterraines avant le démarrage des travaux (le 07 mai 2007), au cours des travaux (le 19 juillet 2007) et à la fin de la réhabilitation (le 08 octobre 2007).		
1912				1912				ont_accueilli	En 1985, des bâtiments ont été construits sur le site notamment un atelier d'équarrissage mais ce n'est qu'à partir de 1912 que ces bâtiments ont accueilli l'usine d'incinération originelle qui comportait une unité de fabrication de briquettes de mâchefers destinées à la construction.		
1968	11	14		1968	11	14		La_construction_d_	La construction d'une seconde usine d'incinération d'ordures ménagères (UIOM) par la ville du Havre a commencé en 1965, et son autorisation a été autorisée par arrêté préfectoral en date du 14 novembre 1968.	'ordures ménagères'	
2007	07	19		2007	07	19		au_cours_des_travaux	Lors de la réhabilitation, il a été demandé à l'exploitant d'effectuer une campagne d'analyse des eaux souterraines avant le démarrage des travaux (le 07 mai 2007), au cours des travaux (le 19 juillet 2007) et à la fin de la réhabilitation (le 08 octobre 2007).		
								était_occupé_par	A la fin du 19eme siècle, le site était occupé par des terrains agricoles et des marécages.		
2005	06	30		2005	06	30		ont_été_désaffectées	A partir du 30 juin 2005, les installations du centre de transfert ont été désaffectées et mises en sécurité par l'exploitant.		
