Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
				2015	04			Ce_nouveau_diagnostic_environnemental	Ce nouveau diagnostic environnemental a conduit à effectuer les principales opérations suivantes, entre février et avril 2015 :		
2010	08	13		2010	08	13		la_notification_de_fin_d__activité	Par transmission en date du 13 août 2010, Maître GOMIS a fait parvenir au préfet la notification de fin d'activité, puis le mémoire associé établi en septembre 2010.		'Maître GOMIS'
								courriers_datés	Par courriers datés du 18 avril et du 20 avril 2011, Maître GOMIS a transmis à l’inspection des installations classées la liste des matériels mis aux enchères et le rapport de fin de travaux de mise en sécurité du site.		
2011	04	20		2011	04	20		a_transmis	Par courriers datés du 18 avril et du 20 avril 2011, Maître GOMIS a transmis à l’inspection des installations classées la liste des matériels mis aux enchères et le rapport de fin de travaux de mise en sécurité du site.		
2010	11			2010	11			une_nouvelle_campagne_d__investigations	En novembre 2010, une nouvelle campagne d'investigations a été engagée dans le cadre de la fermeture du site.		
2010	09			2010	09			établi	Par transmission en date du 13 août 2010, Maître GOMIS a fait parvenir au préfet la notification de fin d'activité, puis le mémoire associé établi en septembre 2010.		'Maître GOMIS'
								a_transmis	Par courriers datés du 18 avril et du 20 avril 2011, Maître GOMIS a transmis à l’inspection des installations classées la liste des matériels mis aux enchères et le rapport de fin de travaux de mise en sécurité du site.		
2004	12			2004	12			une_première_campagne_d__investigations	En matière de diagnostic environnemental, une première campagne d'investigations a été menée en décembre 2004, à l'occasion du dernier changement d'exploitant intervenu au bénéfice de la société T2R.		'la société T2R.'
2011	10	18		2011	10	18		a_fait_savoir	Par courrier du 18 octobre 2011,  Maître GOMIS a fait savoir à l’inspection des installations classées qu’il ne disposait pas des fonds permettant de financer un diagnostic approfondi.		'  Maître GOMIS'
2010	08	13		2010	08	13		Par_transmission	Par transmission en date du 13 août 2010, Maître GOMIS a fait parvenir au préfet la notification de fin d'activité, puis le mémoire associé établi en septembre 2010.		'Maître GOMIS'
				2015	04			opérations	Ce nouveau diagnostic environnemental a conduit à effectuer les principales opérations suivantes, entre février et avril 2015 :		
2010	09			2010	09			la_notification_de_fin_d__activité	Par transmission en date du 13 août 2010, Maître GOMIS a fait parvenir au préfet la notification de fin d'activité, puis le mémoire associé établi en septembre 2010.		'Maître GOMIS'
2011	04	20		2011	04	20		courriers_datés	Par courriers datés du 18 avril et du 20 avril 2011, Maître GOMIS a transmis à l’inspection des installations classées la liste des matériels mis aux enchères et le rapport de fin de travaux de mise en sécurité du site.		
