Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2011	03	22		2011	03	22		réalisé	Un rapport complémentaire réalisé le 22 mars 2011 confirme la présence d'hydrocarbures dans des piézomètres courts et recommande de diagnostiquer l'étendue de la pollution par les hydrocarbures, de purger manuellement les ouvrages de suivi de la qualité des eaux souterraines et de poursuivre la surveillance de ces eaux sur les nappes superficielle et profonde.	'hydrocarbures', 'hydrocarbures'	
								avoir_procédé	Dans son rapport du 25 août 2010, l'exploitant a déclaré avoir procédé dans les périodes du 23 au 29 juin 2010 et du 5 au 6 juillet 2010 à des investigations sur le site considéré en réalisant 12 sondages et 5 piézomètres qui ont montré pour certains une pollution en hydrocarbures :	'hydrocarbures'	
2010	06	21		2010	06	21		Lors	Lors d’une visite des installations de la station service le lundi 21 juin 2010, le gérant de l’établissement a découvert 40 cm de flottant de type gazole (soit 1,8 m3) dans le répartiteur contenant les tuyaux d’aspiration des produits provenant des cuves de carburants.	'flottant de type gazole', 'produits provenant', 'carburants'	
2010	07	06		2010	07	06		a_été_mesurée	- la présence, à partir de 3 mètres, de phase libre de type gasoil récent au droit des puits PC1 et PC2 dont l’épaisseur de produit a été mesurée à 59 cm en date du 6 juillet 2010,	'type gasoil'	
2010	06	22		2010	06	22		ont_procédé_au_pompage	Le mardi 22 juin 2010, des sociétés spécialisées ont procédé au pompage, nettoyage et dégazage à l’eau des installations et tests d’étanchéité des réseaux qui ont révélé la défectuosité de 2 tuyaux d’aspiration gasoil.	'gasoil'	
2016	09			2016	09			des_prélèvements_d_	En avril 2017, l'ensemble des composés analysés dans le captage AEP ( hydrocarbures et BTEX ) ne sont pas détectés, tout comme lors des prélèvements d'avril et septembre 2016.	'hydrocarbures', 'BTEX'	
2010	08	25		2010	08	25		a_déclaré	Dans son rapport du 25 août 2010, l'exploitant a déclaré avoir procédé dans les périodes du 23 au 29 juin 2010 et du 5 au 6 juillet 2010 à des investigations sur le site considéré en réalisant 12 sondages et 5 piézomètres qui ont montré pour certains une pollution en hydrocarbures :	'hydrocarbures'	
								des_campagnes_de_suivi	Suite à ces recommandations, des campagnes de suivi de la qualité des eaux souterraines ont été effectuées en mars et septembre 2016.		
2017	05			2017	05			des_campagnes_de_suivi	Suite à ces recommandations, des campagnes de suivi de la qualité des eaux souterraines et superficielles ont été effectués en avril et mai 2017.		
								des_prélèvements_d_	En avril 2017, l'ensemble des composés analysés dans le captage AEP ( hydrocarbures et BTEX ) ne sont pas détectés, tout comme lors des prélèvements d'avril et septembre 2016.	'hydrocarbures', 'BTEX'	
2017	08	22		2017	08	22		il_a_été_demandé	Par courrier préfectoral du 22 août 2017, il a été demandé à l'exploitant de poursuivre un écrémage mensuel et non bimestriel, de poursuivre la surveillance semestrielle des eaux souterraines et de ne pas poursuivre la surveillance de l'air ambiant.		
2010	06	29		2010	06	29		avoir_procédé	Dans son rapport du 25 août 2010, l'exploitant a déclaré avoir procédé dans les périodes du 23 au 29 juin 2010 et du 5 au 6 juillet 2010 à des investigations sur le site considéré en réalisant 12 sondages et 5 piézomètres qui ont montré pour certains une pollution en hydrocarbures :	'hydrocarbures'	
2016	09			2016	09			des_campagnes_de_suivi	Suite à ces recommandations, des campagnes de suivi de la qualité des eaux souterraines ont été effectuées en mars et septembre 2016.		
								des_campagnes_de_suivi	Suite à ces recommandations, des campagnes de suivi de la qualité des eaux souterraines et superficielles ont été effectués en avril et mai 2017.		
2011	07	21		2011	07	21		préconise_de	Au vu des constats précédents et conformément aux prescriptions de l'arrêté préfectoral de prescriptions spéciales du 21 juillet 2011, le bureau d'études préconise de poursuivre l'écrémage manuel et la surveillance des eaux souterraines, ainsi que d'effectuer une mesure de l'air ambiant dans la boutique et en extérieur afin de vérifier le dégazage des eaux souterraines dans le bâtiment.		
