Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2016	08			2016	08			a_réalisé_un_traitement_par_oxydation_chimique	TOTAL, informé de la possibilité de détruire la galerie souterraine, a repris des travaux de terrassement et a réalisé un traitement par oxydation chimique des eaux souterraines en juillet et août 2016.		'TOTAL'
								ont_été_identifiées	De plus, des teneurs notables en hydrocarbures ont été identifiées en août sur un usage situé en aval hydraulique, à l'extérieur du site,	'hydrocarbures'	
2012	03			2012	03			Des_travaux_de_démantèlement	Des travaux de démantèlement des installations ont été effectués en février/mars 2012.		
								Des_travaux_de_démantèlement	Des travaux de démantèlement complémentaires ont été effectués en juin/juillet 2014.		
2014	07			2014	07			Des_travaux_de_démantèlement	Des travaux de démantèlement complémentaires ont été effectués en juin/juillet 2014.		
2016	03	03		2016	03	03		a_communiqué	TOTAL a communiqué, le 3 mars 2016, un plan de gestion préconisant l'atténuation naturelle, le traitement de la pollution résiduelle rencontrée dans la nappe étant empéchée par la présence d'une galerie souterraine.		'TOTAL'
2015	03	30		2015	03	30		a_été_envoyé	Un courrier en ce sens a été envoyé par la préfecture de police le 30 mars 2015.		'la préfecture de police'
2008	09			2008	09			Les_différentes_études_environnementales_réalisées	Les différentes études environnementales réalisées sur le site depuis septembre 2008, notamment celles réalisées dans le cadre du projet d'aménagement en 2013 et 2015 ont permis d'identifier l'étendue de la pollution dans les sols.		
2008	12			2008	12			a_débuté	Le suivi de la qualité des eaux souterraines a débuté en décembre 2008 à l'aide 4 piézomètres implantés jusqu'à 6 m de profondeur.		
2015				2015				des_campagnes_précédentes_de	Les résultats des campagnes de suivi des eaux souterraines et des gaz du sol menées en septembre et décembre 2015 confirment les impacts rencontrés lors des campagnes précédentes de 2015.		
2013				2013				réalisées_dans_le	Les différentes études environnementales réalisées sur le site depuis septembre 2008, notamment celles réalisées dans le cadre du projet d'aménagement en 2013 et 2015 ont permis d'identifier l'étendue de la pollution dans les sols.		
								a_réalisé_un_traitement_par_oxydation_chimique	TOTAL, informé de la possibilité de détruire la galerie souterraine, a repris des travaux de terrassement et a réalisé un traitement par oxydation chimique des eaux souterraines en juillet et août 2016.		'TOTAL'
2012	04	26		2012	04	26		Un_échantillonnage_réalisé_dans_les_gaz_du_sol	Un échantillonnage réalisé dans les gaz du sol le 26 avril 2012 après les travaux a mis en évidence des teneurs en hydrocarbures inférieures aux limites de quantification à l'exception d'une teneur en C10-C12 au droit d'un ouvrage (1471 µg/m3).	'hydrocarbures', 'C10-C12'	
2011	10			2011	10			un_diagnostic_de_sol	Suite à la fermeture de la station-service, un diagnostic de sol a été réalisé en octobre 2011.		
2015				2015				les_impacts	Les résultats des campagnes de suivi des eaux souterraines et des gaz du sol menées en septembre et décembre 2015 confirment les impacts rencontrés lors des campagnes précédentes de 2015.		
								des_travaux_de_terrassement	TOTAL, informé de la possibilité de détruire la galerie souterraine, a repris des travaux de terrassement et a réalisé un traitement par oxydation chimique des eaux souterraines en juillet et août 2016.		'TOTAL'
2015	01			2015	01			lors_de_la_campagne	- Pour les eaux souterraines, confirment l'impact significatif en hydrocarbures rencontré sur un ouvrage lors de la campagne de janvier 2015.	'hydrocarbures'	
2015				2015				réalisées_dans_le	Les différentes études environnementales réalisées sur le site depuis septembre 2008, notamment celles réalisées dans le cadre du projet d'aménagement en 2013 et 2015 ont permis d'identifier l'étendue de la pollution dans les sols.		
1989				2011				a_exploité	TOTAL a exploité une station-service sur ce site de 1989 à 2011.		'TOTAL'
2011	09	15		2011	09	15		la_cessation_d__activité	La société a notifié la cessation d'activité le     15 septembre 2011.		
2016	08			2016	08			des_travaux_de_terrassement	TOTAL, informé de la possibilité de détruire la galerie souterraine, a repris des travaux de terrassement et a réalisé un traitement par oxydation chimique des eaux souterraines en juillet et août 2016.		'TOTAL'
								Des_travaux_de_démantèlement	Des travaux de démantèlement des installations ont été effectués en février/mars 2012.		
