Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2016	02			2016	02			un_procès_verbal_de_constat_de_travaux	Le site a fait l'objet d'un procès verbal de constat de travaux en février 2016.		
								a_repris	La société TREFILERIES ET LAMINOIRS DE LA MEDITERRANEE (TLM) en a repris l’activité dans les années 1950 pour y fabriquer, à partir de 1981, des câbles aériens et ferroviaires.		'La société TREFILERIES ET LAMINOIRS DE LA MEDITERRANEE'
								a_été_exploité	Le site implanté rue Le Chatelier à MARSEILLE 15ème a été exploité depuis les années 1930 (fonderie de plomb, zinc, cuivre, alliages).	'plomb', 'zinc', 'cuivre'	
				1999	11	05		a_été_autorisée_à_exploiter	La société TLM a été autorisée à exploiter l’établissement au titre de la législation des installations classées pour la protection de l'environnement par arrêtés préfectoraux (arrêtés des 10 décembre 1981, 6 décembre 1994, 19 août 1999, 5 novembre 1999, 13 avril 2000, 4 janvier 2002 et 20 décembre 2004).		'La société TLM'
2007	07	13		2007	07	13		a_remis	Par courrier du 13 juillet 2007, l’exploitant a remis un dossier de cessation d’activité.		
				1999	08	19		a_été_autorisée_à_exploiter	La société TLM a été autorisée à exploiter l’établissement au titre de la législation des installations classées pour la protection de l'environnement par arrêtés préfectoraux (arrêtés des 10 décembre 1981, 6 décembre 1994, 19 août 1999, 5 novembre 1999, 13 avril 2000, 4 janvier 2002 et 20 décembre 2004).		'La société TLM'
2007	08	23		2007	08	23		a_accusé_réception	Ce dernier en a accusé réception, sans émettre d’opposition notable, par courrier du 23 août 2007.		
2007	07	10		2007	07	10		a_informé	Par courrier du 10 juillet 2007, l’exploitant a informé le Président de la communauté urbaine de Marseille (CUM) de l’usage futur considéré pour la remise en état du site.		'CUM'
2006				2006				a_cessé_son_activité	TLM a cessé son activité sur le site en 2006.		'TLM'
				2000	04	13		a_été_autorisée_à_exploiter	La société TLM a été autorisée à exploiter l’établissement au titre de la législation des installations classées pour la protection de l'environnement par arrêtés préfectoraux (arrêtés des 10 décembre 1981, 6 décembre 1994, 19 août 1999, 5 novembre 1999, 13 avril 2000, 4 janvier 2002 et 20 décembre 2004).		'La société TLM'
1994	12	06		1994	12	06		a_été_autorisée_à_exploiter	La société TLM a été autorisée à exploiter l’établissement au titre de la législation des installations classées pour la protection de l'environnement par arrêtés préfectoraux (arrêtés des 10 décembre 1981, 6 décembre 1994, 19 août 1999, 5 novembre 1999, 13 avril 2000, 4 janvier 2002 et 20 décembre 2004).		'La société TLM'
