Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2011	09			2011	09			Plusieurs_campagnes_de_prélèvements	Plusieurs campagnes de prélèvements des eaux souterraines ont été menées au droit de ce piézomètre : septembre 2011, mai 2012 et février 2014.		
2012	05			2012	05			Plusieurs_campagnes_de_prélèvements	Plusieurs campagnes de prélèvements des eaux souterraines ont été menées au droit de ce piézomètre : septembre 2011, mai 2012 et février 2014.		
2011	09			2011	09			une_campagne_de_prélèvements	Afin de caractériser la qualité de l’air ambiant, qui constitue le milieu d’exposition pour les usagers du site (actuels et futurs), une campagne de prélèvements d’air intérieur et extérieur a été effectuée en septembre 2011.		
2012	05			2012	05			de_nouveaux_prélèvements	Suite au constat d’impact en COHV dans les eaux souterraines au droit des bâtiments F et G en mai 2012, de nouveaux prélèvements d’air du sol ont été réalisés en juin 2012 au droit de ces deux bâtiments.	'COHV'	
2009	05			2009	05			ont_cessé_progressivement	Les activités de fabrication et de transformation de pièces en caoutchouc de TRELLEBORG NANTES ont cessé progressivement depuis mai 2009 pour un arrêt définitif en décembre 2009.		'TRELLEBORG NANTES'
2009	12			2009	12			un_arrêt_définitif	Les activités de fabrication et de transformation de pièces en caoutchouc de TRELLEBORG NANTES ont cessé progressivement depuis mai 2009 pour un arrêt définitif en décembre 2009.		'TRELLEBORG NANTES'
2013	11	18		2014	11	06		Les_travaux_de_dépollution	Les travaux de dépollution se sont déroulés du 18 novembre 2013 au 6 novembre 2014.		
2001	03			2001	03			__Diagnostic_initial	• Diagnostic initial de mars 2001;		
2001				2012				ont_été_identifiées	Sur la base des investigations menées entre 2001 et 2012, cinq zones sources ont été identifiées :		
								a_été_brassée	Cette solution a été brassée avec les sols de la zone saturée pendant environ 1h afin de favoriser l’action de l’oxydant ;	'oxydant'	
1997				1997				sont_abrogés	En 1997, les arrêtés préfectoraux délivrés à la CPIO sont abrogés au travers des nouveaux arrêtés délivrés aux sociétés SORATECH, POLYSPACE, MODYN (société VIBRACOUSTIC NANTES dorénavant) et SOGES.		'sociétés SORATECH , POLYSPACE', 'MODYN', 'société VIBRACOUSTIC NANTES', 'SOGES'
2014	02			2014	02			Plusieurs_campagnes_de_prélèvements	Plusieurs campagnes de prélèvements des eaux souterraines ont été menées au droit de ce piézomètre : septembre 2011, mai 2012 et février 2014.		
2017	12			2017	12			de_nouvelles_investigations	A la demande de l’inspection, de nouvelles investigations sur les gaz du sol ont été menées en décembre 2017 dans les zones 2,3 et 4.		
2010	03			2010	03			Diagnostic_complémentaire	• Diagnostic complémentaire de mars 2010 ;		
1993				1993				se_restructure_en_divisions	En 1993, la CPIO se restructure en divisions.		
2015	02			2015	02			Contrôle_de	• Contrôle de la qualité des eaux souterraines 2014 de février 2015 ;		
2006				2006				fusionnent	En 2006, les entités TRELLEBORG SORATECH et TRELLEBORG POLYSPACE fusionnent pour former TRELLEBROG NANTES.		'les entités TRELLEBORG SORATECH', 'TRELLEBORG POLYSPACE', 'former TRELLEBROG NANTES'
								des_investigations_complémentaires_ont_été_réalisés	Avant les travaux d’excavation, des investigations complémentaires ont été réalisés d’août à novembre 2013 au droit des zones 1 à 4.		
2011	09			2011	09			a_été_implanté	Dans la zone 3 : Un piézomètre a été implanté dans le secteur de la zone 3 en septembre 2011.		
2013	11			2013	11			des_investigations_complémentaires_ont_été_réalisés	Avant les travaux d’excavation, des investigations complémentaires ont été réalisés d’août à novembre 2013 au droit des zones 1 à 4.		
2008				2008				met_en_œuvre_son_projet	En 2008, TRELLEBORG NANTES met en œuvre son projet « Horizon 2010 » avec la délocalisation des activités « tuyaux et mélanges » à partir de 2009 jusqu’en 2010.		'TRELLEBORG NANTES'
2010	07			2010	07			sont_transférées	En juillet 2010, les activités restantes de TRELLEBORG NANTES sont transférées à la société TRISTONE FLOWTECH France.		'TRELLEBORG NANTES', 'la société TRISTONE FLOWTECH France'
2015	12			2015	12			zones_1_à_4	• Compte-rendu de la mission d’encadrement et de suivi d’exécution des travaux de dépollution sur les  zones 1 à 4 de décembre 2015 ;		
1967				1967				est_autorisée_à_exploiter	En 1967, la Compagnie des Produits Industriels de l’ouest (CPIO) est autorisée à exploiter une usine de fabrication de pièces techniques en caoutchouc et en matières plastiques sise Rue du tertre à Carquefou.		'la Compagnie des Produits'
2018	06			2018	06			Analyse	• Analyse des risques résiduels des zones 2/3/4 de juin 2018.		
2009	12			2009	12			ont_cessé_progressivement	Les activités de fabrication et de transformation de pièces en caoutchouc de TRELLEBORG NANTES ont cessé progressivement depuis mai 2009 pour un arrêt définitif en décembre 2009.		'TRELLEBORG NANTES'
2017	12			2017	12			a_été_installée	A la demande de le l’inspection, un nouveau piézomètre a été installée au droit de cette zone en décembre 2017.		
2012				2012				ont_cessé	En 2012, les activités de la société SOGES ont cessé.		'la société SOGES'
2019	03	25		2019	04	30		Les_travaux_de_dépollution	Les travaux de dépollution se sont déroulés du 25 mars 2019 au 30 avril 2019 :		
2012	06			2012	06			de_nouveaux_prélèvements	Suite au constat d’impact en COHV dans les eaux souterraines au droit des bâtiments F et G en mai 2012, de nouveaux prélèvements d’air du sol ont été réalisés en juin 2012 au droit de ces deux bâtiments.	'COHV'	
2001				2001				rachète	En 2001, le groupe suédois TRELLEBORG rachète les sociétés SORATECH, POLYSPACE et MODYN.		'le groupe suédois TRELLEBORG', 'les sociétés SORATECH', 'POLYSPACE', 'MODYN'
2015	02			2015	02			de	• Contrôle de la qualité des eaux souterraines 2014 de février 2015 ;		
